                                                                                                                               fitsfile                                                                FITSNAME PHOTCODE       MJD-OBS SSSIG00 SSSCAT00 FSIG00 FSCAT00  X2NRM00                                                                                                TARGET                                                                                           TEMPLATE KSUM00     SKYSIG   DSGDNSIG                                                                                               IM_dcmp                                                                                          TMPL_dcmp    IM_FWHM IM_M5SIGMA IM_EXPTIME IM_MAGZERO IM_ZPTMAG IM_UFZPTMAG IM_ZPTNSTAR TMPL_FWHM TMPL_M5SIGMA TMPL_EXPTIME TMPL_MAGZERO TMPL_ZPTMAG TMPL_UFZPTMAG TMPL_ZPTNSTAR
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.170312.628816_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits  ec0915.170312.628816_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits 0x365016  57824.281503  0.8372   0.0643 1.2197  0.0966   3.1194  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.170312.628816_ooi_z_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.fits 1.0475  36.600098   1.467053  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.170312.628816_ooi_z_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.dcmp   3.347009    22.9523      200.0     30.915    30.915      30.915        7159  2.415578      23.6735        200.0      30.9149     30.9149       30.9149          5519
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.251028.1430082_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits ec0915.251028.1430082_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits 0x365013  60976.358281  1.2675   0.1733 1.9930  0.2689   3.8813 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.251028.1430082_ooi_g_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.fits 1.1015  11.800049   2.257816 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.251028.1430082_ooi_g_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.dcmp   4.137987     23.602      200.0     30.566    30.566      30.566        3012  3.010413      24.0855        200.0      30.4687     30.4687       30.4687          3019
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.260409.1473233_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits ec0915.260409.1473233_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits 0x365013  61139.230579  1.5028   0.2688 2.0809  0.3931   4.8293 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260409.1473233_ooi_g_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.fits 1.1007  14.699951       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260409.1473233_ooi_g_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.dcmp   3.881814    23.4084      200.0    30.5415   30.5415     30.5415        3138  3.010413      24.0855        200.0      30.4687     30.4687       30.4687          3019
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.170502.646185_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits  ec0915.170502.646185_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits 0x365016  57875.122515  0.6548   0.0467 0.9910  0.0765  13.3388  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.170502.646185_ooi_z_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.fits 0.5261   36.30005   1.240462  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.170502.646185_ooi_z_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.dcmp   3.058093    22.2952      200.0    30.1509   30.1509     30.1509        9921  2.415578      23.6735        200.0      30.9149     30.9149       30.9149          5519
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.250618.1397024_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits ec0915.250618.1397024_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits 0x365014  60844.028376  0.5823   0.0558 1.6543  0.1987   5.0277 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250618.1397024_ooi_r_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.fits 0.9946  15.199951   3.092724 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250618.1397024_ooi_r_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.dcmp   7.375148    22.3685      100.0    30.2348   30.2348     30.2348        2738  2.788432       23.156        100.0      30.2751     30.2751       30.2751          4767
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.250329.1375012_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits ec0915.250329.1375012_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits 0x365013  60763.048834  1.4054   0.2144 2.4737  0.4128  78.6851 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250329.1375012_ooi_g_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.fits 1.1572   9.699951       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250329.1375012_ooi_g_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.dcmp   3.869802    23.8712      200.0    30.5496   30.5496     30.5496        3107  3.010413      24.0855        200.0      30.4687     30.4687       30.4687          3019
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.260207.1454789_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.260207.1454789_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  61078.350635  0.9550   0.1634 1.5335  0.2711   7.3772 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260207.1454789_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0037  19.199951   2.731027 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260207.1454789_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   3.341979    22.8295      100.0    30.0901   30.0901     30.0901        6079  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.241223.1349688_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits ec0915.241223.1349688_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits 0x365014  60667.325863  0.8545   0.1510 1.5467  0.2746   6.1485 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.241223.1349688_ooi_r_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.fits 0.9941  14.699951   1.690497 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.241223.1349688_ooi_r_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.dcmp   2.995077    23.4192      100.0    30.2708   30.2708     30.2708        4754  2.788432       23.156        100.0      30.2751     30.2751       30.2751          4767
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.250310.1372661_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits ec0915.250310.1372661_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits 0x365014  60744.135353  0.8165   0.1155 1.3975  0.1979   3.4070 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250310.1372661_ooi_r_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.fits 0.9748  18.199951   1.633592 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250310.1372661_ooi_r_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.dcmp    3.04871    23.1001      100.0    30.2028   30.2028     30.2028        4885  2.788432       23.156        100.0      30.2751     30.2751       30.2751          4767
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.190330.843681_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits  ec0915.190330.843681_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits 0x365014  58572.192189  0.9253   0.0799 1.1850  0.1011  23.8054  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.190330.843681_ooi_r_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.fits 2.1959  29.199951   2.328035  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.190330.843681_ooi_r_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.dcmp    4.28697    23.0993      300.0    31.0854   31.0854     31.0854        3070  2.788432       23.156        100.0      30.2751     30.2751       30.2751          4767
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.180306.727449_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits  ec0915.180306.727449_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  58183.120075  0.6537   0.0306 1.0687  0.0505   4.1930  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.180306.727449_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 0.9292  19.899902   1.456778  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.180306.727449_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp    4.42315    22.4743      100.0     30.078    30.078      30.078        6351  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.240503.1294667_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.240503.1294667_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  60433.047853  0.6638   0.0510 1.1030  0.0904   7.2771 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.240503.1294667_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0142  19.300049       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.240503.1294667_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   4.637236    22.5442      100.0     30.166    30.166      30.166        5784  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.221110.1149500_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.221110.1149500_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  59893.351657  0.7655   0.0425 1.0398  0.0662   6.3162 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.221110.1149500_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 0.9883  26.600098   2.593323 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.221110.1149500_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   4.462291    22.2393      100.0    30.1677   30.1677     30.1677        6125  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
    /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.140119.275867_ooi_i_N22_160305.523435_ooi_i_v1_N22.diff.fits     ec0915.140119.275867_ooi_i_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  56676.357882  0.8692   0.0608 1.3757  0.1001   5.6148     /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.140119.275867_ooi_i_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0568  20.300049   1.623991     /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.140119.275867_ooi_i_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   3.898584    22.7521      100.0    30.2404   30.2404     30.2404        6204  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.250707.1405653_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits ec0915.250707.1405653_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits 0x365014  60863.994309  0.7611   0.0804 1.3537  0.1440   3.0076 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250707.1405653_ooi_r_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.fits 1.0067  22.100098   1.836695 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.250707.1405653_ooi_r_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.dcmp   3.973059    22.4706      100.0    30.0716   30.0716     30.0716        4648  2.788432       23.156        100.0      30.2751     30.2751       30.2751          4767
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.170502.646167_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits  ec0915.170502.646167_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits 0x365016  57875.085195  0.7410   0.0525 1.1282  0.0888   2.5408  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.170502.646167_ooi_z_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.fits 0.7859  35.399902   1.336335  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.170502.646167_ooi_z_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.dcmp    3.34966    22.6657      200.0     30.593    30.593      30.593        7300  2.415578      23.6735        200.0      30.9149     30.9149       30.9149          5519
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.260308.1460663_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits ec0915.260308.1460663_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits 0x365014  61107.299988  0.6726   0.0518 1.4125  0.1147   3.2986 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260308.1460663_ooi_r_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.fits 0.9600  19.199951   2.517047 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260308.1460663_ooi_r_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523436_ooi_r_v1_N22.sw.dcmp   8.213501    22.0285      100.0    30.2653   30.2653     30.2653        2443  2.788432       23.156        100.0      30.2751     30.2751       30.2751          4767
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.191201.912648_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits  ec0915.191201.912648_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits 0x365016   58818.27059  0.7814   0.0706 1.0940  0.1027   4.4550  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.191201.912648_ooi_z_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.fits 1.1387   38.69995   1.506111  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.191201.912648_ooi_z_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.dcmp   3.313479    22.9745      200.0    30.9868   30.9868     30.9868        7045  2.415578      23.6735        200.0      30.9149     30.9149       30.9149          5519
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.140716.337821_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits  ec0915.140716.337821_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits 0x365013  56854.989274  0.9911   0.1248 1.5800  0.2044   2.9408  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.140716.337821_ooi_g_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.fits 1.0666  12.300049   2.339018  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.140716.337821_ooi_g_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523730_ooi_g_v1_N22.sw.dcmp   5.464849    23.2823      200.0    30.5932   30.5932     30.5932        2825  3.010413      24.0855        200.0      30.4687     30.4687       30.4687          3019
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.160225.519765_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits  ec0915.160225.519765_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits 0x365016  57443.175066  0.7144   0.0389 1.1094  0.0599   1.1749  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.160225.519765_ooi_z_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.fits 1.0353  34.899902   1.535113  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.160225.519765_ooi_z_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160306.523733_ooi_z_v1_N22.sw.dcmp   4.579106     22.596      200.0    30.8473   30.8473     30.8473        6235  2.415578      23.6735        200.0      30.9149     30.9149       30.9149          5519
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.240316.1282947_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.240316.1282947_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015   60385.12951  0.7907   0.1004 1.3310  0.1687  12.1739 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.240316.1282947_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0375  16.699951       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.240316.1282947_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   3.139463    23.1603      100.0    30.2015   30.2015     30.2015        5938  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.170502.646136_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits  ec0915.170502.646136_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  57875.017205  0.7271   0.0448 1.0979  0.0754   1.7605  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.170502.646136_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 0.4402  22.899902   1.285233  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.170502.646136_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   3.557422    21.7399      100.0    29.2596   29.2596     29.2596        6265  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.260217.1457389_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.260217.1457389_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  61088.103957  0.6910   0.0771 1.3639  0.1519  10.8971 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260217.1457389_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0243  15.600098       None /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.260217.1457389_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   3.986377    22.9958      100.0    30.2223   30.2223     30.2223        6114  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.190727.879490_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits  ec0915.190727.879490_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015   58691.96898  0.7449   0.0380 1.0474  0.0589  13.0047  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.190727.879490_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 0.5764  25.600098   1.316643  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.190727.879490_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   3.950672    21.8135      100.0     29.568    29.568      29.568        6213  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
/astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.241223.1349680_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits ec0915.241223.1349680_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  60667.313547  1.1329   0.2533 1.6618  0.3777   5.4429 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.241223.1349680_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 1.0104       18.5   1.859942 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.241223.1349680_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   2.872841    23.1135      100.0    30.1695   30.1695     30.1695        5900  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
 /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915_tmpl/54/ec0915.190330.843688_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits  ec0915.190330.843688_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits 0x365015  58572.218835  0.8453   0.0545 1.0669  0.0693  25.2985  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.190330.843688_ooi_i_v1_N22.sw.fits /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.fits 2.9997       26.0   2.521489  /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/ec0915/54/ec0915.190330.843688_ooi_i_v1_N22.sw.dcmp /astro/armin/data/v20.0/DECAMNOAO/LEec/workspace/tmpl/54/ec0915.160305.523435_ooi_i_v1_N22.sw.dcmp   4.738193    23.3778      300.0    31.3465   31.3465     31.3465        4978  2.536884      23.3728        100.0      30.1496     30.1496       30.1496          6210
