# SDSS (AB)                                                       
#  filters spectra  num Av  num Rv version
#        5     902      13       1       2
# lgTef  logg  Fe_H a_Fe   Av   Rv               SDSS_u               SDSS_g               SDSS_r               SDSS_i               SDSS_z
5.11476  8.00  0.00  0.0 0.30 3.10              -7.4166              -7.8497              -8.3034              -8.6366              -8.9396
5.11476  8.50  0.00  0.0 0.30 3.10              -7.4432              -7.8776              -8.3314              -8.6652              -8.9691
5.11476  9.00  0.00  0.0 0.30 3.10              -7.4636              -7.8995              -8.3534              -8.6874              -8.9923
5.11476  9.50  0.00  0.0 0.30 3.10              -7.4787              -7.9161              -8.3703              -8.7041              -9.0098
5.25220 -1.00  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220 -0.50  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  0.00  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  0.50  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  1.00  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  1.50  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  2.00  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  2.50  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  3.00  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  3.50  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  4.00  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  4.50  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  5.00  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  5.50  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  6.00  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  6.50  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  7.00  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  7.50  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  8.00  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  8.50  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  9.00  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.25220  9.50  0.00  0.0 0.30 3.10              -7.6698              -8.1268              -8.5988              -8.9317              -9.2516
5.39534 -1.00  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534 -0.50  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  0.00  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  0.50  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  1.00  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  1.50  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  2.00  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  2.50  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  3.00  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  3.50  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  4.00  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  4.50  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  5.00  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  5.50  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  6.00  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  6.50  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  7.00  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  7.50  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  8.00  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  8.50  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  9.00  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.39534  9.50  0.00  0.0 0.30 3.10              -8.7071              -9.1728              -9.6517              -9.9883             -10.3110
5.54423 -1.00  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423 -0.50  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  0.00  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  0.50  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  1.00  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  1.50  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  2.00  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  2.50  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  3.00  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  3.50  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  4.00  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  4.50  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  5.00  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  5.50  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  6.00  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  6.50  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  7.00  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  7.50  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  8.00  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  8.50  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  9.00  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.54423  9.50  0.00  0.0 0.30 3.10              -9.7974             -10.2694             -10.7534             -11.0926             -11.4174
5.69897 -1.00  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897 -0.50  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  0.00  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  0.50  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  1.00  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  1.50  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  2.00  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  2.50  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  3.00  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  3.50  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  4.00  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  4.50  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  5.00  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  5.50  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  6.00  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  6.50  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  7.00  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  7.50  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  8.00  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  8.50  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  9.00  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
5.69897  9.50  0.00  0.0 0.30 3.10             -10.9385             -11.4150             -11.9028             -12.2440             -12.5702
3.17609 -1.00  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609 -0.50  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  0.00  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  0.50  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  1.00  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  1.50  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  2.00  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  2.50  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  3.00  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  3.50  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  4.00  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  4.50  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  5.00  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  5.50  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  6.00  0.00  0.0 0.40 3.10             -17.1877             -10.7453              -6.7496              -4.4185              -2.6909
3.17609  6.50  0.00  0.0 0.40 3.10              -5.9008              -0.9695               0.9857              -0.7203              -0.3215
3.17609  7.00  0.00  0.0 0.40 3.10              -5.4904              -0.6414               1.0918              -0.8751              -0.4678
3.17609  7.50  0.00  0.0 0.40 3.10              -5.1016              -0.4332               1.1075              -0.9533              -0.5178
3.17609  8.00  0.00  0.0 0.40 3.10              -4.6969              -0.2200               1.1535              -0.9148              -0.4664
3.17609  8.50  0.00  0.0 0.40 3.10              -4.2547               0.0309               1.2490              -0.7749              -0.3209
3.17609  9.00  0.00  0.0 0.40 3.10              -3.8673               0.1084               1.2842              -0.5390              -0.0810
3.17609  9.50  0.00  0.0 0.40 3.10              -2.7431               1.2055               2.1897              -0.2741               0.1473
3.17634 -1.00  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634 -0.50  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  0.00  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  0.50  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  1.00  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  1.50  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  2.00  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  2.50  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  3.00  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  3.50  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  4.00  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  4.50  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  5.00  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  5.50  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  6.00  0.00  0.0 0.40 3.10             -17.1733             -10.7354              -6.7422              -4.4127              -2.6865
3.17634  6.50  0.00  0.0 0.40 3.10              -5.9007              -0.9702               0.9852              -0.7187              -0.3202
3.17634  7.00  0.00  0.0 0.40 3.10              -5.4902              -0.6423               1.0913              -0.8734              -0.4665
3.17634  7.50  0.00  0.0 0.40 3.10              -5.1017              -0.4342               1.1072              -0.9516              -0.5165
3.17634  8.00  0.00  0.0 0.40 3.10              -4.6973              -0.2211               1.1531              -0.9133              -0.4653
3.17634  8.50  0.00  0.0 0.40 3.10              -4.2554               0.0296               1.2485              -0.7736              -0.3200
3.17634  9.00  0.00  0.0 0.40 3.10              -3.8681               0.1066               1.2833              -0.5381              -0.0806
3.17634  9.50  0.00  0.0 0.40 3.10              -2.7466               1.2024               2.1873              -0.2734               0.1476
3.17750 -1.00  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750 -0.50  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  0.00  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  0.50  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  1.00  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  1.50  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  2.00  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  2.50  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  3.00  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  3.50  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  4.00  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  4.50  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  5.00  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  5.50  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  6.00  0.00  0.0 0.40 3.10             -17.1062             -10.6890              -6.7076              -4.3858              -2.6659
3.17750  6.50  0.00  0.0 0.40 3.10              -5.9002              -0.9734               0.9830              -0.7111              -0.3141
3.17750  7.00  0.00  0.0 0.40 3.10              -5.4895              -0.6463               1.0893              -0.8651              -0.4601
3.17750  7.50  0.00  0.0 0.40 3.10              -5.1025              -0.4388               1.1055              -0.9434              -0.5104
3.17750  8.00  0.00  0.0 0.40 3.10              -4.6994              -0.2264               1.1513              -0.9061              -0.4601
3.17750  8.50  0.00  0.0 0.40 3.10              -4.2588               0.0232               1.2461              -0.7675              -0.3161
3.17750  9.00  0.00  0.0 0.40 3.10              -3.8719               0.0981               1.2791              -0.5335              -0.0783
3.17750  9.50  0.00  0.0 0.40 3.10              -2.7628               1.1878               2.1758              -0.2697               0.1493
3.17998 -1.00  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998 -0.50  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  0.00  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  0.50  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  1.00  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  1.50  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  2.00  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  2.50  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  3.00  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  3.50  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  4.00  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  4.50  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  5.00  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  5.50  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  6.00  0.00  0.0 0.40 3.10             -16.9631             -10.5900              -6.6339              -4.3285              -2.6221
3.17998  6.50  0.00  0.0 0.40 3.10              -5.8990              -0.9803               0.9783              -0.6948              -0.3011
3.17998  7.00  0.00  0.0 0.40 3.10              -5.4880              -0.6549               1.0849              -0.8476              -0.4465
3.17998  7.50  0.00  0.0 0.40 3.10              -5.1041              -0.4485               1.1019              -0.9261              -0.4975
3.17998  8.00  0.00  0.0 0.40 3.10              -4.7037              -0.2376               1.1472              -0.8909              -0.4490
3.17998  8.50  0.00  0.0 0.40 3.10              -4.2660               0.0096               1.2410              -0.7545              -0.3078
3.17998  9.00  0.00  0.0 0.40 3.10              -3.8801               0.0799               1.2701              -0.5237              -0.0734
3.17998  9.50  0.00  0.0 0.40 3.10              -2.7974               1.1566               2.1514              -0.2620               0.1528
3.18407 -1.00  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407 -0.50  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  0.00  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  0.50  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  1.00  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  1.50  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  2.00  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  2.50  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  3.00  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  3.50  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  4.00  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  4.50  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  5.00  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  5.50  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  6.00  0.00  0.0 0.40 3.10             -16.7589             -10.4500              -6.5311              -4.2499              -2.5629
3.18407  6.50  0.00  0.0 0.40 3.10              -5.8971              -0.9917               0.9705              -0.6679              -0.2798
3.18407  7.00  0.00  0.0 0.40 3.10              -5.4856              -0.6690               1.0776              -0.8186              -0.4241
3.18407  7.50  0.00  0.0 0.40 3.10              -5.1067              -0.4647               1.0959              -0.8974              -0.4761
3.18407  8.00  0.00  0.0 0.40 3.10              -4.7108              -0.2562               1.1406              -0.8656              -0.4307
3.18407  8.50  0.00  0.0 0.40 3.10              -4.2779              -0.0129               1.2326              -0.7330              -0.2942
3.18407  9.00  0.00  0.0 0.40 3.10              -3.8936               0.0498               1.2553              -0.5075              -0.0653
3.18407  9.50  0.00  0.0 0.40 3.10              -2.8547               1.1052               2.1111              -0.2491               0.1586
3.19003 -1.00  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003 -0.50  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  0.00  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  0.50  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  1.00  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  1.50  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  2.00  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  2.50  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  3.00  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  3.50  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  4.00  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  4.50  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  5.00  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  5.50  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  6.00  0.00  0.0 0.40 3.10             -16.4633             -10.2474              -6.3825              -4.1362              -2.4774
3.19003  6.50  0.00  0.0 0.40 3.10              -5.8944              -1.0084               0.9592              -0.6288              -0.2486
3.19003  7.00  0.00  0.0 0.40 3.10              -5.4819              -0.6897               1.0671              -0.7765              -0.3915
3.19003  7.50  0.00  0.0 0.40 3.10              -5.1105              -0.4882               1.0872              -0.8556              -0.4450
3.19003  8.00  0.00  0.0 0.40 3.10              -4.7212              -0.2832               1.1310              -0.8289              -0.4040
3.19003  8.50  0.00  0.0 0.40 3.10              -4.2952              -0.0456               1.2204              -0.7016              -0.2742
3.19003  9.00  0.00  0.0 0.40 3.10              -3.9132               0.0060               1.2337              -0.4840              -0.0536
3.19003  9.50  0.00  0.0 0.40 3.10              -2.9380               1.0303               2.0525              -0.2305               0.1670
3.19808 -1.00  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808 -0.50  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  0.00  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  0.50  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  1.00  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  1.50  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  2.00  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  2.50  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  3.00  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  3.50  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  4.00  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  4.50  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  5.00  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  5.50  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  6.00  0.00  0.0 0.40 3.10             -16.0640              -9.9737              -6.1817              -3.9826              -2.3619
3.19808  6.50  0.00  0.0 0.40 3.10              -5.8907              -1.0308               0.9439              -0.5759              -0.2065
3.19808  7.00  0.00  0.0 0.40 3.10              -5.4771              -0.7175               1.0528              -0.7195              -0.3474
3.19808  7.50  0.00  0.0 0.40 3.10              -5.1157              -0.5199               1.0755              -0.7992              -0.4030
3.19808  8.00  0.00  0.0 0.40 3.10              -4.7353              -0.3197               1.1180              -0.7792              -0.3679
3.19808  8.50  0.00  0.0 0.40 3.10              -4.3185              -0.0898               1.2039              -0.6593              -0.2473
3.19808  9.00  0.00  0.0 0.40 3.10              -3.9398              -0.0531               1.2045              -0.4521              -0.0377
3.19808  9.50  0.00  0.0 0.40 3.10              -3.0505               0.9291               1.9732              -0.2052               0.1783
3.20841 -1.00  0.00  0.0 0.40 3.10             -15.5512              -9.6223              -5.9239              -3.7854              -2.2137
3.20841 -0.50  0.00  0.0 0.40 3.10             -15.5512              -9.6223              -5.9239              -3.7854              -2.2137
3.20841  0.00  0.00  0.0 0.40 3.10             -15.5512              -9.6223              -5.9239              -3.7854              -2.2137
3.20841  0.50  0.00  0.0 0.40 3.10             -15.5512              -9.6223              -5.9239              -3.7854              -2.2137
3.20841  1.00  0.00  0.0 0.40 3.10             -15.5512              -9.6223              -5.9239              -3.7854              -2.2137
3.20841  1.50  0.00  0.0 0.40 3.10             -15.5512              -9.6223              -5.9239              -3.7854              -2.2137
3.20841  2.00  0.00  0.0 0.40 3.10             -15.5512              -9.6223              -5.9239              -3.7854              -2.2137
