 ID    x    y  bsize          mjd    zpt  fluxADU  flux_err  X2norm  Npix  Nmask         Jyas2    Jyas2_err     SB   SB_err                                                                fitsfile   skip  imID filter CONVOL00 PHOTNORM  KSUM00  FSIG00  FSCAT00  FWHM  M5SIGMA  SKYADU   muJyas2  muJyas2_err  im_expnum  g_ixs_flag      peak_loc good_image      new_mjd  new_muJyas2  new_muJyas2_err
  3 2057 2298      3 61085.109275 30.494    14.29      3.58    1.31     9      9  4.517000e-07 1.133000e-07 24.763 0.272350 ec0915.260214.1456627_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1031      g TEMPLATE        t  1.1428   1.777    0.233 5.329   23.399   580.0  0.451700       0.1133    1456627        True  60431.769287       True 60947.830167     1.056489         0.196755
  5 2046 2311      3 61079.204840 30.494     4.83      5.62    1.27     9      9  1.526000e-07 1.776000e-07    NaN      NaN ec0915.260208.1455124_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1020      g TEMPLATE        t  1.1657   1.375    0.129 3.650   23.335  1373.0  0.152600       0.1776    1455124        True   60410.27134       True 60948.645688     0.606016         0.290063
  3 2057 2298      3 61088.108397 30.494    17.89      3.75    2.68     9      9  5.654000e-07 1.184000e-07 24.519 0.227447 ec0915.260217.1457392_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1035      g TEMPLATE        t  1.1483   1.758    0.217 4.975   23.530   530.0  0.565400       0.1184    1457392        True  60431.769287       True 60950.829289     1.253939         0.205612
  5 2046 2311      3 61082.299448 30.494    12.75      4.59    1.65     9      9  4.031000e-07 1.451000e-07    NaN      NaN ec0915.260211.1455955_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1025      g TEMPLATE        t  1.1725   1.611    0.176 4.060   23.489   792.0  0.403100       0.1451    1455955        True   60410.27134       True 60951.740296     1.015142         0.236983
  8 2046 2321      3 60961.375824 30.494    24.43      7.27    0.75     9      9  7.721000e-07 2.298000e-07 24.181 0.323140 ec0915.251013.1425143_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   884      g TEMPLATE        t  1.0739   1.111    0.046 6.734   22.318  2518.0  0.772100       0.2298    1425143        True  60267.603143       True 60953.695874     1.480294         0.337732
  3 2057 2298      3 61091.112162 30.494     4.13      4.02    0.96     9      9  1.305000e-07 1.270000e-07    NaN      NaN ec0915.260220.1458143_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1039      g TEMPLATE        t  1.1244   1.730    0.220 4.352   23.601   571.0  0.130500       0.1270    1458143        True  60431.769287       True 60953.833054     0.498697         0.220547
  6 2057 2313      3 60974.360236 30.494    14.53      5.49    1.62     9      3  4.592000e-07 1.734000e-07    NaN      NaN ec0915.251026.1429258_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   897      g TEMPLATE        t  1.1004   1.480    0.162 4.919   23.242   850.0  0.459200       0.1734    1429258        True  60288.123911       True 60954.200367     0.542825         0.237941
  5 2046 2311      3 61085.109275 30.494    11.09      3.79    2.38     9      9  3.507000e-07 1.199000e-07    NaN      NaN ec0915.260214.1456627_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1031      g TEMPLATE        t  1.1428   1.777    0.233 5.329   23.399   580.0  0.350700       0.1199    1456627        True   60410.27134       True 60954.550123     0.929560         0.195825
  6 2057 2313      3 60976.358281 30.494    20.33      4.57    0.54     9      9  6.427000e-07 1.443000e-07 24.380 0.243845 ec0915.251028.1430082_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   902      g TEMPLATE        t  1.1083   1.526    0.167 4.205   23.444   805.0  0.642700       0.1443    1430082        True  60288.123911       True 60956.198412     0.794625         0.198010
  3 2057 2298      3 61094.103428 30.494    20.35      3.83    1.47     9      9  6.432000e-07 1.209000e-07 24.379 0.204121 ec0915.260223.1458921_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1043      g TEMPLATE        t  1.1124   1.778    0.222 3.844   23.761   518.0  0.643200       0.1209    1458921        True  60431.769287       True 60956.824320     1.389046         0.209953
  5 2046 2311      3 61088.108397 30.494    14.51      3.94    2.81     9      9  4.586000e-07 1.244000e-07 24.746 0.294531 ec0915.260217.1457392_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1035      g TEMPLATE        t  1.1483   1.758    0.217 4.975   23.530   530.0  0.458600       0.1244    1457392        True   60410.27134       True 60957.549245     1.105787         0.203175
  8 2046 2321      3 60967.363890 30.494    13.70      4.39    0.75     9      9  4.332000e-07 1.387000e-07 24.808 0.347634 ec0915.251019.1427078_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   888      g TEMPLATE        t  1.0945   1.499    0.141 5.138   23.261   768.0  0.433200       0.1387    1427078        True  60267.603143       True 60959.683940     0.982220         0.203844
  5 2046 2311      3 61091.112162 30.494    -3.93      3.59    0.82     9      9 -1.243000e-07 1.134000e-07    NaN      NaN ec0915.260220.1458143_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1039      g TEMPLATE        t  1.1244   1.730    0.220 4.352   23.601   571.0 -0.124300       0.1134    1458143        True   60410.27134       True 60960.553010     0.153772         0.185209
  3 2057 2298      3 61098.081721 30.494    24.63      7.69    0.25     9      9  7.785000e-07 2.432000e-07 24.172 0.339104 ec0915.260227.1459856_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1047      g TEMPLATE        t  1.1190   1.224    0.073 5.168   22.620  2323.0  0.778500       0.2432    1459856        True  60431.769287       True 60960.802613     1.624006         0.422338
  7 2089 2314      3 60961.375824 30.494    12.31      7.95    0.92     9      9  3.890000e-07 2.514000e-07    NaN      NaN ec0915.251013.1425143_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   884      g TEMPLATE        t  1.0739   1.111    0.046 6.734   22.318  2518.0  0.389000       0.2514    1425143        True  60279.329296       True 60961.375824     0.405967         0.251020
  9 2059 2321      3 60961.375824 30.494    12.59      7.63    0.46     9      9  3.980000e-07 2.413000e-07    NaN      NaN ec0915.251013.1425143_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   884      g TEMPLATE        t  1.0739   1.111    0.046 6.734   22.318  2518.0  0.398000       0.2413    1425143        True  60240.242119       True 60963.295812     0.718332         0.350535
  5 2046 2311      3 61094.103428 30.494    14.90      4.23    1.20     9      9  4.709000e-07 1.336000e-07 24.718 0.307993 ec0915.260223.1458921_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1043      g TEMPLATE        t  1.1124   1.778    0.222 3.844   23.761   518.0  0.470900       0.1336    1458921        True   60410.27134       True 60963.544276     1.125876         0.218201
  8 2046 2321      3 60974.360236 30.494    11.83      4.51    0.71     9      9  3.740000e-07 1.427000e-07    NaN      NaN ec0915.251026.1429258_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   897      g TEMPLATE        t  1.1004   1.480    0.162 4.919   23.242   850.0  0.374000       0.1427    1429258        True  60267.603143       True 60966.680286     0.895215         0.209723
  6 2057 2313      3 60987.352419 30.494    18.79      9.34    1.42     9      9  5.941000e-07 2.952000e-07    NaN      NaN ec0915.251108.1433073_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   916      g TEMPLATE        t  1.1357   1.138    0.063 4.539   22.552  3939.0  0.594100       0.2952    1433073        True  60288.123911       True 60967.192550     0.727936         0.405076
  7 2089 2314      3 60967.363890 30.494    24.58     12.59    0.06     6      0  7.771000e-07 3.979000e-07    NaN      NaN ec0915.251019.1427078_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   888      g TEMPLATE        t  1.0945   1.499    0.141 5.138   23.261   768.0  0.777100       0.3979    1427078        True  60279.329296       True 60967.363890     0.793481         0.397299
  5 2046 2311      3 61098.081721 30.494    -1.94      6.63    0.57     9      9 -6.136000e-08 2.096000e-07    NaN      NaN ec0915.260227.1459856_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1047      g TEMPLATE        t  1.1190   1.224    0.073 5.168   22.620  2323.0 -0.061360       0.2096    1459856        True   60410.27134       True 60967.522569     0.256568         0.342327
  6 2057 2313      3 60988.319291 30.494    25.54      8.66    0.64     9      9  8.072000e-07 2.737000e-07    NaN      NaN ec0915.251109.1433486_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   917      g TEMPLATE        t  1.1009   1.151    0.069 5.517   22.462  3004.0  0.807200       0.2737    1433486        True  60288.123911       True 60968.159422     1.020354         0.375574
  8 2046 2321      3 60976.358281 30.494    17.73      4.62    1.67     9      9  5.606000e-07 1.461000e-07 24.529 0.282934 ec0915.251028.1430082_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   902      g TEMPLATE        t  1.1083   1.526    0.167 4.205   23.444   805.0  0.560600       0.1461    1430082        True  60267.603143       True 60968.678331     1.169457         0.214720
  3 2057 2298      3 61106.151889 30.494     9.35      7.68    1.16     9      9  2.956000e-07 2.428000e-07    NaN      NaN ec0915.260307.1460272_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1051      g TEMPLATE        t  1.1310   1.226    0.077 3.986   22.829  2785.0  0.295600       0.2428    1460272        True  60431.769287       True 60968.872781     0.785408         0.421644
  9 2059 2321      3 60967.363890 30.494    19.27      4.75    1.19     9      9  6.092000e-07 1.503000e-07 24.438 0.267865 ec0915.251019.1427078_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   888      g TEMPLATE        t  1.0945   1.499    0.141 5.138   23.261   768.0  0.609200       0.1503    1427078        True  60240.242119       True 60969.283878     1.025141         0.218340
  3 2057 2298      3 61108.229886 30.494    11.40      5.85    0.30     9      9  3.603000e-07 1.848000e-07    NaN      NaN ec0915.260309.1460938_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1060      g TEMPLATE        t  1.1454   1.324    0.115 4.265   23.073  1638.0  0.360300       0.1848    1460938        True  60431.769287       True 60970.950778     0.897765         0.320921
  6 2057 2313      3 60991.348073 30.494    19.11      5.79    1.72     9      9  6.039000e-07 1.831000e-07 24.448 0.329142 ec0915.251112.1434474_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   923      g TEMPLATE        t  1.1418   1.347    0.121 3.639   23.386  1377.0  0.603900       0.1831    1434474        True  60288.123911       True 60971.188204     0.741384         0.251251
  3 2057 2298      3 61109.160886 30.494    11.47      5.48    1.34     9      9  3.627000e-07 1.734000e-07    NaN      NaN ec0915.260310.1461403_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1064      g TEMPLATE        t  1.1390   1.419    0.131 3.891   23.351  1129.0  0.362700       0.1734    1461403        True  60431.769287       True 60971.881778     0.901933         0.301124
  3 2057 2298      3 61110.240355 30.494     8.38      4.87    1.96     9      9  2.650000e-07 1.539000e-07    NaN      NaN ec0915.260311.1461798_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1068      g TEMPLATE        t  1.1373   1.467    0.145 4.536   23.229  1031.0  0.265000       0.1539    1461798        True  60431.769287       True 60972.961247     0.732268         0.267261
  3 2057 2298      3 61111.245471 30.494    -3.20      4.48    1.27     9      9 -1.013000e-07 1.415000e-07    NaN      NaN ec0915.260312.1462193_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1072      g TEMPLATE        t  1.1463   1.556    0.168 4.229   23.379   846.0 -0.101300       0.1415    1462193        True  60431.769287       True 60973.966363     0.096156         0.245727
  7 2089 2314      3 60974.360236 30.494    23.73      4.87    0.30     9      6  7.500000e-07 1.538000e-07 24.212 0.222659 ec0915.251026.1429258_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   897      g TEMPLATE        t  1.1004   1.480    0.162 4.919   23.242   850.0  0.750000       0.1538    1429258        True  60279.329296       True 60974.360236     0.766422         0.153568
  3 2057 2298      3 61112.106359 30.494     9.36      4.08    0.46     9      9  2.958000e-07 1.290000e-07    NaN      NaN ec0915.260313.1462558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1076      g TEMPLATE        t  1.1403   1.679    0.204 4.984   23.487   600.0  0.295800       0.1290    1462558        True  60431.769287       True 60974.827251     0.785755         0.224020
  5 2046 2311      3 61106.151889 30.494    15.46      8.14    0.72     9      9  4.888000e-07 2.574000e-07    NaN      NaN ec0915.260307.1460272_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1051      g TEMPLATE        t  1.1310   1.226    0.077 3.986   22.829  2785.0  0.488800       0.2574    1460272        True   60410.27134       True 60975.592737     1.155111         0.420396
  9 2059 2321      3 60974.360236 30.494    23.84      4.97    0.95     9      9  7.535000e-07 1.570000e-07 24.207 0.226171 ec0915.251026.1429258_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   897      g TEMPLATE        t  1.1004   1.480    0.162 4.919   23.242   850.0  0.753500       0.1570    1429258        True  60240.242119       True 60976.280224     1.234765         0.228073
  7 2089 2314      3 60976.358281 30.494    23.90      4.54    2.86     9      9  7.554000e-07 1.434000e-07 24.205 0.206095 ec0915.251028.1430082_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   902      g TEMPLATE        t  1.1083   1.526    0.167 4.205   23.444   805.0  0.755400       0.1434    1430082        True  60279.329296       True 60976.358281     0.771814         0.143183
  6 2057 2313      3 60997.308842 30.494    18.68      6.56    2.14     9      9  5.905000e-07 2.074000e-07    NaN      NaN ec0915.251118.1436418_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   928      g TEMPLATE        t  0.6175   1.480    0.149 4.125   22.930   643.0  0.590500       0.2074    1436418        True  60288.123911       True 60977.148973     0.722996         0.284596
  6 2057 2313      3 60997.333880 30.494    20.55      6.40    1.20     9      9  6.495000e-07 2.024000e-07 24.369 0.338333 ec0915.251118.1436430_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   932      g TEMPLATE        t  0.6563   1.464    0.136 4.271   22.949   656.0  0.649500       0.2024    1436430        True  60288.123911       True 60977.174011     0.803956         0.277735
  5 2046 2311      3 61108.229886 30.494    11.35      6.46    2.47     9      9  3.588000e-07 2.043000e-07    NaN      NaN ec0915.260309.1460938_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1060      g TEMPLATE        t  1.1454   1.324    0.115 4.265   23.073  1638.0  0.358800       0.2043    1460938        True   60410.27134       True 60977.670734     0.942790         0.333671
  9 2059 2321      3 60976.358281 30.494     8.03      4.64    1.57     9      9  2.538000e-07 1.468000e-07    NaN      NaN ec0915.251028.1430082_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   902      g TEMPLATE        t  1.1083   1.526    0.167 4.205   23.444   805.0  0.253800       0.1468    1430082        True  60240.242119       True 60978.278269     0.508853         0.213256
  5 2046 2311      3 61109.160886 30.494    13.21      5.05    1.41     9      9  4.176000e-07 1.597000e-07    NaN      NaN ec0915.260310.1461403_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1064      g TEMPLATE        t  1.1390   1.419    0.131 3.891   23.351  1129.0  0.417600       0.1597    1461403        True   60410.27134       True 60978.601734     1.038824         0.260828
  8 2046 2321      3 60987.352419 30.494    -3.58      8.40    2.88     9      9 -1.132000e-07 2.655000e-07    NaN      NaN ec0915.251108.1433073_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   916      g TEMPLATE        t  1.1357   1.138    0.063 4.539   22.552  3939.0 -0.113200       0.2655    1433073        True  60267.603143       True 60979.672469     0.179187         0.390200
  5 2046 2311      3 61110.240355 30.494    21.08      7.49    0.50     9      0  6.664000e-07 2.368000e-07    NaN      NaN ec0915.260311.1461798_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1068      g TEMPLATE        t  1.1373   1.467    0.145 4.536   23.229  1031.0  0.666400       0.2368    1461798        True   60410.27134       True 60979.681203     1.445174         0.386751
  5 2046 2311      3 61111.245471 30.494    -3.34      4.44    1.99     9      9 -1.057000e-07 1.403000e-07    NaN      NaN ec0915.260312.1462193_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1072      g TEMPLATE        t  1.1463   1.556    0.168 4.229   23.379   846.0 -0.105700       0.1403    1462193        True   60410.27134       True 60980.686319     0.184150         0.229143
  3 2057 2298      3 61118.127347 30.494     1.60      4.02    2.87     9      9  5.069000e-08 1.271000e-07    NaN      NaN ec0915.260319.1464347_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1082      g TEMPLATE        t  1.1435   1.734    0.207 3.855   23.729   580.0  0.050690       0.1271    1464347        True  60431.769287       True 60980.848239     0.360100         0.220720
  3 2057 2298      3 61118.136795 30.494    10.71      4.12    0.84     9      9  3.385000e-07 1.303000e-07    NaN      NaN ec0915.260319.1464351_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1084      g TEMPLATE        t  1.1449   1.805    0.247 4.453   23.573   574.0  0.338500       0.1303    1464351        True  60431.769287       True 60980.857687     0.859908         0.226277
  5 2046 2311      3 61112.106359 30.494    14.43      3.80    2.10     9      9  4.561000e-07 1.201000e-07 24.752 0.285873 ec0915.260313.1462558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1076      g TEMPLATE        t  1.1403   1.679    0.204 4.984   23.487   600.0  0.456100       0.1201    1462558        True   60410.27134       True 60981.547207     1.101704         0.196152
  6 2057 2313      3 61003.308762 30.494    19.30      3.66    0.68     9      9  6.101000e-07 1.158000e-07 24.437 0.206046 ec0915.251124.1438188_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   942      g TEMPLATE        t  1.0841   1.702    0.226 4.540   23.547   553.0  0.610100       0.1158    1438188        True  60288.123911       True 60983.148893     0.749891         0.158902
  8 2046 2321      3 60991.348073 30.494    10.41      5.68    0.69     9      9  3.291000e-07 1.797000e-07    NaN      NaN ec0915.251112.1434474_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   923      g TEMPLATE        t  1.1418   1.347    0.121 3.639   23.386  1377.0  0.329100       0.1797    1434474        True  60267.603143       True 60983.668123     0.829226         0.264101
  3 2057 2298      3 61121.046836 30.494     7.38      3.73    1.11     9      9  2.334000e-07 1.180000e-07    NaN      NaN ec0915.260322.1465149_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1088      g TEMPLATE        t  1.1372   1.670    0.189 5.153   23.424   584.0  0.233400       0.1180    1465149        True  60431.769287       True 60983.767728     0.677392         0.204917
  6 2057 2313      3 61006.277204 30.494    27.52      4.03    1.23     9      9  8.699000e-07 1.273000e-07 24.051 0.158833 ec0915.251127.1438961_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   946      g TEMPLATE        t  1.1193   1.550    0.174 4.634   23.462   664.0  0.869900       0.1273    1438961        True  60288.123911       True 60986.117335     1.106391         0.174682
  3 2057 2298      3 61124.063328 30.494    11.46      5.35    0.54     9      3  3.622000e-07 1.692000e-07    NaN      NaN ec0915.260325.1465922_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1092      g TEMPLATE        t  1.1320   1.496    0.126 3.916   23.483   887.0  0.362200       0.1692    1465922        True  60431.769287       True 60986.784220     0.901065         0.293831
  7 2089 2314      3 60987.352419 30.494    35.02      9.26    1.02     9      9  1.107000e-06 2.928000e-07 23.790 0.287125 ec0915.251108.1433073_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   916      g TEMPLATE        t  1.1357   1.138    0.063 4.539   22.552  3939.0  1.107000       0.2928    1433073        True  60279.329296       True 60987.352419     1.122883         0.292358
  5 2046 2311      3 61118.127347 30.494     6.42      3.92    0.52     9      9  2.028000e-07 1.240000e-07    NaN      NaN ec0915.260319.1464347_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1082      g TEMPLATE        t  1.1435   1.734    0.207 3.855   23.729   580.0  0.202800       0.1240    1464347        True   60410.27134       True 60987.568195     0.688004         0.202522
  5 2046 2311      3 61118.136795 30.494     1.22      3.82    1.34     9      9  3.872000e-08 1.209000e-07    NaN      NaN ec0915.260319.1464351_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1084      g TEMPLATE        t  1.1449   1.805    0.247 4.453   23.573   574.0  0.038720       0.1209    1464351        True   60410.27134       True 60987.577643     0.420022         0.197459
  3 2057 2298      3 61125.120396 30.494     8.29      4.66    1.76     9      9  2.619000e-07 1.473000e-07    NaN      NaN ec0915.260326.1466363_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1096      g TEMPLATE        t  1.1426   1.389    0.115 4.767   23.151  1050.0  0.261900       0.1473    1466363        True  60431.769287       True 60987.841288     0.726885         0.255799
  7 2089 2314      3 60988.319291 30.494    14.05      8.75    1.04     9      9  4.441000e-07 2.766000e-07    NaN      NaN ec0915.251109.1433486_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   917      g TEMPLATE        t  1.1009   1.151    0.069 5.517   22.462  3004.0  0.444100       0.2766    1433486        True  60279.329296       True 60988.319291     0.460984         0.276182
  9 2059 2321      3 60987.352419 30.494    11.07      9.03    1.42     9      9  3.500000e-07 2.854000e-07    NaN      NaN ec0915.251108.1433073_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   916      g TEMPLATE        t  1.1357   1.138    0.063 4.539   22.552  3939.0  0.350000       0.2854    1433073        True  60240.242119       True 60989.272407     0.648603         0.414599
  8 2046 2321      3 60997.308842 30.494    19.76      7.39    1.65     9      9  6.246000e-07 2.336000e-07    NaN      NaN ec0915.251118.1436418_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   928      g TEMPLATE        t  0.6175   1.480    0.149 4.125   22.930   643.0  0.624600       0.2336    1436418        True  60267.603143       True 60989.628892     1.263516         0.343317
  8 2046 2321      3 60997.333880 30.494    18.95      7.13    0.36     9      9  5.989000e-07 2.252000e-07    NaN      NaN ec0915.251118.1436430_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   932      g TEMPLATE        t  0.6563   1.464    0.136 4.271   22.949   656.0  0.598900       0.2252    1436430        True  60267.603143       True 60989.653930     1.225745         0.330972
  3 2057 2298      3 61127.289269 30.494     7.70      6.33    0.67     9      0  2.434000e-07 1.999000e-07    NaN      NaN ec0915.260328.1467132_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1100      g TEMPLATE        t  1.0712   1.700    0.216 4.817   23.431   592.0  0.243400       0.1999    1467132        True  60431.769287       True 60990.010161     0.694758         0.347144
  5 2046 2311      3 61121.046836 30.494     9.46      3.83    0.76     9      9  2.990000e-07 1.212000e-07    NaN      NaN ec0915.260322.1465149_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1088      g TEMPLATE        t  1.1372   1.670    0.189 5.153   23.424   584.0  0.299000       0.1212    1465149        True   60410.27134       True 60990.487684     0.845122         0.197949
  7 2089 2314      3 60991.348073 30.494    17.52      5.99    2.90     9      9  5.538000e-07 1.894000e-07    NaN      NaN ec0915.251112.1434474_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   923      g TEMPLATE        t  1.1418   1.347    0.121 3.639   23.386  1377.0  0.553800       0.1894    1434474        True  60279.329296       True 60991.348073     0.570519         0.189114
  3 2057 2298      3 61129.083466 30.494    14.30      8.05    0.99     9      9  4.521000e-07 2.546000e-07    NaN      NaN ec0915.260330.1467841_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1107      g TEMPLATE        t  1.1433   1.225    0.091 3.229   23.027  3341.0  0.452100       0.2546    1467841        True  60431.769287       True 60991.804358     1.057184         0.442135
  3 2057 2298      3 61130.128063 30.494    -0.68      9.15    0.79     9      9 -2.146000e-08 2.891000e-07    NaN      NaN ec0915.260331.1468409_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1111      g TEMPLATE        t  1.1427   1.153    0.068 3.633   22.651  4556.0 -0.021460       0.2891    1468409        True  60431.769287       True 60992.848955     0.234806         0.502048
  9 2059 2321      3 60991.348073 30.494    11.75      5.60    0.75     9      9  3.715000e-07 1.771000e-07    NaN      NaN ec0915.251112.1434474_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   923      g TEMPLATE        t  1.1418   1.347    0.121 3.639   23.386  1377.0  0.371500       0.1771    1434474        True  60240.242119       True 60993.268061     0.679835         0.257272
  5 2046 2311      3 61124.063328 30.494     7.91      4.80    2.27     9      9  2.500000e-07 1.517000e-07    NaN      NaN ec0915.260325.1465922_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1092      g TEMPLATE        t  1.1320   1.496    0.126 3.916   23.483   887.0  0.250000       0.1517    1465922        True   60410.27134       True 60993.504176     0.765093         0.247762
  5 2046 2311      3 61125.120396 30.494     2.95      5.17    0.81     9      9  9.329000e-08 1.634000e-07    NaN      NaN ec0915.260326.1466363_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1096      g TEMPLATE        t  1.1426   1.389    0.115 4.767   23.151  1050.0  0.093290       0.1634    1466363        True   60410.27134       True 60994.561244     0.509148         0.266871
  8 2046 2321      3 61003.308762 30.494    10.44      4.05    2.22     9      9  3.301000e-07 1.280000e-07    NaN      NaN ec0915.251124.1438188_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   942      g TEMPLATE        t  1.0841   1.702    0.226 4.540   23.547   553.0  0.330100       0.1280    1438188        True  60267.603143       True 60995.628812     0.830696         0.188119
  3 2057 2298      3 61133.300414 30.494     8.07     12.92    0.56     9      9  2.550000e-07 4.085000e-07    NaN      NaN ec0915.260403.1470387_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1115      g TEMPLATE        t  1.0772   1.111    0.055 4.938   21.921  7617.0  0.255000       0.4085    1470387        True  60431.769287       True 60996.021306     0.714903         0.709396
  5 2046 2311      3 61127.289269 30.494    19.65      4.01    1.40     9      9  6.212000e-07 1.269000e-07 24.417 0.221770 ec0915.260328.1467132_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1100      g TEMPLATE        t  1.0712   1.700    0.216 4.817   23.431   592.0  0.621200       0.1269    1467132        True   60410.27134       True 60996.730117     1.371352         0.207258
  7 2089 2314      3 60997.308842 30.494     9.76      7.01    1.55     9      9  3.086000e-07 2.216000e-07    NaN      NaN ec0915.251118.1436418_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   928      g TEMPLATE        t  0.6175   1.480    0.149 4.125   22.930   643.0  0.308600       0.2216    1436418        True  60279.329296       True 60997.308842     0.325689         0.221265
