ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum
90,3909,1392,3,57171.121418,30.915,-359.12,1008.93,0.86,9,0,-7.702e-06,2.164e-05,,,ec0915.150529.443456_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,96,z,TEMPLATE,t,0.0241,1.205,0.059,3.624,18.227,28127.0,-7.702,21.64,443456
90,3909,1392,3,57198.960089,30.915,-84.34,15.92,0.86,9,0,-1.809e-06,3.414e-07,,,ec0915.150625.453952_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,100,z,TEMPLATE,t,1.0789,1.109,0.062,4.714,22.377,10108.0,-1.809,0.34140000000000004,453952
90,3909,1392,3,57198.965698,30.915,-77.73,14.56,0.29,9,0,-1.667e-06,3.122e-07,,,ec0915.150625.453955_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,102,z,TEMPLATE,t,1.0696,1.223,0.064,4.277,22.481,10187.0,-1.667,0.3122,453955
90,3909,1392,3,57199.005294,30.915,-60.41,14.01,1.05,9,0,-1.296e-06,3.004e-07,,,ec0915.150626.453976_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,104,z,TEMPLATE,t,1.0649,1.202,0.083,4.295,22.633,7612.0,-1.296,0.3004,453976
90,3909,1392,3,57387.340403,30.915,-6.52,12.9,1.92,9,0,-1.398e-07,2.767e-07,,,ec0915.151231.507220_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,106,z,TEMPLATE,t,1.0642,1.234,0.126,3.164,23.086,5609.0,-0.1398,0.2767,507220
90,3909,1392,3,57388.334629,30.915,-32.12,9.66,0.81,9,0,-6.888e-07,2.071e-07,,,ec0915.160101.507561_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,108,z,TEMPLATE,t,1.0844,1.228,0.102,3.599,23.14,4209.0,-0.6888,0.2071,507561
90,3909,1392,3,57443.170926,30.915,7.65,12.77,0.86,9,0,1.64e-07,2.739e-07,,,ec0915.160225.519763_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,111,z,TEMPLATE,t,1.0313,1.116,0.072,3.975,22.746,6057.0,0.164,0.2739,519763
90,3909,1392,3,57443.175066,30.915,-6.3,11.89,0.48,9,0,-1.351e-07,2.55e-07,,,ec0915.160225.519765_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,113,z,TEMPLATE,t,1.0353,1.109,0.06,4.579,22.596,5911.0,-0.13510000000000003,0.255,519765
90,3909,1392,3,57452.205272,30.915,-30.81,12.64,0.82,9,0,-6.607e-07,2.711e-07,,,ec0915.160305.523437_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,114,z,TEMPLATE,t,1.0771,1.286,0.146,2.451,23.522,4633.0,-0.6607,0.2711,523437
90,3909,1392,3,57535.95023,30.915,-8.63,40.71,1.84,9,0,-1.851e-07,8.731e-07,,,ec0915.160527.545715_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,117,z,TEMPLATE,t,0.3206,1.151,0.067,3.798,21.456,7315.0,-0.18510000000000001,0.8731,545715
