ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
30,4011,816,3,57535.991722,30.915,373.38,13.86,0.41,9,9,8.007e-06,2.973e-07,21.641,0.040308,ec0915.160527.545735_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,309,z,TEMPLATE,t,0.8962,1.323,0.101,4.077,22.828,4548.0,8.007,0.2973
30,4011,816,3,57535.995867,30.915,325.4,12.51,1.16,9,9,6.978e-06,2.682e-07,21.791,0.041725,ec0915.160527.545737_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,312,z,TEMPLATE,t,0.9986,1.235,0.104,3.527,22.982,4803.0,6.978,0.2682
30,4011,816,3,57545.965079,30.915,359.39,17.62,0.98,9,9,7.707e-06,3.779e-07,21.683,0.053234,ec0915.160606.547142_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,328,z,TEMPLATE,t,0.5762,1.135,0.072,4.454,22.464,3035.0,7.706999999999999,0.3779
30,4011,816,3,57566.040208,30.915,493.29,15.14,2.31,9,9,1.058e-05,3.246e-07,21.339,0.033313,ec0915.160627.549002_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,334,z,TEMPLATE,t,0.9623,1.109,0.069,4.658,22.451,8144.0,10.58,0.3246
30,4011,816,3,57764.169856,30.915,165.75,12.89,1.32,9,9,3.555e-06,2.765e-07,22.523,0.084451,ec0915.170111.608550_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,339,z,TEMPLATE,t,1.0321,1.268,0.138,3.199,23.075,5482.0,3.5549999999999997,0.2765
30,4011,816,3,57764.173997,30.915,161.54,11.91,0.99,9,9,3.464e-06,2.554e-07,22.551,0.080044,ec0915.170111.608552_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,342,z,TEMPLATE,t,1.0391,1.145,0.101,3.214,23.05,5620.0,3.4640000000000004,0.2554
30,4011,816,3,57769.284073,30.915,,,,0,0,,,,,ec0915.170116.609360_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,345,z,TEMPLATE,t,1.0343,1.176,0.116,3.18,23.348,4051.0,,
30,4011,816,3,57769.288221,30.915,129.39,10.34,1.22,9,9,2.775e-06,2.218e-07,22.792,0.086772,ec0915.170116.609362_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,348,z,TEMPLATE,t,1.0322,1.154,0.122,3.214,23.332,4078.0,2.775,0.2218
30,4011,816,3,57794.308614,30.915,81.95,11.36,0.1,9,9,1.758e-06,2.436e-07,23.288,0.150481,ec0915.170210.619020_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,367,z,TEMPLATE,t,1.0676,1.15,0.1,3.599,22.954,5829.0,1.758,0.24359999999999998
30,4011,816,3,57795.317714,30.915,102.66,14.34,0.96,9,9,2.202e-06,3.076e-07,23.043,0.1517,ec0915.170211.619366_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,370,z,TEMPLATE,t,1.0283,1.21,0.117,2.859,23.098,6627.0,2.202,0.3076
