ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,mJyas2,mJyas2_err
0,3460,1472,3,57872.966194,30.469,-7.81,5.95,1.21,9,9,-2.525e-07,1.925e-07,,,ec0915.170429.645091_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,410,g,TEMPLATE,t,1.0588,1.228,0.118,3.23,23.314,1472.0,-0.2525,0.1925
0,3460,1472,3,57872.966194,30.469,11.51,5.46,1.29,9,9,3.724e-07,1.766e-07,,,ec0915.170429.645091_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,412,g,TEMPLATE,t,1.0558,1.466,0.132,3.234,23.41,1095.0,0.3724,0.1766
0,3460,1472,3,57873.966551,30.469,-0.26,5.71,0.67,9,9,-8.553e-09,1.846e-07,,,ec0915.170430.645613_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,416,g,TEMPLATE,t,1.0461,1.44,0.139,3.522,23.389,1116.0,-0.008553,0.1846
0,3460,1472,3,57873.966551,30.469,-7.48,6.31,0.46,9,9,-2.42e-07,2.042e-07,,,ec0915.170430.645613_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,414,g,TEMPLATE,t,1.0562,1.081,0.091,3.518,23.252,1611.0,-0.24200000000000002,0.2042
0,3460,1472,3,57873.970709,30.469,-11.55,5.65,2.36,9,9,-3.736e-07,1.828e-07,,,ec0915.170430.645615_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,419,g,TEMPLATE,t,1.0571,1.197,0.122,3.702,23.378,1196.0,-0.3736,0.1828
0,3460,1472,3,57935.015286,30.469,-18.26,6.2,0.67,9,9,-5.908e-07,2.005e-07,,,ec0915.170701.657442_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,460,g,TEMPLATE,t,1.0387,1.156,0.097,3.708,23.114,1663.0,-0.5908,0.2005
0,3460,1472,3,57935.015286,30.469,-11.62,5.72,0.74,9,9,-3.757e-07,1.85e-07,,,ec0915.170701.657442_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,462,g,TEMPLATE,t,1.0447,1.365,0.124,3.712,23.201,1279.0,-0.37570000000000003,0.185
0,3460,1472,3,57937.021043,30.469,-14.35,8.0,1.45,9,9,-4.641e-07,2.589e-07,,,ec0915.170703.658352_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,471,g,TEMPLATE,t,1.0314,1.096,0.074,4.675,22.683,2584.0,-0.46409999999999996,0.2589
0,3460,1472,3,57950.989541,30.469,13.9,4.65,0.83,9,9,4.495e-07,1.504e-07,,,ec0915.170716.659069_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,476,g,TEMPLATE,t,1.0229,1.088,0.12,9.792,22.469,957.0,0.4495,0.1504
0,3460,1472,3,58141.373476,30.469,-28.97,6.97,0.53,9,9,-9.37e-07,2.255e-07,,,ec0915.180123.714657_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,482,g,TEMPLATE,t,0.973,1.12,0.075,3.759,22.866,2342.0,-0.9369999999999999,0.2255
0,3460,1472,3,58142.344464,30.469,-24.79,4.59,0.56,9,9,-8.019e-07,1.485e-07,,,ec0915.180124.715078_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,484,g,TEMPLATE,t,0.9888,1.154,0.148,4.218,23.312,900.0,-0.8019,0.14850000000000002
0,3460,1472,3,58188.052028,30.469,-18.39,5.03,1.03,9,9,-5.947e-07,1.628e-07,,,ec0915.180311.728977_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,502,g,TEMPLATE,t,0.9462,1.062,0.126,5.44,22.928,961.0,-0.5947,0.1628
0,3460,1472,3,58188.056171,30.469,-22.78,5.05,0.85,9,9,-7.369e-07,1.634e-07,,,ec0915.180311.728979_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,505,g,TEMPLATE,t,0.9504,1.152,0.147,5.029,23.062,876.0,-0.7369,0.1634
0,3460,1472,3,58225.980698,30.469,-34.53,4.93,0.43,9,9,-1.117e-06,1.594e-07,,,ec0915.180417.736455_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,508,g,TEMPLATE,t,0.9692,1.192,0.155,4.329,23.142,975.0,-1.117,0.15940000000000001
0,3460,1472,3,58232.977568,30.469,-22.13,7.51,0.72,9,9,-7.157e-07,2.428e-07,,,ec0915.180424.738615_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,514,g,TEMPLATE,t,1.0049,1.145,0.079,4.331,22.67,2449.0,-0.7157,0.2428
0,3460,1472,3,58245.997925,30.469,-29.94,7.14,1.34,9,9,-9.685e-07,2.311e-07,,,ec0915.180507.743626_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,520,g,TEMPLATE,t,0.7258,0.982,0.111,5.134,22.65,1100.0,-0.9684999999999999,0.2311
0,3460,1472,3,58261.074484,30.469,-20.79,6.24,1.15,9,9,-6.723e-07,2.02e-07,,,ec0915.180523.750065_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,526,g,TEMPLATE,t,0.9933,1.143,0.092,3.569,23.043,1910.0,-0.6723,0.202
0,3460,1472,3,58261.082764,30.469,-33.69,6.77,1.19,9,9,-1.09e-06,2.188e-07,,,ec0915.180523.750069_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,532,g,TEMPLATE,t,0.9891,1.15,0.098,4.14,22.924,1843.0,-1.0899999999999999,0.2188
0,3460,1472,3,58313.977026,30.469,-34.97,3.69,1.46,9,9,-1.131e-06,1.194e-07,,,ec0915.180714.755608_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,538,g,TEMPLATE,t,1.2284,1.254,0.199,5.182,23.277,940.0,-1.131,0.11939999999999999
0,3460,1472,3,58313.985297,30.469,-31.03,4.02,0.77,9,9,-1.004e-06,1.3e-07,,,ec0915.180714.755612_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,544,g,TEMPLATE,t,1.2213,1.238,0.193,4.636,23.408,927.0,-1.004,0.13
0,3460,1472,3,58469.355577,30.469,-40.42,7.84,0.74,9,9,-1.307e-06,2.537e-07,,,ec0915.181217.804060_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,550,g,TEMPLATE,t,1.2242,1.097,0.069,3.742,22.881,3918.0,-1.307,0.2537
0,3460,1472,3,58483.3052,30.469,-47.26,4.88,0.51,9,9,-1.529e-06,1.578e-07,,,ec0915.181231.807720_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,554,g,TEMPLATE,t,1.2233,0.957,0.124,4.313,23.233,1415.0,-1.5290000000000001,0.1578
0,3460,1472,3,58483.3052,30.469,-32.31,3.78,0.82,9,9,-1.045e-06,1.222e-07,,,ec0915.181231.807720_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,556,g,TEMPLATE,t,1.1957,1.847,0.285,4.328,23.531,690.0,-1.045,0.12219999999999999
0,3460,1472,3,58514.165241,30.469,-43.78,5.13,0.15,9,9,-1.416e-06,1.659e-07,,,ec0915.190131.818094_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,562,g,TEMPLATE,t,1.0654,1.111,0.178,3.568,23.511,1033.0,-1.4160000000000001,0.1659
0,3460,1472,3,58514.165241,30.469,-45.46,3.81,0.26,9,9,-1.47e-06,1.234e-07,,,ec0915.190131.818094_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,564,g,TEMPLATE,t,1.0745,1.897,0.257,3.575,23.897,469.0,-1.47,0.12340000000000001
0,3460,1472,3,58542.166661,30.469,-49.4,4.06,0.44,9,9,-1.598e-06,1.312e-07,,,ec0915.190228.828456_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,570,g,TEMPLATE,t,1.1579,0.985,0.133,4.501,23.337,1036.0,-1.598,0.1312
0,3460,1472,3,58544.183144,30.469,-41.47,4.51,0.41,9,9,-1.341e-06,1.458e-07,,,ec0915.190302.829166_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,576,g,TEMPLATE,t,1.1801,1.058,0.169,3.434,23.506,1187.0,-1.341,0.14579999999999999
0,3460,1472,3,58572.155525,30.469,-69.14,25.88,0.85,9,9,-2.237e-06,8.373e-07,,,ec0915.190330.843674_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,580,g,TEMPLATE,t,0.1698,1.033,0.061,5.252,21.027,1037.0,-2.237,0.8373
0,3460,1472,3,58572.159336,30.469,-58.81,8.62,1.15,9,9,-1.902e-06,2.789e-07,,,ec0915.190330.843675_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,582,g,TEMPLATE,t,0.609,1.297,0.1,5.061,22.419,1083.0,-1.902,0.2789
0,3460,1472,3,58572.163127,30.469,-50.85,14.29,0.92,9,9,-1.645e-06,4.623e-07,,,ec0915.190330.843676_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,584,g,TEMPLATE,t,0.3891,0.882,0.043,4.855,21.791,1546.0,-1.645,0.4623
0,3460,1472,3,58572.166927,30.469,-20.64,15.38,0.63,9,9,-6.677e-07,4.975e-07,,,ec0915.190330.843677_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,586,g,TEMPLATE,t,0.4082,0.861,0.061,4.947,21.819,1516.0,-0.6677,0.4975
0,3460,1472,3,58572.170734,30.469,-58.22,8.83,0.75,9,9,-1.883e-06,2.857e-07,,,ec0915.190330.843678_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,588,g,TEMPLATE,t,0.5592,1.224,0.101,4.878,22.333,1159.0,-1.883,0.2857
0,3460,1472,3,58578.200588,30.469,-52.14,3.91,0.48,9,9,-1.687e-06,1.264e-07,,,ec0915.190405.846165_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,608,g,TEMPLATE,t,1.1703,1.192,0.177,4.32,23.447,949.0,-1.6869999999999998,0.12639999999999998
0,3460,1472,3,58639.017269,30.469,-25.91,13.19,0.67,9,9,-8.381e-07,4.265e-07,,,ec0915.190605.862062_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,614,g,TEMPLATE,t,0.3395,1.207,0.121,4.935,21.931,733.0,-0.8381,0.4265
0,3460,1472,3,58691.979665,30.469,-54.37,5.52,1.23,9,9,-1.759e-06,1.787e-07,,,ec0915.190727.879497_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,625,g,TEMPLATE,t,0.8341,1.373,0.157,4.802,23.053,737.0,-1.7590000000000001,0.1787
0,3460,1472,3,58818.256651,30.469,-55.21,3.76,2.21,9,9,-1.786e-06,1.215e-07,,,ec0915.191201.912641_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,628,g,TEMPLATE,t,1.1352,1.509,0.2,5.0,23.442,640.0,-1.786,0.1215
0,3460,1472,3,58818.264945,30.469,-53.9,3.2,2.23,9,9,-1.743e-06,1.035e-07,,,ec0915.191201.912645_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,635,g,TEMPLATE,t,1.1485,1.949,0.311,4.441,23.643,513.0,-1.743,0.1035
0,3460,1472,3,58840.273704,30.469,-55.96,3.34,1.11,9,9,-1.81e-06,1.081e-07,,,ec0915.191223.921759_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,641,g,TEMPLATE,t,1.1927,1.526,0.191,3.907,23.746,628.0,-1.81,0.1081
0,3460,1472,3,58840.281991,30.469,-56.09,4.12,1.46,9,9,-1.814e-06,1.333e-07,,,ec0915.191223.921763_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,647,g,TEMPLATE,t,1.2002,1.208,0.182,3.622,23.649,846.0,-1.8139999999999998,0.1333
