ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
30,4011,816,3,56836.96303,30.15,-355.28,6.64,0.83,9,9,-1.542e-05,2.88e-07,,,ec0915.140628.331924_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,155,i,TEMPLATE,t,1.0903,1.295,0.071,3.935,22.728,2359.0,-15.420000000000002,0.288
30,4011,816,3,56851.998267,30.15,-357.95,9.7,0.34,9,9,-1.553e-05,4.209e-07,,,ec0915.140713.336059_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,159,i,TEMPLATE,t,0.9389,1.211,0.03,7.36,21.687,3429.0,-15.53,0.4209
30,4011,816,3,56854.979266,30.15,-350.76,6.89,0.99,9,9,-1.522e-05,2.989e-07,,,ec0915.140716.337816_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,163,i,TEMPLATE,t,1.0276,1.311,0.084,4.112,22.773,1955.0,-15.22,0.2989
30,4011,816,3,56866.968929,30.15,-402.57,15.05,1.22,9,9,-1.747e-05,6.531e-07,,,ec0915.140728.341659_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,167,i,TEMPLATE,t,0.4127,1.25,0.045,5.777,21.404,1945.0,-17.47,0.6531
30,4011,816,3,56998.315348,30.15,-375.51,7.63,1.65,9,9,-1.63e-05,3.309e-07,,,ec0915.141207.384680_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,172,i,TEMPLATE,t,1.0488,1.203,0.072,3.603,22.71,2393.0,-16.3,0.33089999999999997
30,4011,816,3,56998.319522,30.15,-355.59,7.49,1.48,9,9,-1.543e-05,3.248e-07,,,ec0915.141207.384682_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,175,i,TEMPLATE,t,1.0549,1.141,0.052,4.54,22.435,2467.0,-15.43,0.3248
30,4011,816,3,57026.227494,30.15,-347.47,8.22,2.41,9,9,-1.508e-05,3.566e-07,,,ec0915.150104.394284_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,179,i,TEMPLATE,t,0.9982,1.179,0.077,3.873,22.458,2695.0,-15.08,0.35660000000000003
30,4011,816,3,57026.231641,30.15,-373.46,8.04,1.26,9,9,-1.621e-05,3.489e-07,,,ec0915.150104.394286_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,182,i,TEMPLATE,t,1.0048,1.197,0.081,3.495,22.541,2666.0,-16.209999999999997,0.3489
30,4011,816,3,57050.240612,30.15,-377.17,9.87,1.05,6,0,-1.637e-05,4.282e-07,,,ec0915.150128.403910_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,189,i,TEMPLATE,t,0.9669,1.363,0.145,3.304,23.229,926.0,-16.37,0.42819999999999997
30,4011,816,3,57053.239002,30.15,-338.03,6.78,2.75,9,9,-1.467e-05,2.943e-07,,,ec0915.150131.404892_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,195,i,TEMPLATE,t,1.0171,1.234,0.083,3.364,22.939,1632.0,-14.67,0.2943
