ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,mJyas2,mJyas2_err
0,3460,1472,3,57083.232271,30.15,23.82,6.64,0.35,9,0,1.034e-06,2.88e-07,23.864,0.302557,ec0915.150302.417214_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,215,i,TEMPLATE,t,0.9959,1.168,0.059,3.913,22.731,1599.0,1.034,0.288
0,3460,1472,3,57089.187405,30.15,21.45,7.89,1.1,9,4,9.308e-07,3.426e-07,,,ec0915.150308.419358_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,220,i,TEMPLATE,t,0.9988,1.143,0.076,3.249,22.824,2197.0,0.9308000000000001,0.3426
0,3460,1472,3,57089.188897,30.15,12.39,7.77,1.54,9,4,5.377e-07,3.374e-07,,,ec0915.150308.419359_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,222,i,TEMPLATE,t,0.9988,1.183,0.086,3.228,22.852,2106.0,0.5377,0.3374
0,3460,1472,3,57117.010312,30.15,26.4,8.43,1.09,9,0,1.146e-06,3.66e-07,23.753,0.346853,ec0915.150405.429229_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,226,i,TEMPLATE,t,1.023,1.167,0.055,4.453,22.372,2759.0,1.146,0.36600000000000005
0,3460,1472,3,57117.014448,30.15,16.89,8.88,0.26,9,0,7.329e-07,3.856e-07,,,ec0915.150405.429231_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,229,i,TEMPLATE,t,1.0241,1.175,0.051,4.727,22.326,2676.0,0.7329,0.3856
0,3460,1472,3,57138.968495,30.15,11.67,7.83,0.88,9,0,5.065e-07,3.396e-07,,,ec0915.150426.437726_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,234,i,TEMPLATE,t,1.0256,1.089,0.038,7.046,21.945,2437.0,0.5065000000000001,0.3396
0,3460,1472,3,57138.972607,30.15,22.92,7.02,1.74,9,0,9.945e-07,3.045e-07,23.906,0.332475,ec0915.150426.437728_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,238,i,TEMPLATE,t,1.0062,1.068,0.036,6.358,22.155,2003.0,0.9944999999999999,0.3045
0,3460,1472,3,57171.012423,30.15,138.81,193.37,1.65,9,0,6.024e-06,8.391e-06,,,ec0915.150529.443409_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,242,i,TEMPLATE,t,0.0903,1.104,0.054,3.562,19.122,13362.0,6.024,8.391
0,3460,1472,3,57171.016541,30.15,-47.1,179.23,1.81,9,0,-2.044e-06,7.778e-06,,,ec0915.150529.443411_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,245,i,TEMPLATE,t,0.0987,1.055,0.048,3.525,19.189,13867.0,-2.044,7.7780000000000005
0,3460,1472,3,57171.115822,30.15,86.33,613.31,0.55,9,0,3.747e-06,2.662e-05,,,ec0915.150529.443453_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,248,i,TEMPLATE,t,0.0314,1.067,0.045,3.537,17.954,17069.0,3.747,26.62
0,3460,1472,3,57171.119954,30.15,-51.25,484.87,0.44,9,4,-2.224e-06,2.104e-05,,,ec0915.150529.443455_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,251,i,TEMPLATE,t,0.0398,1.078,0.053,3.553,18.201,15825.0,-2.2239999999999998,21.04
0,3460,1472,3,57198.020995,30.15,-4.16,6.71,0.58,9,0,-1.806e-07,2.911e-07,,,ec0915.150625.453904_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,254,i,TEMPLATE,t,0.996,1.172,0.07,4.636,22.615,1643.0,-0.18059999999999998,0.2911
0,3460,1472,3,57198.022469,30.15,-6.5,6.53,1.26,9,0,-2.822e-07,2.833e-07,,,ec0915.150625.453905_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,256,i,TEMPLATE,t,0.9992,1.18,0.055,4.461,22.693,1550.0,-0.2822,0.2833
0,3460,1472,3,57198.958588,30.15,-0.88,8.7,0.75,9,0,-3.797e-08,3.777e-07,,,ec0915.150625.453951_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,259,i,TEMPLATE,t,1.0056,1.071,0.051,4.235,22.352,2879.0,-0.037970000000000004,0.3777
0,3460,1472,3,57198.964211,30.15,3.27,7.8,0.34,9,0,1.418e-07,3.384e-07,,,ec0915.150625.453954_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,263,i,TEMPLATE,t,1.007,1.194,0.052,4.625,22.323,2611.0,0.1418,0.33840000000000003
0,3460,1472,3,57199.003809,30.15,-0.88,7.93,1.25,9,0,-3.836e-08,3.442e-07,,,ec0915.150626.453975_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,267,i,TEMPLATE,t,1.0019,1.161,0.06,4.404,22.494,2163.0,-0.03836,0.3442
0,3460,1472,3,57387.338898,30.15,-14.98,6.3,0.53,9,4,-6.499e-07,2.732e-07,,,ec0915.151231.507219_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,277,i,TEMPLATE,t,1.0107,1.225,0.097,3.225,23.006,1564.0,-0.6499,0.2732
0,3460,1472,3,57388.333154,30.15,-6.9,6.38,1.48,9,4,-2.996e-07,2.767e-07,,,ec0915.160101.507560_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,283,i,TEMPLATE,t,1.0174,1.191,0.078,3.454,23.006,1344.0,-0.29960000000000003,0.2767
0,3460,1472,3,57407.325652,30.15,4.26,6.74,0.82,9,4,1.849e-07,2.925e-07,,,ec0915.160120.513589_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,286,i,TEMPLATE,t,0.9813,1.243,0.102,3.151,23.091,1333.0,0.18489999999999998,0.2925
0,3460,1472,3,57443.169431,30.15,-2.26,8.01,1.42,9,0,-9.821e-08,3.475e-07,,,ec0915.160225.519762_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,288,i,TEMPLATE,t,1.0046,1.103,0.067,3.932,22.537,2392.0,-0.09821,0.34750000000000003
0,3460,1472,3,57443.173579,30.15,-5.72,7.71,1.72,9,0,-2.484e-07,3.347e-07,,,ec0915.160225.519764_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,291,i,TEMPLATE,t,1.0058,1.174,0.066,3.879,22.578,2192.0,-0.24839999999999998,0.3347
0,3460,1472,3,57453.11596,30.15,-12.58,5.94,1.2,9,0,-5.459e-07,2.578e-07,,,ec0915.160306.523732_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,300,i,TEMPLATE,t,0.9524,1.245,0.088,4.205,23.093,1015.0,-0.5459,0.2578
0,3460,1472,3,57535.948737,30.15,-21.5,18.02,0.24,9,0,-9.33e-07,7.821e-07,,,ec0915.160527.545714_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,302,i,TEMPLATE,t,0.5706,1.091,0.046,4.214,21.5,4554.0,-0.933,0.7821
0,3460,1472,3,57535.952871,30.15,-16.49,16.04,0.93,9,0,-7.158e-07,6.962e-07,,,ec0915.160527.545716_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,305,i,TEMPLATE,t,0.4991,1.136,0.057,3.928,21.723,2390.0,-0.7158,0.6962
0,3460,1472,3,57535.990236,30.15,-11.78,6.93,0.63,9,0,-5.114e-07,3.007e-07,,,ec0915.160527.545734_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,308,i,TEMPLATE,t,1.0098,1.221,0.095,3.711,22.889,1375.0,-0.5114,0.30069999999999997
0,3460,1472,3,57535.994388,30.15,-3.82,10.99,0.79,9,0,-1.659e-07,4.771e-07,,,ec0915.160527.545736_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,311,i,TEMPLATE,t,0.5914,1.164,0.07,3.563,22.289,1401.0,-0.1659,0.47709999999999997
0,3460,1472,3,57545.085031,30.15,-16.82,6.08,0.69,9,0,-7.297e-07,2.64e-07,,,ec0915.160606.546808_ooi_i_v1_N22_160305.523435_ooi_i_v1_N22.diff.fits,0x0000,314,i,TEMPLATE,t,1.0289,1.127,0.049,6.856,22.333,1229.0,-0.7297,0.26399999999999996
