phase,AB_mag,AB_mag_err
-3085.055817338369,23.214187724520265,0.1304363822589166
-3082.7278163459414,23.213022966387364,0.13080183370554485
-3080.3998153535213,23.211799809110186,0.13113546041310528
-3078.071814361101,23.210519566688127,0.13143683987065768
-3075.7438133686737,23.209183577670004,0.13170560473106996
-3073.4158123762536,23.20779320018465,0.13194144236325314
-3071.087811383826,23.20634980693919,0.13214409426553725
-3068.759810391406,23.20485478019965,0.13231335534713567
-3066.4318093989787,23.203309506767887,0.13244907308519327
-3064.1038084065585,23.201715372969222,0.13255114656534595
-3061.7758074141384,23.200073759664345,0.13261952541411465
-3059.447806421711,23.19838603729935,0.13265420863172853
-3057.119805429291,23.196653561007054,0.13265524333417988
-3054.7918044368635,23.194877665772648,0.1326227234134942
-3052.4638034444433,23.193059661676312,0.13255678812517926
-3050.135802452023,23.191200829225064,0.13245762061192526
-3047.807801459596,23.18930241478572,0.13232544637245078
-3045.4798004671757,23.1873656261305,0.1321605316843521
-3043.1517994747483,23.18539162810624,0.13196318198956197
-3040.823798482328,23.183381538438038,0.13173374025085416
-3038.495797489908,23.181336423677372,0.1314725852874925
-3036.1677964974806,23.179257295304698,0.13118013009785737
-3033.8397955050605,23.17714510599589,0.13085682017649874
-3031.511794512633,23.175000746061322,0.13050313183267379
-3029.183793520213,23.172825040066552,0.13011957051706996
-3026.855792527793,23.17061874364238,0.12970666916289839
-3024.5277915353654,23.168382540492374,0.12926498654717192
-3022.1997905429453,23.166117039605165,0.12879510567749297
-3019.871789550518,23.16382277267845,0.12829763220916587
-3017.5437885580977,23.161500191761572,0.12777319289706518
-3015.2157875656703,23.159149667122755,0.1272224340860964
-3012.88778657325,23.15677148534714,0.12664602024373853
-3010.55978558083,23.154365847671023,0.1260446325375519
-3008.2317845884027,23.15193286855776,0.12541896746019188
-3005.9037835959825,23.149472574520097,0.1247697355039322
-3003.575782603555,23.14698490319347,0.12409765988626607
-3001.247781611135,23.144469702664676,0.12340347532778612
-2998.919780618715,23.141926731059513,0.12268792688301512
-2996.5917796262875,23.139355656393136,0.12195176882457098
-2994.2637786338673,23.13675605668607,0.12119576358058923
-2991.93577764144,23.134127420348683,0.12042068072496859
-2989.60777664902,23.131469146836505,0.11962729601971905
-2987.2797756565924,23.1287805475781,0.11881639050824673
-2984.9517746641723,23.126060847177204,0.11798874965824493
-2982.623773671752,23.123309184889848,0.11714516255242885
-2980.2957726793247,23.12052461637706,0.1162864211251977
-2977.9677716869046,23.117706115733103,0.11541331944301259
-2975.639770694477,23.11485257778837,0.11452665302601851
-2973.311769702057,23.111962820686028,0.11362721820834362
-2970.983768709637,23.10903558873012,0.11271581153417845
-2968.6557677172095,23.106069555502827,0.11179322918673473
-2966.3277667247894,23.103063327247433,0.11086026644693496
-2963.999765732362,23.100015446512852,0.10991771717857834
-2961.671764739942,23.09692439605502,0.10896637333674451
-2959.3437637475217,23.093788602989157,0.1080070244959463
-2957.0157627550943,23.09060644318655,0.10704045739468825
-2954.687761762674,23.08737624590819,0.10606745549292473
-2952.359760770247,23.084096298666694,0.10508879853895418
-2950.0317597778267,23.08076485230741,0.10410526214237843
-2947.7037587854065,23.07738012629785,0.1031176173496653
-2945.375757792979,23.073940314214326,0.1021266302190835
-2943.047756800559,23.070443589413212,0.10113306139177107
-2940.7197558081316,23.06688811087321,0.10013766565582392
-2938.3917548157115,23.063272029194344,0.09914119150055876
-2936.063753823284,23.059593492737832,0.0981443806580871
-2933.735752830864,23.05585065389063,0.097147967629753
-2931.407751838444,23.052041675436698,0.09615267919500874
-2929.0797508460164,23.048164737016954,0.0951592339007368
-2926.7517498535963,23.044218041658297,0.09416834152918324
-2924.423748861169,23.040199822351475,0.09318070254299211
-2922.0957478687487,23.036108348657088,0.09219700750624145
-2919.7677468763286,23.031941933317718,0.0912179364805861
-2917.439745883901,23.027698938854197,0.09024415839613359
-2915.111744891481,23.0233777841231,0.08927633039698507
-2912.7837438990537,23.018976950812153,0.08831509716177507
-2910.4557429066335,23.014494989850316,0.08736109020007035
-2908.127741914206,23.009930527708516,0.08641492712578072
-2905.799740921786,23.00528227256766,0.08547721090937752
-2903.471739929366,23.000549020329842,0.08454852911095095
-2901.1437389369385,22.99572966044976,0.08362945309682802
-2898.8157379445183,22.990823181562945,0.08272053724277607
-2896.487736952091,22.98582867688823,0.08182231812730954
