Teff,ebv,v_MarIMACS,v_AprIMACS,v_AprWFC,ln_sigma_mgb,ln_sigma_caii,ln_cal_blue_MarIMACS200,ln_cal_blue_AprIMACS300,ln_cal_blue_AprWFCCD
5407.984428264741,0.9167700626901372,-376.6508742006612,-333.5779747597523,-375.57603953772974,-0.32997406292666975,-0.6475549491562903,0.09166067066533629,0.022637924904009014,0.43466838545378167
5409.892965031265,0.9135898330062541,-386.8042813175844,-331.9121432298539,-378.6833037682727,-0.3283681247538034,-0.6513025774973791,0.453014527526866,0.010339230515729242,0.49831968137317384
5398.15667618526,0.8708211453233314,-368.9594939690147,-324.04423115134875,-370.21734742237084,-0.3496106474485944,-0.6386087401838174,0.5558709701030617,0.07016149789171341,0.4702346271059116
5409.9153050009545,0.9053279993914344,-386.81834117211434,-327.6344889919284,-366.8012945464299,-0.3348133255699636,-0.6252243030838095,0.30835456987261567,0.10515604577131613,0.4309597632549453
5394.9625157624705,0.8821933237922223,-379.5741876928533,-324.976448039044,-376.3925966343801,-0.2879406220187683,-0.6116816468166547,0.4232548493262611,0.16438332504285216,0.35897962361495184
5407.461305403892,0.9156390094903438,-398.57240443658077,-335.71885654543274,-387.40974768959614,-0.32503606492841614,-0.7023162536713429,0.36634580119731364,-0.06329920836042865,0.41256136990236636
5412.370919194486,0.9202707524319027,-358.4006319969952,-339.8132198653251,-377.4394447833259,-0.39045404163801667,-0.6127571655001984,0.10531602187611189,0.059955465033948156,0.40593748737356533
5404.087732734832,0.9136024321660691,-369.9631323493301,-326.4520959269391,-376.2751719792462,-0.3407508067739089,-0.6596335471325829,0.1732916831646278,0.1571514521718763,0.466982938302323
5399.406068143682,0.8922628696244603,-365.24403512459065,-322.98977692200776,-353.5643206448448,-0.37219413723925726,-0.6075388380243673,0.281925028042068,0.027664272773769122,0.44427792831421625
5411.425038858916,0.9153965780690203,-370.3709265607409,-333.2420885554887,-384.87648361581347,-0.3135245057664665,-0.6726337384343509,0.2941149775785421,0.05810665357385629,0.5163045155196948
5400.21884192095,0.9088700309544385,-377.0766641772962,-325.9513421728793,-399.2623822724232,-0.3529041352164364,-0.6818948392265284,0.44046713748768185,0.08120967402888234,0.535633155806008
