ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum,g_ixs_flag,g_ims_flag
0,3460,1472,3,57545.097186,30.275,-3.35,7.26,0.39,9,0,-1.294e-07,2.808e-07,,,ec0915.160606.546815_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,199,r,TEMPLATE,t,0.9857,0.894,0.13,7.481,22.155,1668.0,-0.1294,0.2808,546815,False,True
0,3460,1472,3,57545.101308,30.275,-20.32,7.47,1.01,9,0,-7.855e-07,2.889e-07,,,ec0915.160606.546817_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,201,r,TEMPLATE,t,0.7749,1.182,0.145,6.992,22.166,1129.0,-0.7855000000000001,0.2889,546817,True,True
0,3460,1472,3,57545.102798,30.275,-10.17,7.9,0.75,9,0,-3.931e-07,3.053e-07,,,ec0915.160606.546818_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,202,r,TEMPLATE,t,0.7066,1.115,0.106,8.035,21.968,1062.0,-0.3931,0.3053,546818,False,True
0,3460,1472,3,57566.037228,30.275,-8.35,8.26,0.28,9,0,-3.229e-07,3.194e-07,,,ec0915.160627.549000_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,208,r,TEMPLATE,t,0.9059,1.047,0.149,4.828,22.574,1680.0,-0.3229,0.3194,549000,True,True
0,3460,1472,3,57778.252702,30.275,-24.72,6.19,0.56,9,0,-9.557e-07,2.392e-07,,,ec0915.170125.612774_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,222,r,TEMPLATE,t,0.8908,1.519,0.268,4.73,22.895,916.0,-0.9557,0.2392,612774,True,True
0,3460,1472,3,57778.256835,30.275,-13.69,6.93,1.64,9,0,-5.294e-07,2.68e-07,,,ec0915.170125.612776_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,225,r,TEMPLATE,t,0.8897,1.21,0.214,4.09,22.945,1070.0,-0.5294,0.268,612776,True,True
0,3460,1472,3,57782.268868,30.275,-30.69,7.4,0.89,9,0,-1.187e-06,2.861e-07,,,ec0915.170129.614187_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,227,r,TEMPLATE,t,0.9271,1.192,0.189,3.598,23.023,1308.0,-1.187,0.2861,614187,True,True
0,3460,1472,3,57782.272997,30.275,-20.25,6.49,1.01,9,0,-7.829e-07,2.508e-07,,,ec0915.170129.614189_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,229,r,TEMPLATE,t,0.9285,1.171,0.183,3.979,22.945,1239.0,-0.7828999999999999,0.2508,614189,True,True
0,3460,1472,3,57830.199155,30.275,-32.3,7.34,0.82,9,2,-1.249e-06,2.838e-07,,,ec0915.170318.631347_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,245,r,TEMPLATE,t,0.9379,1.277,0.17,3.229,23.078,1553.0,-1.249,0.2838,631347,True,True
0,3460,1472,3,57830.199155,30.275,-30.55,7.02,0.9,9,2,-1.181e-06,2.713e-07,,,ec0915.170318.631347_ooi_r_vx_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,246,r,TEMPLATE,t,0.9108,1.406,0.182,3.23,23.149,1239.0,-1.181,0.2713,631347,True,True
0,3460,1472,3,57847.12133,30.275,-22.34,7.03,0.7,9,0,-8.638e-07,2.717e-07,,,ec0915.170404.636944_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,248,r,TEMPLATE,t,0.9592,1.101,0.161,4.069,22.797,1660.0,-0.8638,0.2717,636944,True,True
0,3460,1472,3,57847.12133,30.275,-21.5,6.02,0.87,9,0,-8.312e-07,2.328e-07,,,ec0915.170404.636944_ooi_r_vx_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,249,r,TEMPLATE,t,0.9312,1.538,0.217,4.079,23.004,1022.0,-0.8311999999999999,0.2328,636944,True,True
0,3460,1472,3,57848.989641,30.275,-22.03,7.86,1.21,9,0,-8.516e-07,3.04e-07,,,ec0915.170405.637487_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,253,r,TEMPLATE,t,1.1425,1.253,0.141,3.644,22.877,2275.0,-0.8516,0.304,637487,True,True
0,3460,1472,3,57872.964702,30.275,-29.5,9.74,0.71,9,7,-1.14e-06,3.764e-07,,,ec0915.170429.645090_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,260,r,TEMPLATE,t,0.966,1.107,0.173,2.711,23.063,2086.0,-1.14,0.3764,645090,True,True
