Teff,ebv,ln_sigma_mgb,ln_sigma_caii
5387.780675683508,0.980684224310281,-0.3305756503883161,-0.3418358737532756
5408.709729308324,0.9950034068558743,-0.335764165074023,-0.3141140824028797
5383.538355959799,0.9704044468759958,-0.34363902886362524,-0.35045030506864994
5396.292617976598,0.9865014603897044,-0.3250757076689938,-0.30234677933130716
5384.89202998753,0.9882357358398791,-0.3214449189489828,-0.33697082060477945
5401.053192142136,1.0025749460853166,-0.2817574314268923,-0.3319686043098459
5394.1695724903775,0.9763489015526081,-0.3306181278803001,-0.32659761508374696
5401.062118628151,0.9901080100416068,-0.26871335875340047,-0.3025128996178324
4261.369733664868,0.47985965195836794,-0.22807088915615212,-0.4848891682810468
5384.374472541951,0.9771487476809442,-0.33333845764851183,-0.29734115057079
5392.879128103962,0.987689902844776,-0.3385320567009613,-0.3528328867120845
4267.65531021942,0.48374848660928366,-0.22930268216805513,-0.46221207936256475
5390.90729112533,0.9862127537914975,-0.29092892481756566,-0.34253078874222176
5389.928545724992,0.983047161504141,-0.2940367732068213,-0.3468665898748635
5381.686668139572,0.9850169612029609,-0.323579410174674,-0.3010314836834335
5371.593932433109,0.9781905527168357,-0.28269856540873817,-0.364689346978592
4256.547080528236,0.4899170583368527,-0.2265383144836765,-0.48774104811709484
4258.722776964004,0.4839018354433788,-0.2451968976506134,-0.5116890879960342
5386.115753220123,0.9813787834709764,-0.29800558486629974,-0.3169712133380906
5374.717643268308,0.9613651720302335,-0.3270870252413865,-0.3457807372719109
5374.524025926355,0.9738279286034539,-0.28895914676553264,-0.30403693888304945
4257.804338977582,0.4842249312127193,-0.2294158937472921,-0.5064108902701833
5392.067652734267,0.9826763788051616,-0.2642640967871285,-0.3330578714376325
5386.000802807308,0.9796836523842224,-0.31415058602103985,-0.27823110207090196
5417.992346452457,0.9936053991818891,-0.3612721527312762,-0.33519328040946056
5420.9247367964035,1.017693696339049,-0.3225882227954815,-0.31438893728694844
5398.038607888053,0.9919011086372019,-0.3371206696827966,-0.3570587489021399
5397.170094254451,0.9943995674261069,-0.3136692532382299,-0.3337249400060257
5368.5073914786435,0.9697338046221199,-0.2799475220705831,-0.30409448056100635
5367.161384962202,0.9658401793010213,-0.26324514971198354,-0.314953186546691
4260.833151860564,0.48031983595874916,-0.22618070673612464,-0.5253328316353457
5396.120156642637,0.9766693187069905,-0.3282555348423139,-0.3550212197634642
4255.175242297741,0.48062933546990416,-0.22528669887390163,-0.5057155331872177
5400.83384197251,0.9997336164997944,-0.3077048148482608,-0.32894749562110676
5415.736987766448,0.9783287342688606,-0.30311201775272323,-0.3450536475380304
5390.4381949794715,0.9786862494772673,-0.3332907053251188,-0.3649955508330671
5374.8246583140335,0.9709108516776773,-0.27414714145463015,-0.3507846053321585
5394.035309273549,0.9733672281393618,-0.32010381958794554,-0.3236720083656524
4256.990888077031,0.47135967762931236,-0.22371002977288598,-0.4935340811601987
5405.976224548323,0.9874851887273761,-0.3013373865256503,-0.35686942141792016
5379.135654697643,0.9546182839402699,-0.2888970407850637,-0.33559200666132305
5407.735571379473,1.0157378456339416,-0.31050198872375595,-0.3152744555082285
5400.574924211133,0.9931330125407649,-0.35216284777366946,-0.34935983911154744
5385.343161771193,0.9963911549364802,-0.2929397034755205,-0.33126941213042677
5376.615356796858,0.9841673998547754,-0.2918583277313024,-0.3246662891732699
4256.021525697636,0.4771872716507588,-0.2235259985652356,-0.5264386810370539
4255.711751218798,0.47564704007838327,-0.2247708997958031,-0.5364640694988111
4256.082477888188,0.48673681588330825,-0.2300643213991483,-0.4978515010137759
5378.816366244201,0.9708818957272476,-0.32485602024531696,-0.328532747872809
5410.0460059158195,0.9909509255289561,-0.3465702857810235,-0.31088714298693376
5381.265916953226,0.9635186809261097,-0.34894897421396476,-0.35750241020245244
5406.151983619881,0.9871583969438033,-0.3278233421057752,-0.3100789053553044
5384.826523568733,0.9892051802165773,-0.32801813295815596,-0.3498168609138935
5400.7104697566365,0.9963868029677221,-0.276754629846801,-0.3188768786577252
5397.092287872816,0.9796692501273031,-0.34100457207686763,-0.3028673558442837
5399.779572992938,0.9915222144923689,-0.2835277537089613,-0.3127982581671022
4261.369733664868,0.47985965195836794,-0.22807088915615212,-0.4848891682810468
5389.3672793877095,0.9772930479584372,-0.33086035014992565,-0.3273149882258289
5405.438298284045,0.9963581950698114,-0.35251784845341017,-0.3414346716171993
4268.034000280241,0.4838431328517637,-0.22942454151749656,-0.4608920284078595
5390.799370353641,0.9828522033875734,-0.28684036956943293,-0.3396942148473099
5389.845270297113,0.9837597237453043,-0.2876227777690959,-0.34390436248510303
5396.194405987513,0.9915356771986297,-0.32506657732824523,-0.29907723224053073
5372.618542313123,0.978758416408297,-0.2744967002876141,-0.37043754984368615
4256.547080528236,0.4899170583368527,-0.2265383144836765,-0.48774104811709484
