ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
90,3909,1392,3,57566.034571,30.469,-7.92,4.92,0.74,9,9,-2.563e-07,1.591e-07,,,ec0915.160627.548999_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,329,g,TEMPLATE,t,0.9836,1.044,0.134,5.214,23.019,982.0,-0.2563,0.1591
90,3909,1392,3,57778.250046,30.469,-9.7,5.22,0.64,9,9,-3.139e-07,1.688e-07,,,ec0915.170125.612773_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,349,g,TEMPLATE,t,0.9495,1.062,0.146,5.353,23.006,903.0,-0.3139,0.1688
90,3909,1392,3,57778.250046,30.469,0.79,4.19,0.71,9,9,2.57e-08,1.355e-07,,,ec0915.170125.612773_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,351,g,TEMPLATE,t,0.945,1.759,0.233,5.366,23.241,501.0,0.025699999999999997,0.13549999999999998
90,3909,1392,3,57778.254182,30.469,-12.41,4.13,0.97,9,9,-4.014e-07,1.337e-07,,,ec0915.170125.612775_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,354,g,TEMPLATE,t,0.9488,1.166,0.141,4.932,23.164,776.0,-0.4014,0.1337
90,3909,1392,3,57778.254182,30.469,-20.65,3.49,1.04,9,9,-6.678e-07,1.129e-07,,,ec0915.170125.612775_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,356,g,TEMPLATE,t,0.9592,1.745,0.221,4.945,23.383,480.0,-0.6678,0.1129
90,3909,1392,3,57782.266187,30.469,-21.93,4.7,0.53,9,9,-7.093e-07,1.521e-07,,,ec0915.170129.614186_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,359,g,TEMPLATE,t,1.0211,1.077,0.104,3.671,23.466,949.0,-0.7093,0.15209999999999999
90,3909,1392,3,57782.270358,30.469,-23.49,4.63,1.05,9,9,-7.598e-07,1.497e-07,,,ec0915.170129.614188_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,362,g,TEMPLATE,t,1.0203,1.134,0.143,4.689,23.202,866.0,-0.7598,0.1497
90,3909,1392,3,57847.118673,30.469,-16.19,5.7,1.43,9,9,-5.236e-07,1.844e-07,,,ec0915.170404.636943_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,390,g,TEMPLATE,t,1.0647,1.135,0.12,5.717,22.746,1522.0,-0.5236,0.1844
90,3909,1392,3,57872.966194,30.469,-13.48,5.68,1.59,9,9,-4.359e-07,1.836e-07,,,ec0915.170429.645091_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,410,g,TEMPLATE,t,1.0588,1.228,0.118,3.23,23.314,1472.0,-0.43589999999999995,0.1836
90,3909,1392,3,57872.966194,30.469,24.07,5.22,1.72,9,9,7.785e-07,1.688e-07,24.172,0.235405,ec0915.170429.645091_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,412,g,TEMPLATE,t,1.0558,1.466,0.132,3.234,23.41,1095.0,0.7785000000000001,0.1688
90,3909,1392,3,57873.966551,30.469,25.82,5.38,1.05,9,9,8.351e-07,1.742e-07,24.096,0.22644,ec0915.170430.645613_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,416,g,TEMPLATE,t,1.0461,1.44,0.139,3.522,23.389,1116.0,0.8351,0.17420000000000002
90,3909,1392,3,57873.966551,30.469,-10.25,6.07,1.04,9,9,-3.315e-07,1.963e-07,,,ec0915.170430.645613_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,414,g,TEMPLATE,t,1.0562,1.081,0.091,3.518,23.252,1611.0,-0.3315,0.1963
90,3909,1392,3,57873.970709,30.469,-14.78,5.39,1.56,9,9,-4.779e-07,1.743e-07,,,ec0915.170430.645615_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,419,g,TEMPLATE,t,1.0571,1.197,0.122,3.702,23.378,1196.0,-0.4779,0.17429999999999998
90,3909,1392,3,57935.015286,30.469,-4.44,5.46,0.28,9,9,-1.437e-07,1.765e-07,,,ec0915.170701.657442_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,460,g,TEMPLATE,t,1.0387,1.156,0.097,3.708,23.114,1663.0,-0.1437,0.1765
90,3909,1392,3,57935.015286,30.469,18.77,5.07,0.51,9,9,6.073e-07,1.641e-07,24.442,0.293428,ec0915.170701.657442_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,462,g,TEMPLATE,t,1.0447,1.365,0.124,3.712,23.201,1279.0,0.6073,0.1641
