ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
90,3909,1392,3,58514.167879,30.236,-23.91,6.51,0.5,9,9,-9.588e-07,2.61e-07,,,ec0915.190131.818095_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,566,r,TEMPLATE,t,0.9454,1.257,0.234,3.441,23.096,1460.0,-0.9588,0.261
90,3909,1392,3,58542.169323,30.236,-7.34,6.11,0.98,9,9,-2.942e-07,2.451e-07,,,ec0915.190228.828457_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,572,r,TEMPLATE,t,0.9989,1.28,0.218,3.975,23.015,1388.0,-0.29419999999999996,0.24509999999999998
90,3909,1392,3,58572.174539,30.236,-8.18,8.3,1.67,9,9,-3.281e-07,3.327e-07,,,ec0915.190330.843679_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,590,r,TEMPLATE,t,1.184,1.153,0.195,4.114,22.315,4416.0,-0.3281,0.3327
90,3909,1392,3,58572.188386,30.236,,,,0,0,,,,,ec0915.190330.843680_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,591,r,TEMPLATE,t,1.3795,1.166,0.086,4.293,22.668,3679.0,,
90,3909,1392,3,58572.192189,30.236,8.61,4.66,0.64,9,9,3.451e-07,1.869e-07,,,ec0915.190330.843681_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,592,r,TEMPLATE,t,2.2148,1.363,0.171,4.287,23.099,4218.0,0.34509999999999996,0.1869
90,3909,1392,3,58572.195989,30.236,0.18,5.62,0.27,9,9,7.193e-09,2.254e-07,,,ec0915.190330.843682_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,593,r,TEMPLATE,t,1.8544,1.235,0.172,4.959,22.755,4228.0,0.007193000000000001,0.2254
90,3909,1392,3,58572.199807,30.236,1.7,7.04,1.83,9,9,6.801e-08,2.821e-07,,,ec0915.190330.843683_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,594,r,TEMPLATE,t,1.2969,1.278,0.167,4.807,22.543,3354.0,0.06801,0.2821
90,3909,1392,3,58578.203234,30.236,-10.56,6.52,0.55,9,9,-4.232e-07,2.613e-07,,,ec0915.190405.846166_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,610,r,TEMPLATE,t,1.027,1.167,0.188,3.851,22.965,1590.0,-0.42319999999999997,0.2613
90,3909,1392,3,58639.019927,30.236,-25.5,25.87,0.99,9,9,-1.022e-06,1.037e-06,,,ec0915.190605.862063_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,616,r,TEMPLATE,t,0.1963,1.161,0.092,4.327,21.15,1063.0,-1.022,1.037
90,3909,1392,3,58818.259286,30.236,27.53,5.47,0.66,9,9,1.104e-06,2.194e-07,23.793,0.215869,ec0915.191201.912642_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,630,r,TEMPLATE,t,0.9881,1.685,0.231,4.503,23.057,974.0,1.1039999999999999,0.21939999999999998
90,3909,1392,3,58818.267605,30.236,15.74,6.31,0.91,9,9,6.309e-07,2.53e-07,,,ec0915.191201.912646_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,637,r,TEMPLATE,t,0.9956,1.347,0.219,3.608,23.067,1255.0,0.6309,0.253
90,3909,1392,3,58840.27635,30.236,22.1,5.67,0.82,9,9,8.861e-07,2.273e-07,24.031,0.278535,ec0915.191223.921760_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,643,r,TEMPLATE,t,1.012,1.784,0.289,3.543,23.357,863.0,0.8861,0.2273
90,3909,1392,3,58840.284643,30.236,15.17,6.3,1.68,9,9,6.082e-07,2.527e-07,,,ec0915.191223.921764_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,649,r,TEMPLATE,t,1.0145,1.539,0.314,3.163,23.323,1132.0,0.6082,0.2527
90,3909,1392,3,58840.35915,30.236,-1.59,8.58,2.64,9,9,-6.361e-08,3.44e-07,,,ec0915.191223.921800_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,655,r,TEMPLATE,t,1.0255,1.567,0.23,2.762,23.076,2238.0,-0.06361,0.34400000000000003
90,3909,1392,3,58848.298971,30.236,-0.56,5.13,0.79,9,9,-2.255e-08,2.056e-07,,,ec0915.191231.923829_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,661,r,TEMPLATE,t,1.0472,1.745,0.27,3.524,23.424,884.0,-0.02255,0.20559999999999998
90,3909,1392,3,58848.307254,30.236,20.26,6.22,1.29,9,9,8.125e-07,2.493e-07,24.126,0.333142,ec0915.191231.923833_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,666,r,TEMPLATE,t,1.049,1.586,0.287,2.959,23.445,1110.0,0.8125,0.2493
90,3909,1392,3,58870.166805,30.236,14.44,6.05,1.81,9,9,5.789e-07,2.427e-07,,,ec0915.200122.925783_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,675,r,TEMPLATE,t,0.9081,1.672,0.223,3.662,23.242,808.0,0.5789,0.24270000000000003
90,3909,1392,3,59176.302759,30.236,-22.18,5.46,1.2,9,9,-8.893e-07,2.188e-07,,,ec0915.201123.957179_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,699,r,TEMPLATE,t,0.9874,1.736,0.283,4.131,23.142,904.0,-0.8893,0.2188
90,3909,1392,3,59236.258572,30.236,-26.62,5.48,1.07,9,9,-1.067e-06,2.196e-07,,,ec0915.210122.958766_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,703,r,TEMPLATE,t,0.9945,1.863,0.366,3.996,23.17,870.0,-1.067,0.21960000000000002
90,3909,1392,3,59297.037616,30.236,-37.19,7.19,1.32,9,9,-1.491e-06,2.882e-07,,,ec0915.210324.976484_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,712,r,TEMPLATE,t,0.9709,1.537,0.226,3.193,23.101,1541.0,-1.491,0.2882
90,3909,1392,3,59322.011015,30.236,-37.55,6.07,0.93,9,9,-1.505e-06,2.434e-07,,,ec0915.210418.986060_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,726,r,TEMPLATE,t,0.9762,1.693,0.279,3.3,23.24,1090.0,-1.505,0.24340000000000003
90,3909,1392,3,59329.072969,30.236,-22.83,8.13,1.08,9,9,-9.153e-07,3.258e-07,,,ec0915.210425.988745_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,729,r,TEMPLATE,t,0.9842,1.394,0.178,3.381,22.66,2530.0,-0.9153,0.32580000000000003
90,3909,1392,3,59337.009141,30.236,-16.5,7.0,1.46,9,9,-6.613e-07,2.804e-07,,,ec0915.210503.992543_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,732,r,TEMPLATE,t,0.7988,1.536,0.203,4.873,22.67,1027.0,-0.6613,0.2804
90,3909,1392,3,59532.333137,30.236,-21.31,5.55,1.08,9,9,-8.542e-07,2.224e-07,,,ec0915.211114.1051152_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,751,r,TEMPLATE,t,1.014,1.646,0.237,3.916,23.134,1096.0,-0.8542,0.22240000000000001
90,3909,1392,3,59537.299978,30.236,-27.31,9.27,1.55,9,9,-1.095e-06,3.717e-07,,,ec0915.211119.1053339_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,754,r,TEMPLATE,t,1.0029,1.442,0.191,3.048,22.836,3139.0,-1.0950000000000002,0.37170000000000003
90,3909,1392,3,59540.317287,30.236,10.16,7.35,1.63,9,9,4.072e-07,2.949e-07,,,ec0915.211122.1054560_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,757,r,TEMPLATE,t,1.0216,1.372,0.167,4.147,22.671,2150.0,0.4072,0.2949
90,3909,1392,3,59576.345387,30.236,-14.45,5.38,1.04,9,9,-5.795e-07,2.156e-07,,,ec0915.211228.1066531_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,776,r,TEMPLATE,t,1.0172,1.675,0.269,3.509,23.222,1128.0,-0.5795,0.21559999999999999
90,3909,1392,3,59588.269713,30.236,-24.5,12.97,2.24,9,9,-9.821e-07,5.201e-07,,,ec0915.220109.1070414_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,783,r,TEMPLATE,t,0.3001,1.286,0.147,3.385,22.207,687.0,-0.9821000000000001,0.5201
90,3909,1392,3,59595.338683,30.236,-30.98,7.69,1.55,9,9,-1.242e-06,3.084e-07,,,ec0915.220116.1072693_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,790,r,TEMPLATE,t,0.886,1.557,0.241,3.23,23.024,1554.0,-1.242,0.3084
90,3909,1392,3,59597.27087,30.236,-21.36,8.52,0.31,9,9,-8.563e-07,3.416e-07,,,ec0915.220118.1073327_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,791,r,TEMPLATE,t,0.9854,1.292,0.148,3.803,22.564,3048.0,-0.8563,0.3416
90,3909,1392,3,59600.21071,30.236,-20.26,6.87,0.96,9,9,-8.124e-07,2.754e-07,,,ec0915.220121.1074493_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,794,r,TEMPLATE,t,0.9919,1.475,0.234,3.854,22.813,2018.0,-0.8124,0.2754
90,3909,1392,3,59634.199379,30.236,-27.27,5.52,1.76,9,9,-1.093e-06,2.212e-07,,,ec0915.220224.1083412_ooi_r_v1_N22_210220.966731_ooi_r_v1_N22.diff.fits,0x0000,799,r,TEMPLATE,t,1.0053,1.552,0.216,4.204,23.055,1077.0,-1.093,0.2212
