Teff,ln_sigma_mgb,ln_sigma_caii
6634.517398752957,-0.22571469137983674,-0.24951536963303977
5436.01974174851,-0.3419751451170294,-0.3064405138089313
5446.1127010893115,-0.29192295098548987,-0.3564408551207907
5425.8440541726795,-0.33882951362172053,-0.3098242261632309
5396.514805648494,-0.31847432797482733,-0.33918823117767355
5418.050592899134,-0.30110882385161436,-0.31478453521914057
5442.655857017648,-0.324325677258947,-0.29701371019224326
6636.240752490484,-0.22493150656317762,-0.26352505794178427
5433.09030314433,-0.32044695991679273,-0.30632291293695857
5418.029711427789,-0.3153454176207403,-0.3163457419539156
5405.676073551461,-0.32444198021689946,-0.34261461505340896
5422.933765119373,-0.3610905243708117,-0.3065603010052074
6617.012154942949,-0.24280176735045333,-0.23933320881558856
5412.850003964968,-0.31241058372675745,-0.3298744321697231
5410.34619666125,-0.32764142331979407,-0.345430688806144
5434.031734217645,-0.32954524249758116,-0.36954974393299833
5431.837377690558,-0.29780121732738646,-0.2825940916988052
5409.376055896823,-0.34068263259329007,-0.32561109422125134
5431.187185177496,-0.30772608049458666,-0.32186315355807193
5428.531863605635,-0.31547257403093854,-0.3098985803318829
5431.668917982503,-0.30443053634895817,-0.3255466965191893
5418.072759831814,-0.3551106669734333,-0.34457274266242455
5418.395541905904,-0.3452597073835532,-0.32906526919456836
5426.5713573421235,-0.336296902955758,-0.3293822709677553
5408.5887355388295,-0.28767517873482135,-0.353328960846267
5420.623765114413,-0.3430425273848093,-0.32577556138167174
5413.7075848981685,-0.3401784320199631,-0.3179414610936171
5430.336792523902,-0.3509262220421665,-0.34517013897946236
5431.343915405871,-0.32447636659814144,-0.3654215650658442
5412.048255716124,-0.3155082661403971,-0.31130666434758575
5422.59431894525,-0.3319880693345553,-0.3541246668500633
5402.644990420894,-0.292536416582752,-0.35424121877081605
5420.1349528796,-0.30688863814359774,-0.3274478356102119
6633.379940671093,-0.22934228724431646,-0.23461278290237522
6635.096336273784,-0.22495119902795063,-0.24974484076429815
5415.029580247965,-0.29599839281047263,-0.3378177079875244
5432.848798453855,-0.32967560247662575,-0.3346394379412526
6623.79752830207,-0.22412442265199733,-0.22538504399433093
5425.693856718133,-0.3288082405813788,-0.3101473493347309
6624.900504418561,-0.22388961235167223,-0.23514582899977293
6625.0187345761005,-0.22440243729349094,-0.2674989997585092
5457.114276799996,-0.3219755429913268,-0.2785654029091478
5435.663871742295,-0.30925798677776606,-0.32085596768821856
5419.182238789919,-0.33906391675431957,-0.33753341280996896
5434.892825901329,-0.31409876344810217,-0.32189146242631567
5451.508932290121,-0.3189466781150508,-0.3216685458831251
6634.279164789982,-0.2248315038763114,-0.27844690973631814
5415.8106792142125,-0.32501881485065065,-0.33169385853932254
6634.517398752957,-0.22571469137983674,-0.24951536963303977
5428.314016809136,-0.3489157421143607,-0.3073108175195949
5438.301962022086,-0.2986454719882127,-0.34156265586244117
5415.3737650286375,-0.335406322894093,-0.29229526651861537
5392.473318259387,-0.30854093362462953,-0.3510164916569928
5412.800487614702,-0.29795073784171594,-0.3116774455468294
5424.348788994203,-0.3104343913855125,-0.3000018090970763
6636.240752490484,-0.22493150656317762,-0.26352505794178427
5434.099737441726,-0.33495513304970803,-0.30067074336223604
5419.531088592195,-0.3094135225044742,-0.2952350785978882
5405.8082434714315,-0.3238987216682632,-0.3385291105472448
5422.738379487893,-0.3617499679844703,-0.3067381115696787
6619.587792333178,-0.2357120959632663,-0.23403867114797172
5412.954214506563,-0.3132625857951568,-0.3301677100743448
5419.141648808688,-0.3254204759374295,-0.34423802985417445
5429.823114091519,-0.32302908530302715,-0.34652328840228086
5428.4611338786435,-0.31111514655644723,-0.2899464502507044
5422.119147249952,-0.33071129153558826,-0.34021182798412253
5433.675704183335,-0.31145545871579156,-0.35273565621939706
5427.980202061218,-0.32574926409320576,-0.330656376722196
5444.20995241975,-0.296302525352523,-0.312115699788103
5414.126608763736,-0.3499516875820289,-0.34804964750564793
5432.9729908168265,-0.37182710064767255,-0.33157131703820886
5438.305621125975,-0.3399227590298186,-0.3139058124713693
5402.692424490126,-0.27884263735465037,-0.33963553153770115
5425.809778467049,-0.32720088966748667,-0.3214534058419964
5421.949417719697,-0.34777374605770867,-0.3366754308893433
5427.871052636689,-0.3298618611641589,-0.33478442391440705
5430.661072474426,-0.32866155597183183,-0.372450678568783
5408.3695218677285,-0.3058508529710408,-0.30694909229472267
5425.457506323755,-0.33597156863923966,-0.36140036365820755
5405.591529264614,-0.3054758745737832,-0.3525703897039862
5410.944348707719,-0.2913968848960836,-0.3329815699602909
6632.8777740486585,-0.2290456042374681,-0.23658789991966744
6635.080735909605,-0.2248666947360436,-0.25198728058746367
5410.841489928791,-0.3122337563585532,-0.33399183140853983
5429.31710306342,-0.34183235923372446,-0.3453754300423312
6623.79752830207,-0.22412442265199733,-0.22538504399433093
5422.847168088909,-0.35364061172608435,-0.3111961488708824
6628.749793063303,-0.2239054977590209,-0.2523739267340858
6625.0187345761005,-0.22440243729349094,-0.2674989997585092
5445.571058848713,-0.30957177915108147,-0.3125693521084239
5428.945306222232,-0.30768760695432207,-0.32982356729598206
5418.344140792597,-0.3155570304055161,-0.372314820163527
5434.892825901329,-0.31409876344810217,-0.32189146242631567
5437.167717848527,-0.3106072259478362,-0.33247518826065803
6634.790421092051,-0.22329411298049745,-0.2937179415306919
5404.286617577032,-0.32921760539301914,-0.3207386132988581
6634.720020775533,-0.2257447499022368,-0.24997146986379604
5432.603749940082,-0.3594142016935447,-0.2805465270782186
5438.301962022086,-0.2986454719882127,-0.34156265586244117
5408.058900983482,-0.3267108136058639,-0.2591290894300373
5402.190616257078,-0.3247154296393179,-0.34442698262430166
5411.939812473178,-0.29562710492301386,-0.3120651446306145
5419.464605031595,-0.3119141607287592,-0.29159181352616886
6639.950504562189,-0.2251654399601523,-0.2625720861888659
5430.3283605860925,-0.34754191522318445,-0.30342471906210117
5418.681833923358,-0.30190252664903766,-0.2935539568642881
5402.391065546285,-0.35049684371686995,-0.33906028213825895
5425.297352659232,-0.3535256432577814,-0.30705999217757024
6619.587792333178,-0.2357120959632663,-0.23403867114797172
5397.451115339778,-0.31387922233427246,-0.3276745540916373
5417.895435170483,-0.3186863408269224,-0.34538444533849594
5418.849158740975,-0.31534660198832243,-0.3177175081504109
5425.690715680557,-0.313961638914522,-0.29780538944645873
5414.40003497641,-0.34495425152302406,-0.3602935147769615
5432.81664331621,-0.304371638524222,-0.3365690453389101
5421.801938684794,-0.30164507305708543,-0.2907691105467018
5443.994681619227,-0.2956545978518462,-0.2975182030587981
5415.68034205094,-0.33425218092770875,-0.34461480762836977
5433.186606947758,-0.38756987914848284,-0.3299670543728537
5428.469822532337,-0.33113078395756274,-0.3162874850681334
5405.326016748265,-0.2762937555633931,-0.32751185643283676
5424.803881652015,-0.32363022307658396,-0.31676830323414856
5418.636644582493,-0.34951221764066304,-0.3351692988832727
5428.205526478876,-0.3298028797867162,-0.33512328551320786
5430.416994909395,-0.3308915259006848,-0.3773416522807058
5427.3138967496225,-0.30335720799912674,-0.32425406389117434
5430.120515935735,-0.33039099218473694,-0.3522542436959162
5412.82256750139,-0.33742095034437053,-0.3306516595976997
5410.151563643155,-0.2843666544183393,-0.35123271691148983
6632.1569047661,-0.22859652795182925,-0.23611848820610284
6629.543614108239,-0.22874280177042236,-0.24557251271966873
5406.314625520241,-0.32039462391031415,-0.3351292700369576
5436.731384617372,-0.35207622467204525,-0.3451127550284479
6624.682887875027,-0.22385754892359513,-0.23073018258398584
5417.275586689319,-0.36147597583636487,-0.31350348985882115
6630.273260157392,-0.22383814981083822,-0.26067652700742117
6625.0187345761005,-0.22440243729349094,-0.2674989997585092
5435.7279135684685,-0.319976041085997,-0.31548560437048767
5430.132168792023,-0.3125364213249572,-0.3338982620015155
5418.601012778909,-0.3067433326868465,-0.3728080958338843
5429.588592598502,-0.3312385552391238,-0.33674457809339176
5433.349190719898,-0.2864772609138524,-0.3222537143303468
6634.950135354576,-0.22327487734944482,-0.2948861941631995
5403.277349262427,-0.32848646745805415,-0.314371972743935
6634.098701748343,-0.22581356500698407,-0.2484746670829395
5433.689754769556,-0.36085362150349226,-0.27819652985960175
5423.292495880427,-0.30875483972080753,-0.3532105795490441
5412.024922238146,-0.3295319539420951,-0.27521957623221904
5407.368417541562,-0.3241959003934796,-0.3330575056240968
5409.82540924447,-0.28928616132988716,-0.3153576549024969
5428.359634408099,-0.31688968404778733,-0.2866117553550397
6640.486087955026,-0.22536793579503414,-0.25911096184648014
5430.3283605860925,-0.34754191522318445,-0.30342471906210117
5422.3927782693445,-0.3109134436303208,-0.3039430261422488
5399.080850441165,-0.3552028325392878,-0.34016184175346964
5440.420040837147,-0.39692947509100734,-0.2825121053277546
6642.025900051781,-0.2336637860569593,-0.23201392451412123
5394.503633052938,-0.3155506887717429,-0.33342754450646195
5424.2989279202475,-0.3148013135030234,-0.3478542123867896
5410.46597355343,-0.3270811915460312,-0.2967432774334153
5428.093320509406,-0.3229961175373291,-0.318344605324654
5410.86796022942,-0.33080034282528337,-0.3575714759898838
5432.955950296145,-0.3013277352581197,-0.354518779826347
5421.801938684794,-0.30164507305708543,-0.2907691105467018
5441.458890204909,-0.3051243994372011,-0.31154001827497757
5411.446305646657,-0.3425191631613905,-0.341810717922497
5429.109532999437,-0.37962405215624645,-0.3298094991668828
5432.1501028861685,-0.34178082588419556,-0.31311639549767617
5405.830985781156,-0.2735647771868123,-0.3299393288527278
5445.436084547901,-0.32100872630721256,-0.30071026892018826
5432.02362276199,-0.34412139158721006,-0.3412008518886953
5423.386777506207,-0.33580007196559386,-0.3326591870117662
5430.968473868247,-0.3241352177787739,-0.3603714912917691
5417.940189398728,-0.3395753567252746,-0.34418282922298016
5438.700259844078,-0.33665066726328036,-0.3594680103337821
5416.362419407948,-0.33063437767792636,-0.33441095310824376
5414.5786764873865,-0.29093240949576943,-0.3282567004837416
6638.790189629093,-0.22484132329169426,-0.23721610103144142
6629.543614108239,-0.22874280177042236,-0.24557251271966873
5422.490880822321,-0.31292900570778037,-0.3116286393228189
5433.753137811903,-0.36147245043430626,-0.34682340934940215
6624.682887875027,-0.22385754892359513,-0.23073018258398584
5418.315889823439,-0.3564514982924625,-0.3140181737789156
6627.299597365653,-0.22379282459885882,-0.25007530602575745
6625.0187345761005,-0.22440243729349094,-0.2674989997585092
5446.059406172233,-0.33709747666246515,-0.31161493637351034
5430.152264747451,-0.31944900219846717,-0.3264091590561958
5420.709894903953,-0.31322571862851634,-0.38358079853037197
5440.883683741367,-0.3343555996988401,-0.3260238636652697
5417.375371077018,-0.29922601779262037,-0.33196795131821116
6634.950135354576,-0.22327487734944482,-0.2948861941631995
5399.616516627133,-0.3320944844492655,-0.31028237758859006
6635.801416618845,-0.22569477158172924,-0.25131003301743976
5431.111530327924,-0.3526439545675773,-0.2909283537552496
5426.663930009414,-0.30532210258921955,-0.33312602881823794
5426.321745783122,-0.3262943784311576,-0.26069387926809495
5402.980602355023,-0.31610654960812806,-0.3293560910128766
5422.9909522684575,-0.32455050230319277,-0.3150494210495436
5431.2806782916805,-0.28318558388990245,-0.2987183491077842
6640.486087955026,-0.22536793579503414,-0.25911096184648014
5426.4718310892,-0.3279762503078768,-0.31678234195142757
5425.855976883916,-0.30927531616183757,-0.30740681269713155
5397.765771464879,-0.35853025458707727,-0.3395931947887103
5437.493408520702,-0.37783502158377713,-0.30579831173371463
6642.025900051781,-0.2336637860569593,-0.23201392451412123
5408.280165580487,-0.32440248144189276,-0.32638156643764404
5428.074291738824,-0.3207549507337689,-0.34512446853466
5410.46597355343,-0.3270811915460312,-0.2967432774334153
5434.718400182196,-0.31788815205184295,-0.3273639558748704
5411.316640393665,-0.3295324107315954,-0.3548058533749102
5429.145127457399,-0.28248172210239997,-0.35143541747088086
5422.784599847454,-0.3097512256014578,-0.30530040694932786
5432.307131851877,-0.3240660104701028,-0.32228032640200804
5417.866665160728,-0.3347753620715983,-0.3380176524033359
5428.322010045673,-0.3489169196227027,-0.31888382600697857
5432.11137437683,-0.339853435368786,-0.3128764168661269
5406.238863591116,-0.2746387694390049,-0.3298920440984901
5438.572990990482,-0.3220810513799045,-0.31115378274562855
5431.547321006244,-0.3424556707236607,-0.362443601028361
5429.844224298766,-0.35077991001962744,-0.33454059944693937
5425.380761323634,-0.32401052162165794,-0.3603365068660317
5428.744535554943,-0.3476819208573255,-0.326801915133081
5432.534433292352,-0.3351176240311379,-0.3266694399911657
5406.367991207908,-0.32202059601388167,-0.3353845454894046
5415.738818141271,-0.28720532181723735,-0.3362941174958999
6638.790189629093,-0.22484132329169426,-0.23721610103144142
6629.543614108239,-0.22874280177042236,-0.24557251271966873
5428.6594122674005,-0.3298851975525301,-0.3019090811798445
5431.927360029883,-0.3425189705376405,-0.3302780242123196
6623.883481697384,-0.22380180223858231,-0.23036265069411993
5413.1334485631205,-0.33437888755158185,-0.31488164645999595
6627.299597365653,-0.22379282459885882,-0.25007530602575745
6625.0187345761005,-0.22440243729349094,-0.2674989997585092
5444.990263789551,-0.348440761156295,-0.3060974590904786
5441.218853469967,-0.38070280606712875,-0.30416982478057486
5421.035692076563,-0.31412900807860505,-0.3805599126176509
5441.920141555136,-0.3436722379639335,-0.3278599633741854
5431.421143859762,-0.33789403417588815,-0.32761414575662545
6634.950135354576,-0.22327487734944482,-0.2948861941631995
5403.607041970097,-0.3289185446845045,-0.30853102824779843
6635.801416618845,-0.22569477158172924,-0.25131003301743976
5429.8255726291245,-0.3384994048719783,-0.29905758979821084
5431.030817033855,-0.28560630632374595,-0.3528573532138312
5426.047538768619,-0.3252209258772202,-0.26371228535126423
5417.149873978582,-0.3188988019476417,-0.32240806856882415
5420.61187794766,-0.32286805886141445,-0.30039725659574046
5431.2806782916805,-0.28318558388990245,-0.2987183491077842
6638.989951859257,-0.22547231682473134,-0.2566195915103132
5416.847527471444,-0.32595041301338934,-0.27478401707654315
5433.847698106871,-0.2935063794231037,-0.3027114576454868
5400.347831313583,-0.358970339243475,-0.3379429814738902
5433.672956266764,-0.3698257926438587,-0.3064260279473247
6634.0859267226815,-0.22934002838678313,-0.24858050354955344
5405.643193717495,-0.3159135505320651,-0.3540708408480302
5430.298361970457,-0.3209110318402266,-0.3433703461222051
5409.487198436455,-0.32863026231157966,-0.2962700361507282
5439.76684628212,-0.3199550029204942,-0.3098093415383056
5406.910462625088,-0.3577042886086741,-0.3377284119607
5425.427708467616,-0.2930601169757535,-0.344948720626076
5416.962367373152,-0.3141278461151529,-0.3347646289760266
5434.562306541072,-0.30493943293675335,-0.3259624008141781
5422.967085770024,-0.3339864730149828,-0.3264972712207083
5432.172232564884,-0.37561722895421823,-0.326199721693986
5459.154949034118,-0.33147651548633517,-0.287085320132828
5412.978917954576,-0.28979348190852644,-0.2886505710980408
5442.256622303886,-0.3269959262062471,-0.26699168817332297
5425.995349951581,-0.3393656350166916,-0.3622893490479921
5433.04415118123,-0.34689024359289605,-0.30138373118693496
5406.433635142019,-0.3264062653820114,-0.34552432783695053
5427.859903410483,-0.3407937765272243,-0.31741984825220715
5431.354332312475,-0.3319014550928202,-0.3310508631210338
5411.86467820593,-0.304817594839861,-0.3250902439537661
5419.8610726514835,-0.29283035405508717,-0.32397020933203985
6638.790189629093,-0.22484132329169426,-0.23721610103144142
6629.543614108239,-0.22874280177042236,-0.24557251271966873
5428.634992114818,-0.32858232546587746,-0.28096253453123043
5431.223592334255,-0.3426540921277268,-0.3334120001186197
6623.883481697384,-0.22380180223858231,-0.23036265069411993
5413.519090449043,-0.32991896800783754,-0.342900898721486
6627.299597365653,-0.22379282459885882,-0.25007530602575745
6625.0187345761005,-0.22440243729349094,-0.2674989997585092
5439.014786902913,-0.33575596421017917,-0.3136721585567984
5432.106587815441,-0.34797178713536053,-0.31643786887298425
5426.441379888095,-0.30576791502605727,-0.35767007563381215
5439.573774040571,-0.3303328507533462,-0.3214332353200046
5428.571671205886,-0.3228049351853983,-0.3341946825628717
6634.950135354576,-0.22327487734944482,-0.2948861941631995
5416.6044851581155,-0.327385495426623,-0.3094940718956212
6635.801416618845,-0.22569477158172924,-0.25131003301743976
5424.47557075964,-0.3511448613325247,-0.2815657543039429
5428.999108016472,-0.29045954448166633,-0.3385620974106076
5430.514330126376,-0.3243290515799626,-0.24230540553405805
5430.259414674166,-0.3466794601264837,-0.3427095956822854
5421.475996567852,-0.3325367604207984,-0.2926505213286626
5430.990462265172,-0.3253382745661356,-0.3023380807253851
6638.997279389942,-0.22549546246378097,-0.25733133602656033
5409.257427372714,-0.33015220025224973,-0.2713264022071009
5430.425620664147,-0.2916177897770532,-0.30122127832983797
5414.364340548479,-0.34873302557304897,-0.34099780124141654
5441.862651331272,-0.3631110301451726,-0.3096779540249491
6634.0859267226815,-0.22934002838678313,-0.24858050354955344
5407.505488877867,-0.32252645844988853,-0.3104311820894423
5431.627892535924,-0.32904325463591205,-0.3453829603607505
5410.822217393301,-0.3282934699805836,-0.2993925275041914
5431.163293030853,-0.3303111709242063,-0.3242229755093633
5412.815231555148,-0.33241704298893604,-0.327190129076919
5432.229673626167,-0.3250920511277202,-0.32287768107741266
5422.127740411983,-0.3355400010206658,-0.35175029699355165
5438.091613549832,-0.3031369538064252,-0.3370713671229807
5425.440057888096,-0.34204106569724824,-0.3336715771541343
5429.5235236124545,-0.376123222133789,-0.32930665393778225
5437.153688917813,-0.3319357050534541,-0.2911247366177165
5416.864864120839,-0.31600190819313495,-0.2875600354702185
5439.822766165681,-0.3343114609428713,-0.28124216281239717
5432.970495223246,-0.358860222748937,-0.34324410568377034
5432.623059384377,-0.3459296896140497,-0.3033020343358855
5413.495374957726,-0.3342086119612803,-0.33549801474338015
5419.633010391728,-0.3478972188513299,-0.3317451993798841
5438.941955538229,-0.3588646390209191,-0.29970369776331063
5411.410909758523,-0.28532898698360015,-0.31498509027069543
5424.614780336635,-0.3229548417662144,-0.3245159081710819
6638.790189629093,-0.22484132329169426,-0.23721610103144142
6629.543614108239,-0.22874280177042236,-0.24557251271966873
5428.634992114818,-0.32858232546587746,-0.28096253453123043
5431.280064761135,-0.3321332125254294,-0.3304463505709415
6623.883481697384,-0.22380180223858231,-0.23036265069411993
5420.9028078840165,-0.326020976252222,-0.33830567892296926
6627.299597365653,-0.22379282459885882,-0.25007530602575745
6625.0187345761005,-0.22440243729349094,-0.2674989997585092
5431.094048063865,-0.33736128373490143,-0.32564231334615795
5440.875618744962,-0.3659269765862946,-0.31427549293400875
5423.317491603768,-0.28915097014431435,-0.3745958341032053
5412.118388202735,-0.3235431417958277,-0.3288795267238293
5422.149419883318,-0.32571963258224484,-0.34258080550170555
6634.950135354576,-0.22327487734944482,-0.2948861941631995
5409.648288133595,-0.32513508648541917,-0.2995627313611591
6635.801416618845,-0.22569477158172924,-0.25131003301743976
5424.482604973028,-0.35113516507127235,-0.2815843284589931
5427.765805708546,-0.2998780064250771,-0.30733028115021943
5434.068553140192,-0.336484579398727,-0.2485438446411991
5429.71815256597,-0.34365877618122714,-0.329091787664872
5415.645906650249,-0.3503745610239549,-0.27653463511365717
5446.213167721818,-0.314174965007495,-0.3213230936322447
6638.997279389942,-0.22549546246378097,-0.25733133602656033
5399.918065459864,-0.3342772102473083,-0.26033493155440757
5411.813918691904,-0.3073860917281429,-0.2868194885071038
5415.897548120323,-0.34092540239014846,-0.32558788063906463
5440.450248268893,-0.33894890314871684,-0.3157013050475678
6638.762406530687,-0.23175538649654115,-0.24113385945019813
5424.286221448603,-0.3301458482364562,-0.3218959046126876
5437.826275948628,-0.34206216605706347,-0.3556432785102412
5415.503220339126,-0.3348231153830706,-0.2863830679074403
5431.777208361034,-0.31214444720894036,-0.3368211689532012
5413.654205712968,-0.30825980846596146,-0.3419280258687849
5421.804537173237,-0.3122869011176934,-0.333326191999813
5420.564352782049,-0.3092589779474959,-0.3637039087167086
5450.502832282285,-0.30804335358960694,-0.3210437214971581
5418.946645816656,-0.346105646899705,-0.30207739797918415
5428.121145385577,-0.35791267694605544,-0.31982818761683446
5443.841745536473,-0.3227939155386622,-0.2841960534794201
5420.228328485912,-0.32316534251514817,-0.31260981101165075
5442.889680291783,-0.3317986910167186,-0.27795454792970026
5434.127379662561,-0.3621595791762457,-0.3388856085884266
5437.632606614532,-0.3455884732880949,-0.3037010318976249
5419.443914580954,-0.35296767523087347,-0.3393790742021999
5411.508940047185,-0.3510923296039752,-0.3297409724681702
5434.548520781463,-0.3477738504717499,-0.30215016017507723
5409.148011382745,-0.2829689862405984,-0.31648009050339426
5426.8585191163,-0.30228086422075223,-0.3201514359227349
6604.505551849281,-0.22874170790523743,-0.23898956902938995
6630.125404223706,-0.22845942532439015,-0.24610593201356265
5429.761272739737,-0.3385616373949641,-0.3099015575038993
5424.488142188008,-0.31473488954264234,-0.3583071578589564
6619.819578512963,-0.2242730468892976,-0.23077796632421888
5424.305635269329,-0.33540769644596496,-0.364180635239976
6626.906117445703,-0.22350972181952347,-0.2504255146692876
6625.0187345761005,-0.22440243729349094,-0.2674989997585092
5434.47341491006,-0.35077478249191085,-0.32984003755972136
5434.295660310571,-0.34872239755695,-0.31473270233544604
5424.739377768374,-0.29794320138203595,-0.3686647333274375
5411.642110822228,-0.342852465833309,-0.3437882647146298
5423.9705262236475,-0.32847703167987335,-0.3382406934433973
6630.130514609145,-0.22371595123180457,-0.2948241887485326
5400.180404400604,-0.327762155951775,-0.2930597375116094
6635.801416618845,-0.22569477158172924,-0.25131003301743976
5424.306796348288,-0.3389012925976481,-0.2920688864743029
5425.757106033382,-0.32050961765710934,-0.3036879724159921
5433.460386505942,-0.3360766448313281,-0.27404482780961564
5425.6143278517275,-0.340162656874996,-0.35198108135886114
5421.202128172535,-0.35886078697450813,-0.3045700388012241
5433.0359842612415,-0.32128220880792063,-0.3238614611414044
6640.9000167712875,-0.22587733145718636,-0.2492856672656305
5407.831267951023,-0.32604849367238714,-0.29663787917467277
5413.419130558798,-0.3095259380119968,-0.2910665762795547
5404.267018005507,-0.3497656737505096,-0.35665421398744906
5449.797495022749,-0.35060814434349324,-0.3326456229933342
6642.799131819536,-0.23329583876710888,-0.23881003338865994
5423.568890878984,-0.32585356829651096,-0.29990051378687366
5433.580208577922,-0.3572318700848703,-0.3174385745987662
5423.594329456282,-0.3220068193391432,-0.3109256215296975
5433.7718840940515,-0.3120451550738328,-0.32159717429347023
5417.523410247046,-0.30705365247831345,-0.31752885885934945
5424.961774708189,-0.326182275057547,-0.32137368053141524
5417.552975874833,-0.33225992798463977,-0.33154458819055427
5450.502832282285,-0.30804335358960694,-0.3210437214971581
5424.376714743559,-0.3399204734838618,-0.30381071100126295
5424.363713668046,-0.36733203326566327,-0.30745421046535937
5443.935667603576,-0.3156080732723998,-0.2841083242452582
5415.6457811507125,-0.374129965377913,-0.3191008398550266
5441.198471566615,-0.29979277091034706,-0.3319631763429352
5432.615463487147,-0.35767658124832996,-0.33568472927810494
5442.0724692938165,-0.3377786948657355,-0.37402610574464384
5417.556361441797,-0.3460068644721435,-0.3451507220068608
5411.54056771979,-0.33238405171159213,-0.32391772150362685
5434.800809215651,-0.3517507786069917,-0.295077339784774
5424.322332557354,-0.3123569324275894,-0.3243223982745639
5435.840839922657,-0.2880886230832642,-0.3437307685597212
6604.505551849281,-0.22874170790523743,-0.23898956902938995
6630.125404223706,-0.22845942532439015,-0.24610593201356265
5424.737233249932,-0.32416249077368275,-0.31273477083083445
5417.368802160487,-0.31445706736876344,-0.30411271593877903
6619.819578512963,-0.2242730468892976,-0.23077796632421888
5416.501873918176,-0.3219797389587474,-0.34851764540501473
6626.906117445703,-0.22350972181952347,-0.2504255146692876
6625.0187345761005,-0.22440243729349094,-0.2674989997585092
5422.675212207165,-0.3429370127496957,-0.3411993516329602
5432.669669470255,-0.3499928876411672,-0.337106213156785
5424.712399003678,-0.29521175482171097,-0.3736020530311583
5406.554827115614,-0.3382549579929584,-0.3559999391608735
5412.728160360286,-0.32884392812815494,-0.32709254854998
6634.985799872616,-0.22738747165139034,-0.27335659693894987
5420.216450837225,-0.3376602689187394,-0.30194260033100895
6635.801416618845,-0.22569477158172924,-0.25131003301743976
5429.058910412262,-0.33661652559973027,-0.29787391160515
5428.269860033838,-0.3166559969477212,-0.3047244586412526
5429.157983518451,-0.3183785627610956,-0.2517846696853042
5429.321786889497,-0.3348548087147848,-0.33460311218274313
5421.602034828321,-0.3606921123205614,-0.305124791031683
5423.950138788036,-0.3407265506236646,-0.32513448900108055
6639.656006531854,-0.22565167475299974,-0.24954349560839148
5413.368596160442,-0.3254913145589988,-0.3045152831349128
5410.46577712714,-0.3096949341208783,-0.28967652651966946
5403.667611246136,-0.3568770359361224,-0.35428571421439614
5441.493858872329,-0.333398983002677,-0.28735915838851067
6642.429920994615,-0.23185359164990044,-0.2408466227089648
5421.121017489926,-0.3385621557415067,-0.28926198970263545
5427.477918796368,-0.34514667999359305,-0.2920868280031171
5424.059741875919,-0.323750780859236,-0.2887737646695055
5429.372883117707,-0.2751102826897969,-0.33650322348881256
5419.983884104297,-0.29235622211937107,-0.30255475690923017
5427.916742677821,-0.3279133888663571,-0.31253710708496024
5424.511175029705,-0.336758706526257,-0.32894309708233327
5432.885343798815,-0.31730026865035393,-0.32106465883598123
5430.006721225301,-0.3202131788032427,-0.3224716058493064
5424.148621298846,-0.3639682703309648,-0.3146182503153236
5436.34180921995,-0.32215688482155963,-0.27834016276435625
5419.1794439406785,-0.3787692598025247,-0.3123154058396377
5433.245783567591,-0.3133605202985096,-0.3190657601832082
5429.520421257185,-0.3495635734344454,-0.3305404872843985
5428.9120261573,-0.3558815621612916,-0.3466734221777851
5420.00878605445,-0.3244584325650671,-0.3571984737299844
5402.6105551415685,-0.32572338137564916,-0.35573798589656824
5455.848980296086,-0.31468156999182073,-0.2822841727822066
5424.606315009226,-0.32589047831125734,-0.3137488652977652
5424.92253172986,-0.3100377114985252,-0.3556419799141975
6616.4231607807,-0.22696723343029235,-0.25438102377619826
6632.900440909942,-0.230664050138263,-0.23448063570108657
5414.325469175335,-0.3269695119516802,-0.3156944284563781
5408.925577819875,-0.31016348544896727,-0.3407874702413098
6620.530130436784,-0.22432243010889005,-0.23145015805761396
5410.966325728624,-0.3205125621944238,-0.37256976245135676
6627.496924088393,-0.22344608320467424,-0.2520635360200516
6625.0187345761005,-0.22440243729349094,-0.2674989997585092
5418.5140407487725,-0.3447481512592381,-0.3282645057550303
5436.88787864862,-0.356149470838273,-0.3203942181421124
5409.749139988577,-0.3138279284703663,-0.35797206842753404
5419.204811843465,-0.3274788301135962,-0.3135901446743387
5421.075734956808,-0.3219944611084238,-0.3133574623918298
6634.985799872616,-0.22738747165139034,-0.27335659693894987
5415.608106917433,-0.33821162261460513,-0.30419705495617627
6633.63280908832,-0.22549989146377647,-0.24848982037262998
5426.010038356777,-0.33718209325437265,-0.2783130920213767
5433.649321049653,-0.3022909998564922,-0.2983226772085828
5428.706815048279,-0.3287411711597167,-0.2725407552611949
5437.8774088369755,-0.34216554122381143,-0.3422760785792542
5410.789076696705,-0.34462605063245894,-0.32499886125342264
5435.040033099188,-0.33647908517516734,-0.3094168922746425
6639.656006531854,-0.22565167475299974,-0.24954349560839148
5399.553446733961,-0.32142035489954307,-0.32999006134571907
5407.881513993067,-0.3084472429485657,-0.2807190094954359
5413.13431775557,-0.356731056182409,-0.3358426108005296
5434.809694622878,-0.335765848848717,-0.3064817782753144
6634.981946073663,-0.2292922930778905,-0.23765094680128565
5420.555938399308,-0.32026300108656086,-0.2758023712255405
5430.540203560349,-0.34131113513622097,-0.3455599797704754
5416.278347438623,-0.3415894156431358,-0.3016189572569515
5434.04963439284,-0.2685269863531834,-0.3215104945891073
5416.243677963058,-0.28984753052401985,-0.30835564082993916
5442.291291588595,-0.34040802473463794,-0.30275796821922357
