mjd,mJyas2,mJyas2_err,phase,4model_flag
56362.28397,9.005492696885941,0.3211810544014724,-1067.7160300000032,True
56362.286605,9.333338322248656,0.3442507231134696,-1067.7133949999989,True
56363.278127,8.303023831646579,0.2628202424246826,-1066.7218730000022,True
56363.28397,8.064002707045375,0.2760624099926163,-1066.7160300000032,True
56363.286605,8.66230958642378,0.24148563912078957,-1066.7133949999989,True
56364.278127,8.645397635400164,0.225027061419316,-1065.7218730000022,True
56364.28397,9.060903395142205,0.21130025643897374,-1065.7160300000032,True
56364.286605,8.70215566048742,0.19726498393098368,-1065.7133949999989,True
56365.278127,8.26038703481917,0.1985419771266619,-1064.7218730000022,True
56365.28397,8.453941216288777,0.18288584075868367,-1064.7160300000032,True
56365.286605,8.405864408149942,0.18385568991422213,-1064.7133949999989,True
56366.278127,8.301836882677676,0.38218860354328266,-1063.7218730000022,True
56366.28397,9.065371646112052,0.3636548431951144,-1063.7160300000032,True
56366.286605,7.954469283424891,0.38190778899255284,-1063.7133949999989,True
56367.278127,8.423282412020232,0.22058005666805955,-1062.7218730000022,True
56367.286605,8.152451314841594,0.21745790441515,-1062.7133949999989,True
56368.278127,8.586877533889773,0.31236495810458637,-1061.7218730000022,True
56368.28397,9.453826498280337,0.3121379486873592,-1061.7160300000032,True
56368.286605,8.296532489256222,0.3121379486873592,-1061.7133949999989,True
56369.278127,8.905760874875929,0.9587477648837205,-1060.7218730000022,True
56369.286605,9.63674301747848,0.9126471961740592,-1060.7133949999989,True
56371.278127,4.081371556713034,0.27748130482937217,-1058.7218730000022,True
56371.28397,3.6652684860605897,0.30316080861820865,-1058.7160300000032,True
56371.286605,4.580695241495966,0.2748657998138425,-1058.7133949999989,True
56372.278127,3.617812208470215,0.2571308803225526,-1057.7218730000022,True
56372.28397,4.055137170278651,0.24113612477492927,-1057.7160300000032,True
56372.286605,4.071334391086373,0.24235091633550807,-1057.7133949999989,True
56373.278127,4.465300623083868,0.1474892728643152,-1056.7218730000022,True
56373.28397,4.2182860685306265,0.1512064821804077,-1056.7160300000032,True
56373.286605,4.195503172722317,0.13813629458511473,-1056.7133949999989,True
56374.28397,4.430656843551058,0.14738281034861037,-1055.7160300000032,True
56375.278127,4.170868893578271,0.1195089446844988,-1054.7218730000022,True
56375.28397,4.117344329512527,0.10897952224533582,-1054.7160300000032,True
56376.278127,4.061451127716521,0.218132560777672,-1053.7218730000022,True
56376.286605,4.3101300794109925,0.24593760891988872,-1053.7133949999989,True
56377.278127,4.363658393015857,0.11865130986661801,-1052.7218730000022,True
56377.28397,4.416856738512499,0.11713135713814252,-1052.7160300000032,True
56377.286605,4.481454729472707,0.11713135713814252,-1052.7133949999989,True
56378.278127,4.635044760160259,0.11856586652576101,-1051.7218730000022,True
56378.28397,4.493258888578327,0.13541578169926605,-1051.7160300000032,True
56378.286605,4.788132404114665,0.12360029240077167,-1051.7133949999989,True
56379.278127,4.348066185409431,0.13187864855311404,-1050.7218730000022,True
56379.28397,4.698140252487823,0.1410746240465166,-1050.7160300000032,True
56379.286605,4.549750647935191,0.12592216442670554,-1050.7133949999989,True
56380.278127,4.80384786478703,0.2458740013995482,-1049.7218730000022,True
56380.286605,4.0760906009927576,0.24196533067328743,-1049.7133949999989,True
56381.278127,4.527483885329453,0.10532289321454213,-1048.7218730000022,True
56381.28397,4.250318376870132,0.10571326717011864,-1048.7160300000032,True
56381.286605,4.4587780691479875,0.09642236702739766,-1048.7133949999989,True
56382.28397,4.272433017642089,0.11044628233128644,-1047.7160300000032,True
56382.286605,4.655219814911094,0.1181722543862572,-1047.7133949999989,True
56383.278127,4.5663272657548255,0.11553618844840423,-1046.7218730000022,True
56383.28397,4.5405810399167414,0.10419175768849823,-1046.7160300000032,True
56383.286605,4.36357573727991,0.10588135375912261,-1046.7133949999989,True
56384.278127,4.482435963904173,0.1087052203567019,-1045.7218730000022,True
56384.28397,4.284637721774784,0.11155485604839645,-1045.7160300000032,True
56384.286605,4.789190864833647,0.10937572287239472,-1045.7133949999989,True
56392.28397,4.7932690259754445,0.14539611515974654,-1037.7160300000032,True
56393.278127,4.441000979046359,0.14626887332118121,-1036.7218730000022,True
56393.28397,4.145650369455513,0.1382990949671425,-1036.7160300000032,True
56393.286605,4.628525175611976,0.15775473036082524,-1036.7133949999989,True
