Teff,ebv,ln_sigma_mgb,v_MarIMACS200,v_AprIMACS300,v_AprWFCCD,ln_cal_blue_MarIMACS200,ln_cal_blue_AprIMACS300,ln_cal_blue_AprWFCCD
5482.600113774327,0.9331746110719286,-0.35150692206720646,-223.48514147382312,-273.0307034990798,-319.67004760681937,0.255167746648417,0.17188102277440906,0.6738114854338568
5471.981268185968,0.9502161776411681,-0.3767208417416872,-270.5479239958207,-270.66731721624154,-336.18286521360034,0.164298201777743,0.03718414996821927,0.4940292990973257
5471.824324222838,0.9375926880845379,-0.3677925803071477,-251.63918434816657,-266.4957106331366,-338.19358053538963,0.19462994585170967,0.09283764533118702,0.5088170598559973
5470.209621313232,0.9340716840541968,-0.37251913058145336,-259.73741999131437,-261.8604610151787,-305.9734266680366,0.12004379087086776,-0.028460093669739915,0.4858721353066635
5459.162252550707,0.9544441218797344,-0.2999341863089282,-261.85420487726407,-248.1654748479441,-338.19643953586217,0.40299435240552844,0.12509341369892935,0.49665194995168366
5450.4243525380225,0.9205623592295699,-0.34331096852946086,-282.37193686505117,-261.52170804427124,-319.86193551487804,0.15513282200037562,0.0057786366392308525,0.48225142385251263
5474.710352252658,0.9255180541481891,-0.36205143630974834,-292.1254576387576,-256.6384704462408,-341.8798591987355,0.4359221986182501,-0.1383979166083511,0.5963512535730944
5460.157331050214,0.950927503281634,-0.39918834412816656,-265.9726126157323,-246.87711435443026,-301.69635116752056,0.16822655769274758,0.0014546217745076903,0.4459129501011325
5478.044312061884,0.9313044438867681,-0.35292158678240315,-279.82773774019535,-253.48938754089494,-290.9446030258661,0.4022931441750682,0.16084076970818723,0.3960171657716531
5464.354218548572,0.9333739132908051,-0.34521425187173665,-293.89634128898564,-274.8241778401343,-335.18028192844537,0.05186240023749176,0.1499762677143298,0.47322087283399444
5468.199434662046,0.9388317973119631,-0.37446304068396297,-252.5035603519898,-248.007073952133,-300.43669793049753,0.17168201917850623,0.03098387539779704,0.44520416358406406
5489.26479740708,0.9369589126426968,-0.3488134920148931,-259.30815180200085,-249.04584306848645,-304.9097655119584,0.08420080146570479,0.004250373341447309,0.533726243522534
5435.137391194037,0.9177380656029043,-0.39646394318774464,-275.1137066311412,-283.94842100399296,-331.84349226362,0.4209952097494434,0.02559888369801574,0.5439770136508999
5474.93006691909,0.8975826400398685,-0.40575617069793757,-258.72936320688734,-265.5543217837774,-326.8403948128541,0.3639222813320964,0.1493050810964267,0.5554767645943677
5462.007639758487,0.9161398536639942,-0.40060296786741223,-265.8715452674622,-246.14306385831935,-307.0938355667157,0.21067862181617267,0.19103027904229342,0.4777835557728256
5464.110949807409,0.9156280492377498,-0.3664151684761285,-252.97907982660215,-252.81275008394712,-322.1968751411455,0.2418174664369407,0.10545250473369193,0.4301914329737445
5458.056510856163,0.9417672804034231,-0.3650780675520805,-290.42028581381487,-274.3007617908353,-332.6229466285241,0.07933938485243364,0.06838010865778887,0.49991516829107346
5475.77302563176,0.9418318153806376,-0.3920703562626065,-262.16230785632126,-260.516333147429,-335.9736566687996,0.07709979693765992,0.023086531937927174,0.47028135398319254
5441.719501411329,0.9111305180693361,-0.39886232133490934,-291.35262903159924,-266.40337053976396,-284.17380547269914,0.2860552179774705,0.07004698577905519,0.4419585968210271
5480.396866175549,0.9681735391229599,-0.36035965638936923,-280.34579666895667,-251.38642228963297,-340.2612231986061,0.029515620285758104,0.01146252174758794,0.32794471724901253
5470.173318146493,0.9574804668448301,-0.433056686106467,-280.9175460762339,-247.9873298637346,-295.26020517122254,0.17302590476766083,-0.036186313830221244,0.48938278186203665
5469.816681514907,0.9350381183300258,-0.40288536736199915,-265.2808293569203,-258.9920012800277,-330.25665205433717,0.04221429055433931,-0.009668354283674435,0.47347348230811864
5460.7268287727,0.924707325938217,-0.402558504379914,-288.23231310274576,-258.9826301364814,-327.3007065802292,0.163823185681917,0.10887863239023074,0.4570672218059697
5452.147159110641,0.9550709658367079,-0.37047444425897147,-273.845551734004,-243.59869751073438,-318.9287149772725,0.1039192384397431,-0.009225829247852771,0.4357740865995898
5453.506616760649,0.9220669475080397,-0.35632496153107285,-276.3781369414754,-257.75696031506305,-337.71485730917715,0.1444870850706057,0.017263965071709686,0.4971976473665072
