wavelength_A,flux_bb_rel,teff_K
6478.0,1915834.0992844668,5530.0
6480.0,1915295.6631513985,5530.0
6482.0,1914756.853752906,5530.0
6484.0,1914217.6722753437,5530.0
6486.0,1913678.119903214,5530.0
6488.0,1913138.1978191684,5530.0
6490.0,1912597.907204003,5530.0
6492.0,1912057.249236676,5530.0
6494.0,1911516.2250942895,5530.0
6496.0,1910974.8359521057,5530.0
6498.0,1910433.0829835397,5530.0
6500.0,1909890.9673601713,5530.0
6502.0,1909348.490251731,5530.0
6504.0,1908805.6528261185,5530.0
6506.0,1908262.4562493926,5530.0
6508.0,1907718.901685774,5530.0
6510.0,1907174.9902976584,5530.0
6512.0,1906630.7232456,5530.0
6514.0,1906086.1016883245,5530.0
6516.0,1905541.1267827335,5530.0
6518.0,1904995.7996838966,5530.0
6520.0,1904450.1215450568,5530.0
6522.0,1903904.0935176357,5530.0
6524.0,1903357.7167512323,5530.0
6526.0,1902810.992393622,5530.0
6528.0,1902263.9215907631,5530.0
6530.0,1901716.5054867957,5530.0
6532.0,1901168.7452240423,5530.0
6534.0,1900620.6419430121,5530.0
6536.0,1900072.196782405,5530.0
6538.0,1899523.4108791023,5530.0
6540.0,1898974.2853681794,5530.0
6542.0,1898424.8213829065,5530.0
6544.0,1897875.0200547457,5530.0
6546.0,1897324.8825133494,5530.0
6548.0,1896774.4098865748,5530.0
6550.0,1896223.6033004734,5530.0
6552.0,1895672.4638792956,5530.0
6554.0,1895120.9927455012,5530.0
6556.0,1894569.1910197434,5530.0
6558.0,1894017.0598208862,5530.0
6560.0,1893464.6002660021,5530.0
6562.0,1892911.8134703685,5530.0
6564.0,1892358.7005474744,5530.0
6566.0,1891805.2626090196,5530.0
6568.0,1891251.5007649197,5530.0
6570.0,1890697.416123305,5530.0
6572.0,1890143.0097905218,5530.0
6574.0,1889588.282871134,5530.0
6576.0,1889033.2364679272,5530.0
6578.0,1888477.8716819081,5530.0
6580.0,1887922.1896123101,5530.0
6582.0,1887366.1913565856,5530.0
6584.0,1886809.8780104178,5530.0
6586.0,1886253.25066772,5530.0
6588.0,1885696.310420635,5530.0
6590.0,1885139.058359531,5530.0
6592.0,1884581.4955730212,5530.0
6594.0,1884023.6231479456,5530.0
6596.0,1883465.4421693822,5530.0
6598.0,1882906.9537206544,5530.0
6600.0,1882348.1588833167,5530.0
6602.0,1881789.0587371697,5530.0
6604.0,1881229.654360262,5530.0
6606.0,1880669.9468288815,5530.0
6608.0,1880109.9372175653,5530.0
6610.0,1879549.626599099,5530.0
6612.0,1878989.0160445212,5530.0
6614.0,1878428.106623122,5530.0
6616.0,1877866.8994024398,5530.0
6618.0,1877305.3954482789,5530.0
6620.0,1876743.5958246936,5530.0
6622.0,1876181.5015939984,5530.0
6624.0,1875619.1138167717,5530.0
6626.0,1875056.4335518503,5530.0
6628.0,1874493.4618563384,5530.0
6630.0,1873930.1997856044,5530.0
6632.0,1873366.6483932887,5530.0
6634.0,1872802.8087312912,5530.0
6636.0,1872238.681849793,5530.0
6638.0,1871674.2687972446,5530.0
6640.0,1871109.5706203694,5530.0
6642.0,1870544.5883641704,5530.0
6644.0,1869979.323071926,5530.0
6646.0,1869413.775785193,5530.0
6648.0,1868847.947543815,5530.0
6650.0,1868281.8393859135,5530.0
6652.0,1867715.4523478989,5530.0
6654.0,1867148.7874644632,5530.0
6656.0,1866581.8457685935,5530.0
6658.0,1866014.6282915624,5530.0
6660.0,1865447.1360629331,5530.0
6662.0,1864879.3701105681,5530.0
6664.0,1864311.331460622,5530.0
6666.0,1863743.0211375437,5530.0
6668.0,1863174.440164086,5530.0
6670.0,1862605.5895612997,5530.0
6672.0,1862036.4703485365,5530.0
6674.0,1861467.0835434564,5530.0
6676.0,1860897.4301620207,5530.0
6678.0,1860327.5112185015,5530.0
6680.0,1859757.3277254757,5530.0
6682.0,1859186.8806938382,5530.0
6684.0,1858616.1711327916,5530.0
6686.0,1858045.2000498525,5530.0
6688.0,1857473.9684508587,5530.0
6690.0,1856902.4773399604,5530.0
6692.0,1856330.7277196303,5530.0
6694.0,1855758.7205906624,5530.0
6696.0,1855186.4569521765,5530.0
6698.0,1854613.937801611,5530.0
6700.0,1854041.1641347369,5530.0
6702.0,1853468.1369456532,5530.0
6704.0,1852894.8572267853,5530.0
6706.0,1852321.3259688942,5530.0
6708.0,1851747.544161075,5530.0
6710.0,1851173.5127907547,5530.0
6712.0,1850599.2328437013,5530.0
6714.0,1850024.7053040222,5530.0
6716.0,1849449.9311541617,5530.0
6718.0,1848874.9113749103,5530.0
6720.0,1848299.646945403,5530.0
6722.0,1847724.1388431175,5530.0
6724.0,1847148.3880438828,5530.0
6726.0,1846572.3955218776,5530.0
6728.0,1845996.1622496294,5530.0
6730.0,1845419.6891980204,5530.0
6732.0,1844842.9773362894,5530.0
6734.0,1844266.027632029,5530.0
6736.0,1843688.841051192,5530.0
6738.0,1843111.4185580928,5530.0
6740.0,1842533.7611154048,5530.0
6742.0,1841955.869684167,5530.0
6744.0,1841377.7452237848,5530.0
6746.0,1840799.38869203,5530.0
6748.0,1840220.8010450434,5530.0
6750.0,1839641.9832373366,5530.0
6752.0,1839062.9362217945,5530.0
6754.0,1838483.660949676,5530.0
6756.0,1837904.1583706182,5530.0
6758.0,1837324.4294326326,5530.0
6760.0,1836744.4750821143,5530.0
6762.0,1836164.296263836,5530.0
6764.0,1835583.8939209606,5530.0
6766.0,1835003.2689950268,5530.0
6768.0,1834422.422425967,5530.0
6770.0,1833841.3551521006,5530.0
6772.0,1833260.0681101384,5530.0
6774.0,1832678.5622351794,5530.0
6776.0,1832096.8384607225,5530.0
6778.0,1831514.8977186577,5530.0
6780.0,1830932.7409392765,5530.0
6782.0,1830350.369051267,5530.0
6784.0,1829767.7829817182,5530.0
6786.0,1829184.9836561237,5530.0
6788.0,1828601.971998383,5530.0
6790.0,1828018.7489308007,5530.0
6792.0,1827435.3153740864,5530.0
6794.0,1826851.6722473651,5530.0
6796.0,1826267.820468172,5530.0
6798.0,1825683.7609524555,5530.0
6800.0,1825099.4946145788,5530.0
6802.0,1824515.022367323,5530.0
6804.0,1823930.3451218891,5530.0
6806.0,1823345.463787898,5530.0
6808.0,1822760.3792733932,5530.0
6810.0,1822175.0924848423,5530.0
6812.0,1821589.6043271401,5530.0
6814.0,1821003.9157036103,5530.0
6816.0,1820418.0275160032,5530.0
6818.0,1819831.9406645023,5530.0
6820.0,1819245.6560477251,5530.0
6822.0,1818659.1745627248,5530.0
6824.0,1818072.4971049884,5530.0
6826.0,1817485.6245684447,5530.0
6828.0,1816898.5578454626,5530.0
6830.0,1816311.297826851,5530.0
6832.0,1815723.845401866,5530.0
6834.0,1815136.2014582066,5530.0
6836.0,1814548.3668820222,5530.0
6838.0,1813960.3425579094,5530.0
6840.0,1813372.1293689192,5530.0
6842.0,1812783.72819655,5530.0
6844.0,1812195.1399207597,5530.0
6846.0,1811606.3654199631,5530.0
6848.0,1811017.4055710325,5530.0
6850.0,1810428.2612492947,5530.0
6852.0,1809838.9333285503,5530.0
6854.0,1809249.422681053,5530.0
6856.0,1808659.7301775247,5530.0
6858.0,1808069.8566871607,5530.0
6860.0,1807479.8030776163,5530.0
6862.0,1806889.5702150231,5530.0
6864.0,1806299.1589639862,5530.0
6866.0,1805708.5701875829,5530.0
6868.0,1805117.8047473645,5530.0
6870.0,1804526.8635033667,5530.0
6872.0,1803935.7473141006,5530.0
6874.0,1803344.4570365597,5530.0
6876.0,1802752.993526222,5530.0
6878.0,1802161.3576370503,5530.0
6880.0,1801569.5502214918,5530.0
6882.0,1800977.5721304868,5530.0
6884.0,1800385.4242134644,5530.0
6886.0,1799793.1073183469,5530.0
6888.0,1799200.6222915482,5530.0
6890.0,1798607.9699779807,5530.0
6892.0,1798015.1512210548,5530.0
6894.0,1797422.1668626764,5530.0
6896.0,1796829.0177432613,5530.0
6898.0,1796235.7047017193,5530.0
6900.0,1795642.2285754685,5530.0
6902.0,1795048.5902004363,5530.0
6904.0,1794454.7904110563,5530.0
6906.0,1793860.8300402716,5530.0
6908.0,1793266.7099195377,5530.0
6910.0,1792672.4308788262,5530.0
6912.0,1792077.993746624,5530.0
6914.0,1791483.3993499307,5530.0
6916.0,1790888.6485142729,5530.0
6918.0,1790293.7420636918,5530.0
6920.0,1789698.6808207522,5530.0
6922.0,1789103.4656065498,5530.0
6924.0,1788508.097240698,5530.0
6926.0,1787912.5765413432,5530.0
6928.0,1787316.9043251618,5530.0
6930.0,1786721.081407362,5530.0
6932.0,1786125.1086016817,5530.0
6934.0,1785528.9867204,5530.0
6936.0,1784932.7165743287,5530.0
6938.0,1784336.2989728188,5530.0
6940.0,1783739.7347237663,5530.0
6942.0,1783143.0246336053,5530.0
6944.0,1782546.169507313,5530.0
6946.0,1781949.1701484188,5530.0
6948.0,1781352.0273589934,5530.0
6950.0,1780754.741939662,5530.0
6952.0,1780157.3146895969,5530.0
6954.0,1779559.7464065272,5530.0
6956.0,1778962.037886735,5530.0
6958.0,1778364.189925057,5530.0
6960.0,1777766.2033148976,5530.0
6962.0,1777168.0788482076,5530.0
6964.0,1776569.81731551,5530.0
6966.0,1775971.4195058905,5530.0
6968.0,1775372.8862069976,5530.0
6970.0,1774774.2182050457,5530.0
6972.0,1774175.4162848245,5530.0
6974.0,1773576.4812296894,5530.0
6976.0,1772977.413821571,5530.0
6978.0,1772378.2148409726,5530.0
6980.0,1771778.8850669751,5530.0
6982.0,1771179.4252772394,5530.0
6984.0,1770579.8362479997,5530.0
6986.0,1769980.1187540793,5530.0
6988.0,1769380.2735688826,5530.0
6990.0,1768780.3014643947,5530.0
6992.0,1768180.2032111944,5530.0
6994.0,1767579.9795784466,5530.0
6996.0,1766979.6313339022,5530.0
6998.0,1766379.159243912,5530.0
7000.0,1765778.5640734148,5530.0
7002.0,1765177.8465859487,5530.0
7004.0,1764577.0075436484,5530.0
7006.0,1763976.0477072468,5530.0
7008.0,1763374.9678360787,5530.0
7010.0,1762773.7686880832,5530.0
7012.0,1762172.451019801,5530.0
7014.0,1761571.015586381,5530.0
7016.0,1760969.4631415815,5530.0
7018.0,1760367.79443777,5530.0
7020.0,1759766.0102259212,5530.0
7022.0,1759164.111255631,5530.0
7024.0,1758562.0982751048,5530.0
7026.0,1757959.972031168,5530.0
7028.0,1757357.7332692626,5530.0
7030.0,1756755.3827334521,5530.0
7032.0,1756152.9211664235,5530.0
7034.0,1755550.3493094845,5530.0
7036.0,1754947.6679025737,5530.0
7038.0,1754344.8776842519,5530.0
7040.0,1753741.9793917122,5530.0
7042.0,1753138.9737607788,5530.0
7044.0,1752535.8615259086,5530.0
7046.0,1751932.6434201892,5530.0
7048.0,1751329.3201753525,5530.0
7050.0,1750725.8925217607,5530.0
7052.0,1750122.3611884206,5530.0
7054.0,1749518.7269029794,5530.0
7056.0,1748914.9903917266,5530.0
7058.0,1748311.1523795975,5530.0
7060.0,1747707.2135901747,5530.0
7062.0,1747103.1747456887,5530.0
7064.0,1746499.0365670216,5530.0
7066.0,1745894.7997737047,5530.0
7068.0,1745290.465083928,5530.0
7070.0,1744686.0332145337,5530.0
7072.0,1744081.50488102,5530.0
7074.0,1743476.8807975475,5530.0
7076.0,1742872.1616769372,5530.0
7078.0,1742267.3482306704,5530.0
7080.0,1741662.4411688945,5530.0
7082.0,1741057.441200424,5530.0
7084.0,1740452.3490327366,5530.0
7086.0,1739847.1653719873,5530.0
7088.0,1739241.8909229948,5530.0
7090.0,1738636.5263892547,5530.0
7092.0,1738031.0724729379,5530.0
7094.0,1737425.5298748896,5530.0
7096.0,1736819.899294634,5530.0
7098.0,1736214.1814303754,5530.0
7100.0,1735608.3769790013,5530.0
7102.0,1735002.486636081,5530.0
7104.0,1734396.511095869,5530.0
7106.0,1733790.4510513071,5530.0
7108.0,1733184.307194027,5530.0
7110.0,1732578.080214347,5530.0
7112.0,1731971.7708012844,5530.0
7114.0,1731365.3796425415,5530.0
7116.0,1730758.9074245228,5530.0
7118.0,1730152.35483233,5530.0
7120.0,1729545.7225497607,5530.0
7122.0,1728939.0112593118,5530.0
7124.0,1728332.2216421897,5530.0
7126.0,1727725.3543782984,5530.0
7128.0,1727118.4101462504,5530.0
7130.0,1726511.3896233675,5530.0
7132.0,1725904.2934856773,5530.0
7134.0,1725297.1224079204,5530.0
7136.0,1724689.8770635508,5530.0
7138.0,1724082.558124737,5530.0
7140.0,1723475.1662623617,5530.0
7142.0,1722867.702146027,5530.0
7144.0,1722260.1664440576,5530.0
7146.0,1721652.5598234946,5530.0
7148.0,1721044.8829501022,5530.0
7150.0,1720437.1364883767,5530.0
7152.0,1719829.3211015326,5530.0
7154.0,1719221.4374515156,5530.0
7156.0,1718613.486199005,5530.0
7158.0,1718005.468003406,5530.0
7160.0,1717397.3835228607,5530.0
7162.0,1716789.2334142441,5530.0
7164.0,1716181.0183331713,5530.0
7166.0,1715572.7389339926,5530.0
7168.0,1714964.3958698006,5530.0
7170.0,1714355.9897924291,5530.0
7172.0,1713747.5213524532,5530.0
7174.0,1713138.9911991998,5530.0
7176.0,1712530.399980736,5530.0
7178.0,1711921.74834388,5530.0
7180.0,1711313.0369342018,5530.0
7182.0,1710704.266396023,5530.0
7184.0,1710095.4373724165,5530.0
7186.0,1709486.5505052141,5530.0
7188.0,1708877.6064350028,5530.0
7190.0,1708268.6058011304,5530.0
7192.0,1707659.5492417016,5530.0
7194.0,1707050.4373935885,5530.0
7196.0,1706441.270892423,5530.0
7198.0,1705832.050372604,5530.0
7200.0,1705222.7764672984,5530.0
7202.0,1704613.4498084423,5530.0
7204.0,1704004.0710267397,5530.0
7206.0,1703394.6407516703,5530.0
7208.0,1702785.1596114878,5530.0
7210.0,1702175.62823322,5530.0
7212.0,1701566.0472426706,5530.0
7214.0,1700956.4172644287,5530.0
7216.0,1700346.738921858,5530.0
7218.0,1699737.0128371045,5530.0
7220.0,1699127.2396311054,5530.0
7222.0,1698517.4199235763,5530.0
7224.0,1697907.5543330223,5530.0
7226.0,1697297.6434767407,5530.0
7228.0,1696687.6879708169,5530.0
7230.0,1696077.688430128,5530.0
7232.0,1695467.6454683482,5530.0
7234.0,1694857.5596979451,5530.0
7236.0,1694247.4317301845,5530.0
7238.0,1693637.2621751344,5530.0
7240.0,1693027.0516416575,5530.0
7242.0,1692416.8007374238,5530.0
7244.0,1691806.5100689072,5530.0
7246.0,1691196.1802413876,5530.0
7248.0,1690585.8118589472,5530.0
7250.0,1689975.4055244843,5530.0
7252.0,1689364.9618397062,5530.0
7254.0,1688754.4814051301,5530.0
7256.0,1688143.964820089,5530.0
7258.0,1687533.4126827326,5530.0
7260.0,1686922.8255900268,5530.0
7262.0,1686312.204137757,5530.0
7264.0,1685701.548920531,5530.0
7266.0,1685090.8605317757,5530.0
7268.0,1684480.1395637435,5530.0
7270.0,1683869.3866075138,5530.0
7272.0,1683258.6022529942,5530.0
7274.0,1682647.7870889148,5530.0
7276.0,1682036.9417028467,5530.0
7278.0,1681426.0666811834,5530.0
7280.0,1680815.162609159,5530.0
7282.0,1680204.2300708394,5530.0
7284.0,1679593.2696491317,5530.0
7286.0,1678982.281925775,5530.0
7288.0,1678371.2674813566,5530.0
7290.0,1677760.2268953035,5530.0
7292.0,1677149.1607458838,5530.0
7294.0,1676538.069610211,5530.0
7296.0,1675926.954064249,5530.0
7298.0,1675315.81468281,5530.0
7300.0,1674704.6520395551,5530.0
7302.0,1674093.4667069963,5530.0
7304.0,1673482.2592564998,5530.0
7306.0,1672871.0302582884,5530.0
7308.0,1672259.7802814422,5530.0
7310.0,1671648.5098938965,5530.0
7312.0,1671037.219662447,5530.0
7314.0,1670425.9101527568,5530.0
7316.0,1669814.581929346,5530.0
7318.0,1669203.2355556006,5530.0
7320.0,1668591.8715937757,5530.0
7322.0,1667980.4906049923,5530.0
7324.0,1667369.0931492413,5530.0
7326.0,1666757.6797853878,5530.0
7328.0,1666146.2510711667,5530.0
7330.0,1665534.8075631857,5530.0
7332.0,1664923.3498169354,5530.0
7334.0,1664311.8783867788,5530.0
7336.0,1663700.3938259596,5530.0
7338.0,1663088.8966866008,5530.0
7340.0,1662477.3875197142,5530.0
7342.0,1661865.8668751898,5530.0
7344.0,1661254.3353018025,5530.0
7346.0,1660642.7933472213,5530.0
7348.0,1660031.241557998,5530.0
7350.0,1659419.6804795773,5530.0
7352.0,1658808.1106562982,5530.0
7354.0,1658196.5326313898,5530.0
7356.0,1657584.9469469776,5530.0
7358.0,1656973.3541440857,5530.0
7360.0,1656361.754762637,5530.0
7362.0,1655750.1493414526,5530.0
7364.0,1655138.538418253,5530.0
7366.0,1654526.9225296718,5530.0
7368.0,1653915.3022112353,5530.0
7370.0,1653303.6779973865,5530.0
7372.0,1652692.0504214687,5530.0
7374.0,1652080.4200157416,5530.0
7376.0,1651468.787311371,5530.0
7378.0,1650857.152838437,5530.0
7380.0,1650245.517125937,5530.0
7382.0,1649633.8807017773,5530.0
7384.0,1649022.2440927916,5530.0
7386.0,1648410.6078247265,5530.0
7388.0,1647798.9724222487,5530.0
7390.0,1647187.338408951,5530.0
7392.0,1646575.706307348,5530.0
7394.0,1645964.0766388786,5530.0
7396.0,1645352.4499239123,5530.0
7398.0,1644740.8266817415,5530.0
7400.0,1644129.2074305972,5530.0
7402.0,1643517.5926876315,5530.0
7404.0,1642905.9829689397,5530.0
7406.0,1642294.378789545,5530.0
7408.0,1641682.7806634118,5530.0
7410.0,1641071.189103437,5530.0
7412.0,1640459.6046214642,5530.0
7414.0,1639848.0277282707,5530.0
7416.0,1639236.4589335818,5530.0
7418.0,1638624.8987460653,5530.0
7420.0,1638013.3476733328,5530.0
7422.0,1637401.8062219464,5530.0
7424.0,1636790.2748974138,5530.0
7426.0,1636178.7542041978,5530.0
7428.0,1635567.2446457057,5530.0
7430.0,1634955.7467243054,5530.0
7432.0,1634344.2609413157,5530.0
7434.0,1633732.787797015,5530.0
7436.0,1633121.327790635,5530.0
7438.0,1632509.8814203737,5530.0
7440.0,1631898.4491833828,5530.0
7442.0,1631287.0315757832,5530.0
7444.0,1630675.6290926551,5530.0
7446.0,1630064.2422280475,5530.0
7448.0,1629452.8714749776,5530.0
7450.0,1628841.5173254267,5530.0
7452.0,1628230.1802703517,5530.0
7454.0,1627618.8607996765,5530.0
7456.0,1627007.5594023045,5530.0
7458.0,1626396.2765661064,5530.0
7460.0,1625785.0127779362,5530.0
7462.0,1625173.7685236216,5530.0
7464.0,1624562.5442879717,5530.0
7466.0,1623951.3405547773,5530.0
7468.0,1623340.1578068098,5530.0
7470.0,1622728.9965258248,5530.0
7472.0,1622117.857192563,5530.0
7474.0,1621506.740286757,5530.0
7476.0,1620895.6462871206,5530.0
7478.0,1620284.575671364,5530.0
7480.0,1619673.5289161843,5530.0
7482.0,1619062.5064972746,5530.0
7484.0,1618451.5088893212,5530.0
7486.0,1617840.5365660088,5530.0
7488.0,1617229.5900000145,5530.0
7490.0,1616618.6696630204,5530.0
7492.0,1616007.776025708,5530.0
7494.0,1615396.9095577588,5530.0
7496.0,1614786.0707278564,5530.0
7498.0,1614175.2600036939,5530.0
7500.0,1613564.4778519697,5530.0
7502.0,1612953.7247383888,5530.0
7504.0,1612343.001127668,5530.0
7506.0,1611732.3074835304,5530.0
7508.0,1611121.64426872,5530.0
7510.0,1610511.0119449853,5530.0
7512.0,1609900.410973099,5530.0
7514.0,1609289.8418128432,5530.0
7516.0,1608679.304923024,5530.0
7518.0,1608068.8007614675,5530.0
7520.0,1607458.3297850157,5530.0
7522.0,1606847.8924495406,5530.0
7524.0,1606237.4892099318,5530.0
7526.0,1605627.1205201126,5530.0
7528.0,1605016.7868330253,5530.0
7530.0,1604406.4886006487,5530.0
7532.0,1603796.2262739853,5530.0
7534.0,1603186.0003030738,5530.0
7536.0,1602575.8111369857,5530.0
7538.0,1601965.659223826,5530.0
7540.0,1601355.5450107334,5530.0
7542.0,1600745.4689438909,5530.0
7544.0,1600135.4314685154,5530.0
7546.0,1599525.4330288644,5530.0
7548.0,1598915.474068242,5530.0
7550.0,1598305.5550289894,5530.0
7552.0,1597695.6763524974,5530.0
7554.0,1597085.838479203,5530.0
7556.0,1596476.0418485892,5530.0
7558.0,1595866.2868991862,5530.0
7560.0,1595256.5740685803,5530.0
7562.0,1594646.903793409,5530.0
7564.0,1594037.2765093595,5530.0
7566.0,1593427.692651176,5530.0
7568.0,1592818.152652661,5530.0
7570.0,1592208.6569466754,5530.0
7572.0,1591599.2059651348,5530.0
7574.0,1590989.8001390216,5530.0
7576.0,1590380.439898375,5530.0
7578.0,1589771.125672303,5530.0
7580.0,1589161.8578889756,5530.0
7582.0,1588552.6369756307,5530.0
7584.0,1587943.4633585734,5530.0
7586.0,1587334.3374631787,5530.0
7588.0,1586725.2597138935,5530.0
7590.0,1586116.2305342343,5530.0
7592.0,1585507.2503467964,5530.0
7594.0,1584898.3195732438,5530.0
7596.0,1584289.4386343218,5530.0
7598.0,1583680.6079498534,5530.0
7600.0,1583071.8279387397,5530.0
7602.0,1582463.0990189617,5530.0
7604.0,1581854.421607585,5530.0
7606.0,1581245.796120759,5530.0
7608.0,1580637.222973716,5530.0
7610.0,1580028.702580776,5530.0
7612.0,1579420.2353553472,5530.0
7614.0,1578811.821709929,5530.0
7616.0,1578203.4620561071,5530.0
7618.0,1577595.1568045637,5530.0
7620.0,1576986.9063650721,5530.0
7622.0,1576378.7111465016,5530.0
7624.0,1575770.5715568177,5530.0
7626.0,1575162.4880030844,5530.0
7628.0,1574554.4608914622,5530.0
7630.0,1573946.4906272152,5530.0
7632.0,1573338.577614711,5530.0
7634.0,1572730.722257415,5530.0
7636.0,1572122.9249579003,5530.0
7638.0,1571515.1861178498,5530.0
7640.0,1570907.5061380488,5530.0
7642.0,1570299.885418392,5530.0
7644.0,1569692.324357889,5530.0
7646.0,1569084.823354654,5530.0
7648.0,1568477.382805921,5530.0
7650.0,1567870.0031080367,5530.0
7652.0,1567262.6846564617,5530.0
7654.0,1566655.4278457747,5530.0
7656.0,1566048.2330696732,5530.0
7658.0,1565441.1007209765,5530.0
7660.0,1564834.0311916221,5530.0
7662.0,1564227.0248726746,5530.0
7664.0,1563620.0821543166,5530.0
7666.0,1563013.203425862,5530.0
7668.0,1562406.38907575,5530.0
7670.0,1561799.6394915457,5530.0
7672.0,1561192.9550599472,5530.0
7674.0,1560586.3361667807,5530.0
7676.0,1559979.783197008,5530.0
7678.0,1559373.296534721,5530.0
7680.0,1558766.8765631486,5530.0
7682.0,1558160.5236646563,5530.0
7684.0,1557554.2382207478,5530.0
7686.0,1556948.0206120645,5530.0
7688.0,1556341.8712183908,5530.0
7690.0,1555735.790418648,5530.0
7692.0,1555129.778590906,5530.0
7694.0,1554523.8361123789,5530.0
7696.0,1553917.9633594237,5530.0
7698.0,1553312.1607075438,5530.0
7700.0,1552706.428531396,5530.0
7702.0,1552100.7672047853,5530.0
7704.0,1551495.177100665,5530.0
7706.0,1550889.6585911463,5530.0
7708.0,1550284.2120474877,5530.0
7710.0,1549678.837840111,5530.0
7712.0,1549073.536338586,5530.0
7714.0,1548468.3079116493,5530.0
7716.0,1547863.1529271891,5530.0
7718.0,1547258.0717522597,5530.0
7720.0,1546653.0647530763,5530.0
7722.0,1546048.1322950148,5530.0
7724.0,1545443.2747426173,5530.0
7726.0,1544838.4924595926,5530.0
7728.0,1544233.7858088182,5530.0
7730.0,1543629.155152337,5530.0
7732.0,1543024.6008513628,5530.0
7734.0,1542420.1232662809,5530.0
7736.0,1541815.722756651,5530.0
7738.0,1541211.399681205,5530.0
7740.0,1540607.1543978504,5530.0
7742.0,1540002.98726367,5530.0
7744.0,1539398.898634926,5530.0
7746.0,1538794.8888670597,5530.0
7748.0,1538190.958314693,5530.0
7750.0,1537587.1073316294,5530.0
7752.0,1536983.336270853,5530.0
7754.0,1536379.6454845378,5530.0
7756.0,1535776.0353240382,5530.0
7758.0,1535172.5061398987,5530.0
7760.0,1534569.0582818496,5530.0
7762.0,1533965.6920988155,5530.0
7764.0,1533362.407938907,5530.0
7766.0,1532759.2061494284,5530.0
7768.0,1532156.0870768782,5530.0
7770.0,1531553.0510669488,5530.0
7772.0,1530950.098464531,5530.0
7774.0,1530347.2296137097,5530.0
7776.0,1529744.4448577722,5530.0
7778.0,1529141.7445392,5530.0
7780.0,1528539.128999683,5530.0
7782.0,1527936.5985801076,5530.0
7784.0,1527334.1536205688,5530.0
7786.0,1526731.7944603618,5530.0
7788.0,1526129.5214379928,5530.0
7790.0,1525527.334891174,5530.0
7792.0,1524925.2351568257,5530.0
7794.0,1524323.2225710768,5530.0
7796.0,1523721.2974692727,5530.0
7798.0,1523119.460185968,5530.0
7800.0,1522517.7110549307,5530.0
7802.0,1521916.0504091482,5530.0
7804.0,1521314.478580818,5530.0
7806.0,1520712.9959013623,5530.0
7808.0,1520111.602701418,5530.0
7810.0,1519510.2993108442,5530.0
7812.0,1518909.0860587193,5530.0
7814.0,1518307.963273348,5530.0
7816.0,1517706.931282258,5530.0
7818.0,1517105.9904122,5530.0
7820.0,1516505.1409891548,5530.0
7822.0,1515904.3833383285,5530.0
7824.0,1515303.7177841573,5530.0
7826.0,1514703.1446503103,5530.0
7828.0,1514102.6642596838,5530.0
7830.0,1513502.2769344088,5530.0
7832.0,1512901.9829958521,5530.0
7834.0,1512301.7827646143,5530.0
7836.0,1511701.6765605335,5530.0
7838.0,1511101.6647026835,5530.0
7840.0,1510501.7475093803,5530.0
7842.0,1509901.9252981795,5530.0
7844.0,1509302.1983858757,5530.0
7846.0,1508702.567088511,5530.0
7848.0,1508103.0317213663,5530.0
7850.0,1507503.5925989726,5530.0
7852.0,1506904.2500351048,5530.0
7854.0,1506305.0043427863,5530.0
7856.0,1505705.855834288,5530.0
7858.0,1505106.8048211338,5530.0
7860.0,1504507.8516140988,5530.0
7862.0,1503908.9965232082,5530.0
7864.0,1503310.2398577412,5530.0
7866.0,1502711.581926236,5530.0
7868.0,1502113.0230364846,5530.0
7870.0,1501514.563495535,5530.0
7872.0,1500916.2036096975,5530.0
7874.0,1500317.9436845405,5530.0
7876.0,1499719.7840248903,5530.0
7878.0,1499121.7249348448,5530.0
7880.0,1498523.7667177562,5530.0
7882.0,1497925.9096762454,5530.0
7884.0,1497328.1541121998,5530.0
7886.0,1496730.5003267743,5530.0
7888.0,1496132.9486203894,5530.0
7890.0,1495535.4992927397,5530.0
7892.0,1494938.1526427863,5530.0
7894.0,1494340.9089687648,5530.0
7896.0,1493743.7685681856,5530.0
7898.0,1493146.7317378297,5530.0
7900.0,1492549.7987737556,5530.0
7902.0,1491952.9699712996,5530.0
7904.0,1491356.2456250757,5530.0
7906.0,1490759.6260289778,5530.0
7908.0,1490163.1114761753,5530.0
7910.0,1489566.7022591266,5530.0
7912.0,1488970.398669569,5530.0
7914.0,1488374.2009985237,5530.0
7916.0,1487778.1095362995,5530.0
7918.0,1487182.124572486,5530.0
7920.0,1486586.2463959672,5530.0
7922.0,1485990.4752949134,5530.0
7924.0,1485394.8115567828,5530.0
7926.0,1484799.2554683264,5530.0
7928.0,1484203.8073155866,5530.0
7930.0,1483608.4673839016,5530.0
7932.0,1483013.235957902,5530.0
7934.0,1482418.1133215139,5530.0
7936.0,1481823.0997579603,5530.0
7938.0,1481228.1955497672,5530.0
7940.0,1480633.4009787515,5530.0
7942.0,1480038.7163260384,5530.0
7944.0,1479444.1418720488,5530.0
7946.0,1478849.6778965106,5530.0
7948.0,1478255.3246784534,5530.0
7950.0,1477661.0824962135,5530.0
7952.0,1477066.951627431,5530.0
7954.0,1476472.932349055,5530.0
7956.0,1475879.024937345,5530.0
7958.0,1475285.2296678657,5530.0
7960.0,1474691.5468154983,5530.0
7962.0,1474097.9766544304,5530.0
7964.0,1473504.5194581666,5530.0
