ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum
0,2069,2290,3,58142.344464,30.494,2.41,6.21,0.66,9,3,7.62e-08,1.964e-07,,,ec0915.180124.715078_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,306,g,TEMPLATE,t,0.9888,0.89,0.068,4.292,23.219,991.0,0.07619999999999999,0.19640000000000002,715078
0,2069,2290,3,58188.052028,30.494,9.91,5.09,0.76,9,9,3.133e-07,1.61e-07,,,ec0915.180311.728977_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,319,g,TEMPLATE,t,0.9635,0.948,0.082,5.527,22.896,975.0,0.31329999999999997,0.161,728977
0,2069,2290,3,58188.056171,30.494,,,,0,0,,,,,ec0915.180311.728979_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,321,g,TEMPLATE,t,0.9571,0.9,0.059,5.162,22.967,982.0,,,728979
0,2069,2290,3,58225.980698,30.494,1.48,5.34,0.73,9,9,4.687e-08,1.687e-07,,,ec0915.180417.736455_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,323,g,TEMPLATE,t,0.966,0.935,0.071,4.455,23.064,1063.0,0.04687,0.1687,736455
0,2069,2290,3,58232.977568,30.494,4.75,7.66,0.72,9,9,1.502e-07,2.421e-07,,,ec0915.180424.738615_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,327,g,TEMPLATE,t,0.9945,1.034,0.059,4.468,22.605,2514.0,0.1502,0.24209999999999998,738615
0,2069,2290,3,58245.997925,30.494,-3.55,12.62,0.05,9,0,-1.123e-07,3.989e-07,,,ec0915.180507.743626_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,331,g,TEMPLATE,t,0.7355,0.892,0.057,5.212,22.593,1136.0,-0.11230000000000001,0.39890000000000003,743626
0,2069,2290,3,58261.074484,30.494,18.56,10.67,0.23,6,0,5.865e-07,3.372e-07,,,ec0915.180523.750065_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,335,g,TEMPLATE,t,0.9889,0.994,0.06,3.7,22.969,1996.0,0.5865,0.3372,750065
0,2069,2290,3,58261.082764,30.494,,,,0,0,,,,,ec0915.180523.750069_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,339,g,TEMPLATE,t,0.9965,0.991,0.051,4.293,22.832,1963.0,,,750069
0,2069,2290,3,58313.977026,30.494,16.31,4.5,0.82,9,9,5.157e-07,1.424e-07,24.619,0.299696,ec0915.180714.755608_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,343,g,TEMPLATE,t,1.2363,0.905,0.093,5.261,23.149,1130.0,0.5157,0.1424,755608
0,2069,2290,3,58313.985297,30.494,,,,0,0,,,,,ec0915.180714.755612_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,347,g,TEMPLATE,t,1.224,0.887,0.08,4.737,23.269,1118.0,,,755612
0,2069,2290,3,58469.355577,30.494,5.75,7.97,2.41,9,9,1.817e-07,2.519e-07,,,ec0915.181217.804060_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,351,g,TEMPLATE,t,1.2239,1.027,0.058,3.779,22.832,4064.0,0.1817,0.2519,804060
0,2069,2290,3,58483.3052,30.494,4.74,4.69,1.04,9,9,1.499e-07,1.482e-07,,,ec0915.181231.807720_ooi_g_vx_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,354,g,TEMPLATE,t,1.2231,1.215,0.106,4.479,23.406,851.0,0.1499,0.1482,807720
0,2069,2290,3,58483.3052,30.494,8.4,5.52,0.63,9,9,2.655e-07,1.745e-07,,,ec0915.181231.807720_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,353,g,TEMPLATE,t,1.2213,0.808,0.076,4.469,23.191,1408.0,0.2655,0.17450000000000002,807720
0,2069,2290,3,58514.165241,30.494,14.16,4.55,0.6,9,9,4.475e-07,1.437e-07,24.773,0.348688,ec0915.190131.818094_ooi_g_vx_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,359,g,TEMPLATE,t,1.0669,1.353,0.133,3.65,23.744,586.0,0.4475,0.1437,818094
0,2069,2290,3,58514.165241,30.494,13.24,5.45,0.41,9,9,4.186e-07,1.724e-07,,,ec0915.190131.818094_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,358,g,TEMPLATE,t,1.0627,0.803,0.078,3.646,23.435,1124.0,0.4186,0.1724,818094
0,2069,2290,3,58542.166661,30.494,6.88,5.01,0.31,9,9,2.176e-07,1.583e-07,,,ec0915.190228.828456_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,363,g,TEMPLATE,t,1.1601,0.785,0.084,4.64,23.241,1141.0,0.2176,0.1583,828456
0,2069,2290,3,58544.183144,30.494,-1.45,4.92,1.22,9,9,-4.58e-08,1.557e-07,,,ec0915.190302.829166_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,367,g,TEMPLATE,t,1.1717,0.838,0.089,3.569,23.469,1162.0,-0.0458,0.1557,829166
0,2069,2290,3,58572.155525,30.494,22.66,29.44,1.78,9,6,7.164e-07,9.305e-07,,,ec0915.190330.843674_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,369,g,TEMPLATE,t,0.1764,1.043,0.084,5.375,20.962,1021.0,0.7164,0.9305,843674
0,2069,2290,3,58572.159336,30.494,11.07,9.46,1.93,9,9,3.5e-07,2.989e-07,,,ec0915.190330.843675_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,370,g,TEMPLATE,t,0.6109,1.114,0.079,5.198,22.296,1228.0,0.35,0.2989,843675
0,2069,2290,3,58572.163127,30.494,16.74,16.15,1.37,9,9,5.292e-07,5.104e-07,,,ec0915.190330.843676_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,371,g,TEMPLATE,t,0.3957,0.893,0.048,4.968,21.813,1368.0,0.5291999999999999,0.5104,843676
0,2069,2290,3,58572.166927,30.494,,,,0,0,,,,,ec0915.190330.843677_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,372,g,TEMPLATE,t,0.413,0.857,0.064,5.042,21.818,1431.0,,,843677
0,2069,2290,3,58572.170734,30.494,,,,0,0,,,,,ec0915.190330.843678_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,373,g,TEMPLATE,t,0.5656,1.055,0.076,4.978,22.196,1332.0,,,843678
0,2069,2290,3,58578.200588,30.494,10.09,4.56,0.72,9,9,3.189e-07,1.442e-07,,,ec0915.190405.846165_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,389,g,TEMPLATE,t,1.1769,0.955,0.101,4.451,23.376,1019.0,0.31889999999999996,0.1442,846165
0,2069,2290,3,58639.017269,30.494,53.05,13.6,1.17,9,9,1.677e-06,4.297e-07,23.339,0.278274,ec0915.190605.862062_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,393,g,TEMPLATE,t,0.3392,1.095,0.115,5.07,21.793,870.0,1.677,0.42969999999999997,862062
0,2069,2290,3,58691.979665,30.494,7.35,6.13,0.72,9,9,2.325e-07,1.939e-07,,,ec0915.190727.879497_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,400,g,TEMPLATE,t,0.8377,1.093,0.104,4.857,22.92,902.0,0.23249999999999998,0.19390000000000002,879497
0,2069,2290,3,58818.256651,30.494,14.78,4.1,0.62,9,9,4.672e-07,1.296e-07,24.726,0.301171,ec0915.191201.912641_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,402,g,TEMPLATE,t,1.139,1.105,0.099,4.973,23.314,793.0,0.4672,0.1296,912641
0,2069,2290,3,58818.264945,30.494,,,,0,0,,,,,ec0915.191201.912645_ooi_g_vx_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,407,g,TEMPLATE,t,1.1378,1.237,0.097,4.543,23.467,673.0,,,912645
0,2069,2290,3,58840.273704,30.494,14.28,4.54,0.89,9,9,4.512e-07,1.436e-07,24.764,0.345542,ec0915.191223.921759_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,411,g,TEMPLATE,t,1.184,1.11,0.109,3.963,23.601,785.0,0.4512,0.14359999999999998,921759
0,2069,2290,3,58840.281991,30.494,,,,0,0,,,,,ec0915.191223.921763_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,415,g,TEMPLATE,t,1.1924,0.892,0.086,3.715,23.533,1013.0,,,921763
0,2069,2290,3,58840.356508,30.494,2.08,8.57,1.9,9,9,6.563e-08,2.708e-07,,,ec0915.191223.921799_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,419,g,TEMPLATE,t,1.2165,1.054,0.064,3.522,22.965,3329.0,0.06563,0.27080000000000004,921799
0,2069,2290,3,58848.296309,30.494,10.91,5.24,1.36,9,9,3.45e-07,1.658e-07,,,ec0915.191231.923828_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,423,g,TEMPLATE,t,1.2312,0.818,0.09,3.647,23.525,1163.0,0.345,0.1658,923828
0,2069,2290,3,58848.304602,30.494,,,,0,0,,,,,ec0915.191231.923832_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,427,g,TEMPLATE,t,1.2353,1.168,0.106,3.355,23.811,803.0,,,923832
0,2069,2290,3,58870.164156,30.494,7.33,4.56,0.73,9,9,2.318e-07,1.443e-07,,,ec0915.200122.925782_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,433,g,TEMPLATE,t,1.0241,1.157,0.118,3.822,23.549,703.0,0.2318,0.14429999999999998,925782
0,2069,2290,3,58877.169517,30.494,7.64,4.66,1.09,9,9,2.415e-07,1.475e-07,,,ec0915.200129.927462_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,437,g,TEMPLATE,t,1.0693,1.093,0.052,6.878,22.936,703.0,0.2415,0.1475,927462
0,2069,2290,3,58905.148455,30.494,11.04,4.62,0.58,9,9,3.491e-07,1.461e-07,,,ec0915.200226.938756_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,441,g,TEMPLATE,t,1.1847,1.087,0.094,4.489,23.467,784.0,0.3491,0.14609999999999998,938756
0,2069,2290,3,59146.343689,30.494,12.53,4.44,1.39,9,9,3.96e-07,1.402e-07,,,ec0915.201024.948163_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits,0x0000,445,g,TEMPLATE,t,1.0942,1.213,0.081,6.3,23.111,713.0,0.396,0.1402,948163
