phase,ABmag,ABmag_err
-3500.309255342152,22.463616752177277,0.045502728592785015
-3497.7893605208665,22.463431773584055,0.045550087147332156
-3495.269465699581,22.463235869553053,0.04559445371054734
-3492.749570878288,22.46302913656148,0.045635678338538425
-3490.2296760570025,22.462811689268232,0.04567362197847694
-3487.709781235717,22.46258364072117,0.04570815448157328
-3485.189886414424,22.462345121907866,0.04573915356738891
-3482.6699915931385,22.462096328120307,0.045766499135180896
-3480.150096771853,22.46183752714902,0.045790073499822836
-3477.63020195056,22.461569075633086,0.04580976379606592
-3475.1103071292746,22.461291342948737,0.04582546711776543
-3472.5904123079818,22.461004694651173,0.04583709017090918
-3470.070517486696,22.460709426804186,0.04584454573277462
-3467.55062266541,22.46040553863451,0.04584773225165386
-3465.030727844118,22.460092949782855,0.04584655350273119
-3462.510833022832,22.459771580183375,0.04584092597030817
-3459.9909382015467,22.45944135007691,0.04583077871713013
-3457.471043380254,22.45910218001306,0.04581605354291102
-3454.9511485589683,22.458753988132486,0.04579670438047131
-3452.431253737675,22.4583966299072,0.04577268898976505
-3449.91135891639,22.458029898066226,0.04574396861704564
-3447.3914640951043,22.457653583093137,0.04571051651489576
-3444.8715692738115,22.457267476091772,0.04567231840655225
-3442.351674452526,22.456871408301446,0.04562936440495446
-3439.8317796312404,22.456465282790493,0.04558163394791743
-3437.3118848099475,22.456048880423996,0.04552909971217308
-3434.791989988662,22.455622001937897,0.045471707226460524
-3432.2720951673764,22.45518452092319,0.045409374068005756
-3429.7522003460836,22.45473617401245,0.04534201027165012
-3427.232305524798,22.454276639041375,0.04526952990708119
-3424.712410703505,22.45380558435583,0.04519185867670938
-3422.1925158822196,22.453322679238987,0.045108936167356325
-3419.672621060934,22.452827593947347,0.04502071602954993
-3417.152726239641,22.452320000856957,0.04492716640661062
-3414.6328314183556,22.451799619290096,0.04482827097269179
-3412.11293659707,22.451266241229625,0.04472402855769833
-3409.5930417757772,22.4507197135659,0.04461444251083772
-3407.0731469544917,22.45015983289686,0.044499516399627737
-3404.553252133199,22.44958638728932,0.04437926632851265
-3402.0333573119133,22.44899921121829,0.04425372334513045
-3399.5134624906277,22.448398222212674,0.04412293228215715
-3396.993567669335,22.4477833472325,0.043986954180091506
-3394.4736728480493,22.447154513947552,0.04384586643422538
-3391.953778026764,22.446511650747656,0.0436997629575004
-3389.433883205471,22.445854686750256,0.0435487545311693
-3386.913988384186,22.445183551811493,0.04339296871625963
-3384.3940935629,22.4444981765321,0.04323255008231061
-3381.874198741607,22.44379849226734,0.04306766036366
-3379.3543039203214,22.443084431137272,0.04289847831391539
-3376.834409099029,22.442355926033585,0.042725199696794516
-3374.314514277743,22.441612910626887,0.04254803763776356
-3371.7946194564574,22.440855319280807,0.04236722196968293
-3369.2747246351646,22.440083072277304,0.04218299611617784
-3366.754829813879,22.439296022826742,0.04199560534232799
-3364.2349349925935,22.43849399598208,0.041805297139798574
-3361.7150401713006,22.43767686732369,0.04161232614453319
-3359.195145350015,22.43684452110862,0.041416962477652496
-3356.6752505287222,22.435996842626643,0.04121949251065592
-3354.1553557074367,22.435133723654772,0.04102021491862459
-3351.635460886151,22.434255076966576,0.040819431264711145
-3349.1155660648583,22.433360820886215,0.04061745513784161
-3346.5956712435727,22.432450874728357,0.04041461584327151
-3344.075776422287,22.43152516132306,0.040211257045776695
-3341.5558816009943,22.430583759405373,0.04000772352482358
-3339.0359867797088,22.429626968540045,0.03980434711201269
-3336.516091958423,22.428655049156777,0.0396014549891023
-3333.9961971371304,22.427668245468766,0.03939938167664602
-3331.476302315845,22.42666687718351,0.039198443672234046
-3328.956407494552,22.42565122271956,0.03899892590757179
-3326.4365126732664,22.424621410464894,0.03880109927336355
-3323.916617851981,22.4235776951398,0.03860523890456363
-3321.396723030688,22.42252035736926,0.03841163085831887
-3318.8768282094024,22.4214496772738,0.03822057248438214
-3316.356933388117,22.4203659358646,0.03803237201721685
-3313.837038566824,22.41926944005871,0.03784734726173079
-3311.3171437455385,22.418160519678075,0.03766582484421344
-3308.7972489242457,22.41703955586083,0.037488136539672
-3306.27735410296,22.41590702633518,0.03731461418382021
-3303.7574592816745,22.414763365679843,0.03714559076919421
-3301.2375644603817,22.413609003976127,0.03698136806873937
-3298.717669639096,22.412444571943198,0.036822105154962266
-3296.1977748178106,22.41127097705748,0.0366678706887094
-3293.6778799965177,22.410089002813997,0.03651868545810754
-3291.157985175232,22.408899228969545,0.036374546932685825
-3288.6380903539466,22.40770221546131,0.03623545821880127
-3286.1181955326538,22.40649849463344,0.03610142552713542
-3283.598300711368,22.40528855681352,0.0359724556100772
-3281.0784058900754,22.40407288679582,0.035848563936656246
-3278.55851106879,22.402851967345633,0.03572977616319022
-3276.0386162475043,22.401626279096313,0.03561612834161868
-3273.5187214262114,22.40039629417735,0.03550766246114042
-3270.998826604926,22.3991624717033,0.035404422269099754
-3268.4789317836403,22.397925230817332,0.03530645065428788
-3265.9590369623475,22.396684791213616,0.03521374784795021
-3263.439142141062,22.395441267596738,0.035126292766751326
-3260.919247319769,22.394194691319125,0.03504405999268113
-3258.3993524984835,22.392945086215,0.034967034379687685
-3255.879457677198,22.39169247726601,0.03489521210039592
-3253.359562855905,22.390436935021782,0.03482859770873227
-3250.8396680346195,22.389178579514052,0.03476719989161401
-3248.319773213334,22.387917547168982,0.03471103293992294
-3245.799878392041,22.38665387897413,0.03466008094432506
-3243.2799835707556,22.385387368656147,0.03461430086325879
-3240.76008874947,22.384117806630705,0.03457363113133393
-3238.240193928177,22.382845044189043,0.03453790239039004
-3235.7202991068916,22.38156894041124,0.03450688421948906
-3233.200404285599,22.380289348048944,0.03448033826789268
-3230.680509464313,22.379006118212804,0.034458038660929335
-3228.1606146430277,22.377719102718018,0.03443977310950926
-3225.640719821735,22.376428154155533,0.03442534356283238
-3223.1208250004493,22.375133169325075,0.034414563882827966
-3220.6009301791637,22.373834143980915,0.0344072456157962
-3218.081035357871,22.37253106296726,0.03440320690339455
-3215.5611405365853,22.37122391034319,0.034402281357868957
-3213.0412457152925,22.369912654758547,0.03440431464072337
-3210.521350894007,22.36859723065442,0.0344091592854389
-3208.0014560727213,22.367277544685116,0.034416674860208614
-3205.4815612514285,22.365953372988287,0.03442669257273756
-3202.961666430143,22.36462444759435,0.034439044920889304
-3200.4417716088574,22.363290558483502,0.03445357760300612
-3197.9218767875645,22.361951707761516,0.034470142426478494
-3195.401981966279,22.36060794689427,0.034488604928426356
-3192.8820871449934,22.35925933536906,0.034508840262729046
-3190.3621923237006,22.357905945309206,0.03453072780682538
-3187.842297502415,22.35654783350252,0.034554154344398895
-3185.322402681122,22.355185050663284,0.03457901703186645
-3182.8025078598366,22.353817772256033,0.03460520813868196
-3180.282613038551,22.352446317545223,0.03463258177090307
