Teff,ebv,ln_sigma_caii,v_MarIMACS200,v_AprIMACS300,v_AprWFCCD,ln_cal_blue_MarIMACS200,ln_cal_blue_AprIMACS300,ln_cal_blue_AprWFCCD,ln_cal_nir_MarIMACS200,ln_cal_nir_AprIMACS300,ln_cal_nir_AprWFCCD
5392.3782104464635,0.9089274114338673,-0.6158913663351834,-333.96271403181686,-309.01938921413847,-349.9580915008484,-0.28050473015958655,0.0727236039609436,0.2287086418701244,0.6937089222767233,1.0072301652582873,0.741466228656827
5394.525378493572,0.9056924232573343,-0.60465773263483,-336.72837840751345,-306.9931387438493,-344.86265024371295,0.08905753586015852,0.17122819175511553,-0.21085632297248208,0.6880218183552353,1.0026361466900102,0.7397407442550396
5403.5189160986465,0.9127367467626908,-0.5919050662646785,-336.85285915958144,-308.9267107946125,-348.3678774930515,-0.19645426052402248,0.020742697497172197,0.4840773637363833,0.6845875947946383,1.0016565372498552,0.7283123666002739
5397.477486436404,0.8838444165901276,-0.590453442659687,-336.0960549034189,-303.9960566798302,-348.7052445010682,0.062053780083124364,0.0809047725358416,0.5027026824092709,0.6480703635776209,0.9721869221092226,0.7245272671727879
5401.080488222604,0.8777759460895804,-0.6177589599761337,-337.26264075537574,-309.3100627536766,-346.7928147256446,-0.455736644061813,0.062360480160127796,0.3732314731079391,0.6422053299329854,0.9710848733417767,0.6905927658371188
5391.263086567935,0.9004971491976758,-0.606953820998738,-337.87654332400206,-302.45871394510715,-349.6494926881055,0.33260095157294445,0.08777171068145731,0.3978058814354303,0.6494819764416757,0.9971963292221447,0.7434717787190604
5394.342635241857,0.8807469784889119,-0.5932087768450608,-337.32217930196276,-306.59128144693716,-347.32167152296927,0.11599712620034414,0.32344219694695653,0.5585579405920966,0.6627283983818489,0.979251739467903,0.6869984510644567
5394.469693500603,0.8389733464288318,-0.6266199571524093,-335.11717272705914,-309.00323023283414,-349.2675468104543,0.14716460739965742,0.1885264701514811,0.49080931903415714,0.6027979593720538,0.9241724320985225,0.6552638158035614
5392.644931237504,0.8969431741874198,-0.6005423258136852,-337.5384234712668,-308.5195757943471,-348.6556001972254,-0.01939366602503416,0.11038712637448317,0.08322343807449234,0.7008704780562209,0.9741817555108876,0.6963176121075598
5397.499850586217,0.9071967186287061,-0.6127160771446963,-335.3179252809294,-308.0172484370923,-349.9029574379973,0.06274219697743683,0.3034403993194246,0.3508259517886272,0.6597166245423359,1.0202214222825807,0.732377898002026
5390.8446990793655,0.8956337045142272,-0.5690255768273235,-331.5139286428975,-307.6410702486475,-349.6716344126073,-0.2768438306520992,0.0648515174192172,0.5589888446650436,0.6532535419200126,0.9770801216382102,0.6921720555617852
5390.716986260178,0.8811573989052786,-0.6090150359318002,-334.90472044592246,-306.52536926851315,-343.9478232937972,0.21454211917571536,0.012135403444815257,0.5008092450509858,0.6486436936836448,0.9688279528038698,0.7056035810903838
5399.457614213795,0.8859702050083216,-0.6361727349936351,-337.75432480667683,-305.6040434777676,-349.2572932700509,0.38756776487931305,0.0822973660677099,0.5451379746382186,0.6767998513030516,0.9879382240700367,0.7148484232055582
5390.712544525215,0.8760202943765037,-0.6143274034722113,-337.38032896005063,-309.48032146903944,-344.00400974268496,0.07886790192631749,-0.02658204201967454,0.16779022276169403,0.6662302231430207,0.9632268647122927,0.7103861464991567
5393.877062679727,0.892695452020127,-0.6100258916998541,-337.88980723008376,-309.35833806640227,-347.07067831903674,0.2993781033755744,0.06524874900940489,0.1460094785579652,0.6846941712833517,0.9795571290867844,0.7615918512151342
5400.086006239023,0.9049141409164789,-0.5728971861623765,-335.46548324721175,-303.9779135010827,-346.2524336238401,0.009802523271587468,-0.08080326901398366,0.4510935150346176,0.6655537723477428,0.9950274249437376,0.7513935190042973
5391.645864841183,0.9067145408997516,-0.6282009051581169,-336.2087040114173,-309.63304769382677,-349.5705806653155,0.06071103146382051,0.014186813258148565,0.42510936438158115,0.6675641263510612,1.0091921744542867,0.748203909725825
5395.732488587795,0.8940513733824195,-0.5987106577781737,-336.33928913271643,-307.6187853001414,-348.8239930742918,0.40252217354343284,0.23600452345575945,0.21283357588239485,0.6274175319546789,0.99473728414277,0.7029519985661725
5390.5403339755285,0.9101316021584205,-0.5785514652519649,-336.8660794859312,-306.2716824329809,-345.92039627815933,0.05945592509781017,0.1301143458638963,0.4767445563107479,0.6971795825789684,1.0225449688248012,0.727250406775277
5392.290459078835,0.9005185660874399,-0.63192868319743,-335.59129740126144,-309.4006640567983,-348.853444205417,0.4816008750116264,0.05929698054137237,0.2295385991643904,0.6738231993360317,0.9978120140759518,0.7054925321036664
5389.608311567728,0.8918542347768015,-0.5951562861052481,-336.73541269735347,-309.2182128236126,-349.42130189962177,-0.18140508518533846,-0.1691962774388213,0.2802127193885521,0.6531709587607482,0.9840622618129591,0.7140891463865123
5390.262005971627,0.9019188070363817,-0.6176667058588188,-337.8992070007834,-309.6525808083542,-347.21827497826814,-0.14830254574345586,0.13057157138206613,0.3517460627522574,0.6582852828201886,1.0121496143972342,0.7100769983943261
5391.438696991442,0.900429403906951,-0.6103728685420964,-337.8802100322769,-309.14360667679233,-327.9048669453655,0.2616840304759947,0.02138632156974768,0.310912951166695,0.6953638807448661,0.9908666614964144,0.7259549401169307
5398.781595814395,0.9239412872325313,-0.5889903112160702,-337.3645580262771,-308.2816726785542,-349.5938852149328,0.14848593031085044,0.18024901574384766,0.24198022975603206,0.7277293070871846,1.0213883546991243,0.7654275578461727
5397.931640066876,0.9003962343296716,-0.6131486811098004,-335.4893407211568,-308.6925182327079,-349.31666522429936,-0.21867356248681913,0.005430056644760331,0.38375891133686163,0.6424884670101147,1.0128850011386918,0.7558868505214907
5390.3229990087575,0.8951120170992496,-0.5924984833929309,-336.47359965013163,-306.54957219344845,-346.0288275580027,-0.030539811081657098,-0.06107218897657407,0.32334906202509867,0.6898420056735414,1.011688588491716,0.7195055727301194
5400.136633758056,0.9167837179242426,-0.641179791066516,-335.0984326252102,-305.31246357518853,-345.25665981629015,0.12907615775169914,0.2501675187844635,0.5992473173589093,0.7028313313884929,1.0017451602187957,0.7071371709190578
5400.921934669339,0.9017236198930558,-0.6333191024419275,-337.59900404381574,-309.02664409376456,-347.9254430661142,0.09197895126450736,-0.2890266047330243,-0.029872407852336635,0.6871585639547683,0.9922098656367544,0.7031089365440719
5396.50326969681,0.8904807472759971,-0.5880221388738185,-337.7452178667644,-308.47636216871484,-347.0263712118187,0.10407907006898999,0.24641757915490609,0.4069734547500111,0.6541411825872804,0.9628333824191162,0.7421652619944832
5390.020908618677,0.8806864556096896,-0.600647713336555,-336.0802468592827,-307.02338497521015,-348.40993100881053,-0.33476405686482846,-0.060009408839878486,0.41065667916664517,0.6120809518461933,0.9870559429563308,0.6964311425201518
5394.247784353058,0.9011709103655366,-0.5832680587061784,-336.7109962819211,-308.23000486237703,-346.19275784596,-0.019380914623678067,0.29343386705825014,0.5186096909168177,0.6855148923812857,0.9957808110994171,0.7088230680974923
5391.817376782798,0.8866581667974618,-0.6059717446579528,-332.459867121443,-308.2853260586838,-343.79898663938303,0.12459386510647648,0.07428167422592465,0.3184932333146891,0.6541300262432951,0.9739424535518595,0.7123880237307755
5395.145033255375,0.9014660427043217,-0.6079208219509897,-334.1469905653496,-309.2213189073008,-344.7699349299643,0.24293438119079092,0.3845923848334952,0.3537977387124459,0.6668795721088558,0.9729625126007712,0.7261981873663019
5398.289702116472,0.8876217736989279,-0.6234799556243951,-337.23774504093205,-308.0734960887136,-349.59233549121967,0.24857871675108698,0.10390250904052656,0.44502251601877885,0.6702452639535738,0.973311855517681,0.7117955281897425
5396.482800108812,0.8885440317449178,-0.5961677974097412,-336.1800944506212,-308.2940454606555,-347.01592614409856,0.09930702079339453,-0.2652068117806703,0.5902384216744625,0.6366884552877996,0.9689025874242065,0.6853013070505293
5398.986680878373,0.8762443376939297,-0.5991268128278399,-337.58766449356744,-307.38389919212545,-349.2380808073604,0.5980197396024958,0.4236606348307025,0.6624210662800347,0.6730752227624263,0.9788626391430764,0.6802943829354157
5399.8745334296045,0.8771548498543582,-0.6173560934273182,-337.40248359043295,-309.0286045253856,-348.8610404445397,0.06614627556872282,-0.015011664281680104,0.3586219089021121,0.6409030495286239,0.9755646519174758,0.698396316825973
5406.229333080095,0.902176944904554,-0.5854648704774807,-337.2106797526452,-309.0034689542564,-345.24753686531136,0.06031603974748312,-0.34109959866057116,0.3035519590451221,0.6725390240628512,0.9832334777357581,0.7223286561706913
5390.3513043155535,0.8831597886808392,-0.6140549143447589,-334.39985247368594,-308.31359855043394,-345.81643255025426,0.2636437111208043,0.13881509592633354,0.21471853765671933,0.6323785301560256,0.9799341026534771,0.6969912642842659
5392.085389072202,0.8425726599409986,-0.6138386674632936,-336.0512590129468,-308.6228939404507,-347.0046959600301,-0.2725101815041559,0.320311878189184,0.5274882826314342,0.6011469406736536,0.923900784496448,0.688625892786947
5390.617680382199,0.8877451775840344,-0.6263996468200086,-337.74152966636916,-308.6803347404308,-344.7895991330564,0.5327304671527266,0.1457298447453282,0.01613349418493698,0.6516874217848214,1.0001132462853601,0.7075206456992219
5391.273277485722,0.8937692624354101,-0.5872769925070978,-337.09256651554495,-309.43440503209933,-349.5944698607091,-0.08957664066905054,-0.08839214512256707,0.22349830562300554,0.6620223175749409,1.00086234474416,0.7517706004022012
5396.22901187574,0.8728620701015161,-0.6396669439001672,-336.84313777733007,-308.75583250667466,-349.0196082302354,-0.20542126790606877,0.1238254409099126,0.482672699101377,0.6306478500797909,0.9535630695103047,0.7053640561692502
5390.700601362601,0.8936583697932778,-0.6286481740648606,-336.7560700012786,-309.1572230476296,-346.7867916500427,0.4774432203786795,-0.16480478259333908,0.40923968813817296,0.66903766732145,1.0059996040598669,0.7344236639455719
5392.154305378045,0.895347511378217,-0.6344061829806679,-337.20209835985145,-308.94414778524543,-346.211156259251,0.22372454780421747,-0.1264344369702266,0.49798259052611604,0.6550725465964283,0.9928581444500798,0.7430731078560385
5393.327952118111,0.8732792118408403,-0.6062415351599152,-337.22640593583805,-309.62067301703416,-345.3624084893779,0.019302072861454994,0.04395680810462521,0.2996058581024163,0.6555100745256563,0.9574438199510412,0.7038425307487866
5393.209696531768,0.9037123546347934,-0.6331866092350968,-337.3950907670179,-308.88922717136785,-349.81271912990195,0.2564277180211859,-0.6663472630025458,0.06081058852809901,0.6762158766792528,1.0158350206948343,0.7377822019135549
5395.148270534041,0.8975967955287347,-0.6078449598214059,-330.5916841593018,-306.3764132957024,-348.2858828784533,0.09528815117303371,-0.09993172508412501,0.47166476814649244,0.6702823983553613,1.0028459484085395,0.7326868615594809
5390.582580624902,0.877629567635195,-0.6349968260733447,-335.2947652566273,-308.22359013707484,-346.58849570088665,0.08796935850288115,-0.36840145026190607,0.15708623459538587,0.6644749062045993,0.9889664569637387,0.6985406783262915
5390.117908580797,0.9103847673160302,-0.6162526233896497,-337.1396714525948,-309.2632994571935,-347.15240110808827,0.04823773705702256,-0.4193010769891054,0.19040199815200612,0.6683255341182457,1.0348677406844613,0.7584088327605699
5395.171635200204,0.8822416286803113,-0.5979656714711897,-337.7638866805417,-309.52690569147063,-347.03994089412686,0.23218407141251768,-0.13817995863370713,0.36209351042460713,0.6300698813902861,0.9823563736905689,0.7060273453910912
5391.732395709528,0.876718954825231,-0.6145776178937096,-337.13129220660653,-308.38870533710826,-349.55661635020675,-0.24568955737303538,0.12367688759102347,0.2955941745541019,0.6715082572145146,0.972355188210933,0.7250211396509638
5401.5305557906195,0.9166859610768868,-0.6385450230166746,-337.8782735941693,-309.2454810817075,-349.0791699443852,0.11265090470183098,0.05701947368480821,0.35460446778114313,0.7089640542693362,1.0124057213386188,0.7424849898738806
5391.396511964561,0.8847324857086735,-0.6062533281553014,-334.39938307623555,-307.514710281019,-349.8223291324746,-0.6635869014368981,0.16840300465898192,0.2187194265184314,0.637504088890877,0.969810209709463,0.6699623531635399
5395.562202436899,0.9087210816464854,-0.5873343393364275,-328.92380448195553,-309.35464245225614,-349.89352012807916,0.01373586094153842,-0.03336378368349402,0.32001217551246286,0.6968180400006175,1.0073499426719574,0.7366890357127713
5395.965110051462,0.8712879329461373,-0.5768591957690729,-334.1462878346294,-308.9661319119299,-348.3310879018316,-0.2132507223859591,-0.14588431296708104,0.43240139926278826,0.6486865241815392,0.9616121866097204,0.7007410344583893
5392.3782104464635,0.9089274114338673,-0.6158913663351834,-333.96271403181686,-309.01938921413847,-349.9580915008484,-0.28050473015958655,0.0727236039609436,0.2287086418701244,0.6937089222767233,1.0072301652582873,0.741466228656827
5395.584309669779,0.9093313140430893,-0.600636653395444,-337.2701568321525,-306.15802831845104,-343.81386120708515,0.17583391405540094,0.22319133222893922,-0.3682397580167351,0.6899302417223225,1.0074005394532617,0.743680999623632
5412.664451946952,0.9163487037065169,-0.5849588084566509,-337.08118081351205,-309.7433332750882,-348.99322720247784,-0.39027288948096045,-0.016691633178513604,0.510681052305982,0.6851636317795152,0.9918879249138266,0.7218950156509669
5398.526032310947,0.8701714504364038,-0.5745175924470309,-336.4325119258253,-301.31068693191105,-348.01497000913884,0.05336024634906895,0.0009815983848928678,0.5796009324495406,0.6401114744320199,0.9462016776666992,0.717082656692586
5399.190322368487,0.8871309984738437,-0.6159674623349056,-336.1552908378769,-309.25760005766097,-347.92528534967045,-0.4875588709927154,0.08736189153012894,0.3170003536610742,0.6574528348298736,0.9802979881276959,0.7038932967476832
5391.251569660452,0.9004781267821711,-0.6067986175420892,-337.87939178602534,-302.4206685085432,-349.64852697650235,0.3330516222772871,0.09223337409236354,0.3997996776671669,0.6493238082100263,0.9970860554183116,0.7435054404853633
5392.975640919519,0.8750672323402919,-0.6041096391116416,-336.283345669177,-306.23930102317934,-347.1141727519947,0.036935485982383276,0.13551035484914883,0.5463392808538019,0.6553466526754916,0.9831144023772297,0.6642269505204267
5394.006324124574,0.8465770920522058,-0.6255160641371847,-335.3325243562735,-309.03092188498067,-349.0423303159867,0.13663107161425286,0.12380620560672567,0.45882254684830037,0.6097752047971758,0.935959047708901,0.6662464914248538
5390.403753562326,0.900717276423345,-0.5884502392452357,-337.46341499346465,-309.5042273778225,-348.4500850754489,-0.15769576322072204,0.11949864475406319,-0.07086216399861323,0.7089375424574199,0.96965022243388,0.6901798747503601
5397.380004651093,0.9064613654156315,-0.6116320586130221,-335.3961717314351,-307.98534776031664,-349.87622814802944,0.07695559861191797,0.2980123719501568,0.3439305196589446,0.6580259020977911,1.0192772261651846,0.7305720488895935
5391.567471223495,0.8955760327961979,-0.5864994764719208,-333.17956228975515,-307.7843652682588,-349.4391063506394,-0.15091397076193397,-0.05422494103381931,0.4528763253113517,0.6596962604293006,0.9861193287641045,0.6998325709777441
5390.717036235062,0.8811540149632947,-0.6090174660532663,-334.90463706698273,-306.5263335899935,-343.94911067602504,0.21450732461580885,0.012198535998282092,0.5006730377802926,0.648632349313211,0.9688282528690569,0.7055975246827123
5396.1597084502755,0.8781021645052353,-0.6331493250806867,-337.20926549572187,-305.0515938642066,-349.5348512945776,0.4291861912348626,0.08464302209743145,0.608935277616909,0.6593974797559794,0.9830029513383365,0.7120235639374698
5390.652514304028,0.8750882815079113,-0.6136577799411654,-337.4483909219222,-309.4833519576455,-343.81951773533063,0.06354631851215253,-0.02984922572607871,0.16544106596806152,0.6659413557646887,0.9619111064151582,0.7105723192889902
5393.506357982655,0.893043908972252,-0.6097970355330952,-337.8642201286147,-308.5238890230848,-347.4513985644343,0.28542429331033775,0.07086284198264903,0.1802846938381062,0.6801837131700315,0.9812819036919437,0.7582872720027731
5400.820489223614,0.9014709410968718,-0.5608088199712639,-335.6948252202378,-301.521785258592,-346.5971632779741,-0.16779184576929074,-0.3511127643410781,0.4582263386375629,0.6651980238144299,1.0060653610876948,0.7534643048414615
5391.591274504306,0.9099902919867079,-0.6288165444431151,-336.1918807352819,-309.6991444695807,-349.6940766080045,0.07332744861243529,0.013025772564700947,0.4275684087436042,0.6707111268831414,1.013326530190885,0.7514055686380692
5395.104969694111,0.8925021580070258,-0.591054138710906,-336.8815238209837,-307.37977732740313,-349.3688261323556,0.3467685509045588,0.1949721478510591,0.2130345562514422,0.6259309239918187,1.001353554652246,0.6962916216596738
5390.461881333759,0.906152988493279,-0.5843760067095635,-336.9755517264322,-306.6047928277768,-345.62874439764477,0.06500496550059796,0.09664551382707492,0.4290747001593175,0.6940969431083271,1.0159437535356024,0.7263192190607655
5392.9986325101,0.9012015468076778,-0.6342297777150507,-335.49633942504045,-309.2624419478854,-348.7712061493371,0.5697681276175424,0.10702731005315838,0.22022479337810544,0.6725989027127077,0.9995825835122487,0.7041128534457094
5389.608311567728,0.8918542347768015,-0.5951562861052481,-336.73541269735347,-309.2182128236126,-349.42130189962177,-0.18140508518533846,-0.1691962774388213,0.2802127193885521,0.6531709587607482,0.9840622618129591,0.7140891463865123
5390.262005971627,0.9019188070363817,-0.6176667058588188,-337.8992070007834,-309.6525808083542,-347.21827497826814,-0.14830254574345586,0.13057157138206613,0.3517460627522574,0.6582852828201886,1.0121496143972342,0.7100769983943261
5390.031699901396,0.9006095070074861,-0.6042236942750812,-336.4778000642877,-309.23601591626795,-324.7439547683609,0.32583530364974866,-0.07478643745123265,0.5317378537577429,0.6919338625420179,0.9949268983367753,0.7178908217125691
5398.781595814395,0.9239412872325313,-0.5889903112160702,-337.3645580262771,-308.2816726785542,-349.5938852149328,0.14848593031085044,0.18024901574384766,0.24198022975603206,0.7277293070871846,1.0213883546991243,0.7654275578461727
5396.360499002752,0.8905929785145237,-0.6130657443301666,-336.04827756838847,-308.9276513781758,-348.9951584460548,-0.3724401376442036,-0.1216171411007925,0.37990060834504885,0.6420261917365835,0.9982902379703803,0.759778330591996
5390.271069675268,0.8942161141827485,-0.5930627378448393,-336.4610552927899,-306.588231683709,-346.0516801089336,-0.0345604055873813,-0.05867953439076272,0.32508149174073375,0.6882951680577529,1.010171029316324,0.7192372185547188
5397.529814060139,0.9094071260785505,-0.6389102263538525,-335.81756819405894,-306.4982515748178,-345.61922022778,0.16323480593622072,0.12541699101775167,0.5655866968112218,0.6869495594502438,0.9986735833392505,0.718933288957975
5400.598116371147,0.9005923103542061,-0.6323257745985785,-337.5820640773517,-309.04646687285447,-347.81825073829043,0.08998250078642711,-0.2778806963101591,-0.017050682520826366,0.6857380291656832,0.990863724946631,0.7031585283705828
5396.621329180789,0.8906338783753376,-0.5966971166878083,-337.6419950349279,-308.83654231616293,-347.68085715654695,0.1139325583636594,0.12716739244788566,0.3423924994988942,0.6534841957466139,0.9645581838749094,0.7434165458225843
5391.3376306971895,0.8862601483956977,-0.601941161608652,-336.14756400304475,-307.19469672492085,-348.3882898696706,-0.22473684449908832,-0.08775473929199756,0.44734237132494603,0.6222464242272006,0.9897283655000967,0.6990968366544836
5392.264554734372,0.9005889650097575,-0.571500961727561,-336.92272799030536,-309.28223367477995,-347.2470594349462,-0.06382946356889932,0.294769493504889,0.4873531510602098,0.6815515127520595,1.0003335311896457,0.7161785354939102
5393.07453605901,0.8907581986854126,-0.6127178056782431,-331.86938827626796,-309.28548656013106,-343.65070541724754,0.10314711156101002,0.06311382426338047,0.22763138378307318,0.6541463317025821,0.9722717616525615,0.7296335675680545
5396.442036722323,0.9022317169811239,-0.6121497937834586,-334.4170322863212,-309.5451447647344,-345.6329789280732,0.3219948239360346,0.3420425275009785,0.34060089000402566,0.668844827413075,0.9692828734129604,0.7358283354324597
5397.210502397235,0.8895437889428154,-0.622698454007784,-337.32666838188527,-308.2857796325022,-349.27317973435015,0.19522416280110938,0.10748775243688506,0.43248293799287085,0.6686374292712027,0.9785329921579219,0.7115644984099341
5395.289237772684,0.8975084552344749,-0.6069671090258134,-336.21203555918385,-308.9654761033593,-347.82021264552947,0.16312607551663194,-0.19940299864636452,0.5599650361665007,0.6510370947908259,0.9830145310349822,0.7074945682029398
5394.957343398596,0.8877653323454978,-0.6043649942621971,-337.1575742359507,-307.8274898168716,-348.5712179184604,0.28158533334486613,0.0803446102615313,0.5048098766534114,0.6609637095629265,1.0005418081966826,0.7026195803936854
5397.79457667986,0.8813556908994405,-0.619624795416912,-337.6089217545227,-309.495151606219,-349.0340888099977,-0.007218046771718056,0.0032469813153113147,0.43089365941860935,0.6406671046551567,0.9837629478916344,0.6968524323046235
5401.16522881192,0.9010780136229205,-0.6074176086937361,-336.89969409418813,-309.0503720028871,-347.1333639852892,0.030439911380464722,-0.12505679856154625,0.3643797028252639,0.6773643727035724,0.9913457115073474,0.7372977227590873
5391.5675191963455,0.8773235982199707,-0.6143074117396102,-334.9621107343796,-308.4953956119855,-347.3429519639787,-0.04415930777661769,0.0672950104569193,0.27891178117958887,0.6258485791086391,0.9778779980037446,0.7142737323971027
5393.4274614002925,0.8531797593562467,-0.608849753652227,-336.21579934813775,-308.53194308092884,-348.8167541543726,-0.2391136885418889,0.11899991227819287,0.3289258741132469,0.6224843108767983,0.9412257168350067,0.6937925680213922
5390.963232755971,0.8880096927272008,-0.6256448211284659,-337.6369272589023,-308.69601328072264,-345.0618608591433,0.478099032114389,0.12660653993478424,0.037636117557105275,0.6512964256622785,1.000087255580003,0.7107195678609358
5392.948274366682,0.8922671995243432,-0.5866592798854948,-337.05120530024095,-309.0570057552542,-349.1132681226452,-0.026483474110445895,0.018591698325792716,0.24541044498878797,0.6669452039330033,1.007064241898805,0.759285694463264
5396.22901187574,0.8728620701015161,-0.6396669439001672,-336.84313777733007,-308.75583250667466,-349.0196082302354,-0.20542126790606877,0.1238254409099126,0.482672699101377,0.6306478500797909,0.9535630695103047,0.7053640561692502
5391.287166008893,0.8940498164390737,-0.6245926794536568,-336.21637597107696,-308.8274548598256,-347.0296430260165,0.4367714445174966,-0.13835427571671416,0.40427154168266266,0.6671768191623589,1.0053883663576386,0.732704925260458
5391.738870918601,0.8944266382367029,-0.6360918515219216,-337.34852877883765,-309.0161827067855,-345.9242441918486,0.2362354542303055,-0.15984259521942923,0.5094190177354775,0.6547116273756671,0.9907315796017268,0.7439042969211982
5392.039817144659,0.8706925622383217,-0.6060727896349539,-337.1343521886294,-309.57036955500405,-344.9852298082756,0.0372176611289019,0.016698146103934525,0.3218188705574515,0.6481942527500075,0.9552861343924549,0.7044692068987519
5392.975957999833,0.9049767095042024,-0.6289449603726077,-336.56856100799314,-308.9215706362271,-349.8107995385615,0.12780953563458372,-0.48747464458126555,0.10296987195456006,0.6801659671743625,1.0139533871759578,0.7388742735714624
5394.035354951038,0.8963182345243241,-0.6035941987816599,-332.8938242557402,-306.9880313233111,-348.03732770403684,0.1416691116003568,-0.05071824799598543,0.39594138210761476,0.6731225886982957,0.9995031342084022,0.7388097862823236
5390.9143481846595,0.8817219956074396,-0.6362324414124552,-335.9774098299128,-308.56885834349566,-346.5174069681622,0.3918467200059922,-0.25972230688827347,0.23151542788130558,0.6613027162231879,0.9923396926038311,0.7007037254375631
5391.451142642376,0.9015190016605616,-0.6195316041584815,-336.83464637363744,-309.0784616182583,-347.6585673375204,0.05836767631082093,-0.23123767701734946,0.20874199855773737,0.6679602856649186,1.006585214023639,0.7349106993191086
5395.089247128889,0.882729128850445,-0.5985876214534661,-337.3819034846469,-309.52121513064816,-346.84664455939173,0.2202785535276942,-0.12846836328619765,0.3574462063661032,0.6313767307437805,0.9814933908003981,0.7075405837640453
5391.732395709528,0.876718954825231,-0.6145776178937096,-337.13129220660653,-308.38870533710826,-349.55661635020675,-0.24568955737303538,0.12367688759102347,0.2955941745541019,0.6715082572145146,0.972355188210933,0.7250211396509638
5400.988046852245,0.916386428998584,-0.6374853367026116,-337.84316357487756,-309.24632809185255,-348.9875795099615,0.10958897537431726,0.03437721098087965,0.34679897744755045,0.7070322710450809,1.0134734706561104,0.7432419419587453
5391.56450792736,0.8862138176372243,-0.6137837691188558,-335.4442908939304,-307.76760986855714,-349.4867533688084,-0.3608510717326576,0.16229825704880796,0.27855177162561584,0.6470817654183755,0.9752745308524249,0.6834086321203475
5395.860667301636,0.9205989168794688,-0.5864898784824486,-328.2301785906945,-309.4734123532895,-349.822600130033,0.09162853069072407,-0.06955286590376958,0.33162891860980476,0.7110294545350349,1.0214465282583198,0.7478498184692408
5397.8085923561675,0.859929257748249,-0.5929215361707152,-332.6835950242723,-308.7569053276999,-349.1863102910917,-0.2461736535979888,-0.4073644363870932,0.4003242910562253,0.6318995376667491,0.9460417662698659,0.7000752535228049
5392.3771630676865,0.9037999658774554,-0.6174267654733361,-334.8708454520664,-309.03144369042474,-349.87368512121185,-0.21224004512190672,0.007863327850540613,0.22459248778241225,0.6924932968546447,1.0040768887425189,0.744352855557735
5394.6245876382045,0.898731530574407,-0.6022129943789858,-336.98546323980463,-307.0633878211174,-344.28772052432686,0.13656058965961976,0.15661027191278595,-0.15817681684531015,0.6781988470580536,0.9935839452430945,0.7330945525760839
5414.803096332986,0.901617412117334,-0.5927558183623757,-337.0060468930209,-309.5487086618587,-349.9433818133415,-0.3117703592118621,-0.050106417655074134,0.5066544506019669,0.6713926799257316,0.9731782275206768,0.71548775801328
5393.100411439817,0.8742121569351544,-0.5719552238411034,-336.3820018737174,-303.60407334811,-348.32573917585916,-0.1989584669733291,-0.0943886091069848,0.43862512430057654,0.6401166505036407,0.9577579546552766,0.7195876239594595
5397.224602433055,0.8980096424034938,-0.6164000111947957,-335.56846640062156,-308.9200813858307,-348.26210084386855,-0.4621553979256965,0.04958489843148273,0.34596237961429777,0.668022584042276,0.9922854967350253,0.7255984445166109
5390.121602975964,0.8975057863817095,-0.6062476040267887,-337.670413848446,-302.0970157938034,-348.7364828965186,0.4287147070270149,0.12857283774428802,0.41905901477653607,0.6517773942719048,0.9898021802879381,0.7318347464103981
5393.41091327,0.8736476043436104,-0.6097074367877503,-335.6196240158674,-306.8684236826366,-346.4257134656973,-0.10111455273278949,0.17414184750975384,0.530445032770762,0.6470764237609181,0.9741777182515186,0.6634139517123926
5393.947895167463,0.8481157399435774,-0.6257965366613418,-335.391507160566,-309.02818426682137,-348.9530101901255,0.13937876571538682,0.11591141523261167,0.4600579989822695,0.6112042812826222,0.9377541455659963,0.6686702784869021
5393.219052045158,0.8939010414418811,-0.6125443370534297,-337.32742175801167,-309.2335033561283,-348.72721226993235,-0.1648151091638396,0.12316772876072166,0.16822061281052192,0.681314917825968,0.9666326099076589,0.6993231406050208
5397.259648777404,0.9047829165656069,-0.6133670385747315,-335.5571098624806,-307.8166091331306,-349.87277496687017,0.09844744030695146,0.29102842156578757,0.3571638991191095,0.6577937017514062,1.0175075804084608,0.7295426036165413
5392.120077037776,0.9014066412963359,-0.5703083094335741,-332.2465784273927,-307.73044883938536,-349.3069795493932,0.05647585742271344,-0.16010652586271976,0.5359547832320306,0.6640444825920258,0.9952393097446057,0.7104531679380023
5390.401734735075,0.879910482698386,-0.6189231751765161,-334.92647909323017,-306.84572429028145,-343.9983154208327,0.28913732463698527,-0.051286544984309596,0.46128852675205667,0.649610629200071,0.9701152151385193,0.6981967479379118
5394.525327392677,0.8765474077432204,-0.6352043947137236,-337.24577516057496,-304.9078542564693,-349.7393690287558,0.4022966206848335,0.12976729855191793,0.6103375325463821,0.6552565035958596,0.9834886479312202,0.7056263701718697
5390.652514304028,0.8750882815079113,-0.6136577799411654,-337.4483909219222,-309.4833519576455,-343.81951773533063,0.06354631851215253,-0.02984922572607871,0.16544106596806152,0.6659413557646887,0.9619111064151582,0.7105723192889902
5393.230487668594,0.8935688855131575,-0.611654142181177,-337.66138804650484,-308.56285186560973,-347.40039829427315,0.30882306261215153,0.04226150644600615,0.2098082292099348,0.6791788626782159,0.9847042753417897,0.7558076472991246
5396.324252973539,0.8985785858699042,-0.5896434757654817,-337.2827680260275,-303.2597249636948,-347.7307162030652,-0.034046397192434796,-0.4256617147200413,0.45942058205536296,0.657103977074979,1.0084991502221714,0.7449115852460887
