ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,mJyas2,mJyas2_err
0,2046,2316,3,57056.267145,30.151,,,,0,0,,,,,ec0915.150203.405995_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,180,i,TEMPLATE,t,1.0305,1.057,0.074,3.572,22.54,2556.0,,
0,2046,2316,3,57083.232271,30.151,-6.19,6.99,0.55,9,9,-2.685e-07,3.031e-07,,,ec0915.150302.417214_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,186,i,TEMPLATE,t,0.9879,1.103,0.066,3.997,22.675,1549.0,-0.2685,0.3031
0,2046,2316,3,57089.187405,30.151,0.23,7.96,1.65,9,9,9.984e-09,3.452e-07,,,ec0915.150308.419358_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,191,i,TEMPLATE,t,0.9983,1.119,0.094,3.233,22.787,2143.0,0.009984,0.3452
0,2046,2316,3,57089.188897,30.151,,,,0,0,,,,,ec0915.150308.419359_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,193,i,TEMPLATE,t,0.9976,1.207,0.118,3.186,22.817,2046.0,,
0,2046,2316,3,57117.010312,30.151,-7.53,7.78,1.07,9,9,-3.265e-07,3.375e-07,,,ec0915.150405.429229_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,197,i,TEMPLATE,t,1.0317,1.123,0.062,4.44,22.337,2702.0,-0.3265,0.3375
0,2046,2316,3,57138.968495,30.151,5.2,7.17,0.73,9,9,2.254e-07,3.107e-07,,,ec0915.150426.437726_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,202,i,TEMPLATE,t,1.0292,1.044,0.044,7.028,21.903,2382.0,0.2254,0.3107
0,2046,2316,3,57138.972607,30.151,,,,0,0,,,,,ec0915.150426.437728_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,205,i,TEMPLATE,t,1.0091,1.042,0.044,6.322,22.101,1979.0,,
0,2046,2316,3,57171.012423,30.151,-17.67,220.82,1.1,9,9,-7.659e-07,9.573e-06,,,ec0915.150529.443409_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,209,i,TEMPLATE,t,0.0853,1.064,0.05,3.564,19.021,13390.0,-0.7659,9.573
0,2046,2316,3,57171.016541,30.151,,,,0,0,,,,,ec0915.150529.443411_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,212,i,TEMPLATE,t,0.0995,1.027,0.053,3.528,19.137,13908.0,,
0,2046,2316,3,57171.119954,30.151,,,,0,0,,,,,ec0915.150529.443455_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,216,i,TEMPLATE,t,0.039,1.042,0.051,3.562,18.15,15872.0,,
0,2046,2316,3,57198.020995,30.151,13.78,6.91,0.7,9,9,5.975e-07,2.996e-07,,,ec0915.150625.453904_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,219,i,TEMPLATE,t,0.9981,0.975,0.034,4.636,22.54,1716.0,0.5975,0.29960000000000003
0,2046,2316,3,57198.022469,30.151,,,,0,0,,,,,ec0915.150625.453905_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,221,i,TEMPLATE,t,1.0041,1.109,0.069,4.43,22.649,1557.0,,
0,2046,2316,3,57198.958588,30.151,-2.95,8.06,0.47,9,9,-1.28e-07,3.494e-07,,,ec0915.150625.453951_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,224,i,TEMPLATE,t,1.0255,1.017,0.048,4.298,22.279,2897.0,-0.128,0.3494
0,2046,2316,3,57198.964211,30.151,,,,0,0,,,,,ec0915.150625.453954_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,228,i,TEMPLATE,t,1.0207,1.099,0.05,4.715,22.245,2651.0,,
0,2046,2316,3,57199.003809,30.151,-9.14,6.97,1.42,9,9,-3.962e-07,3.022e-07,,,ec0915.150626.453975_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,232,i,TEMPLATE,t,1.0021,1.042,0.043,4.504,22.42,2171.0,-0.3962,0.30219999999999997
0,2046,2316,3,57387.338898,30.151,-6.33,6.84,2.0,9,9,-2.743e-07,2.964e-07,,,ec0915.151231.507219_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,239,i,TEMPLATE,t,1.0107,1.091,0.091,3.271,22.916,1637.0,-0.2743,0.2964
0,2046,2316,3,57388.333154,30.151,8.16,6.15,1.01,9,9,3.537e-07,2.665e-07,,,ec0915.160101.507560_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,244,i,TEMPLATE,t,1.0166,1.085,0.083,3.464,22.935,1360.0,0.3537,0.2665
0,2046,2316,3,57407.325652,30.151,3.79,6.32,0.71,9,9,1.643e-07,2.74e-07,,,ec0915.160120.513589_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,247,i,TEMPLATE,t,0.9799,1.223,0.119,3.15,23.073,1234.0,0.1643,0.27399999999999997
0,2046,2316,3,57443.169431,30.151,4.53,8.2,0.88,9,9,1.962e-07,3.554e-07,,,ec0915.160225.519762_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,249,i,TEMPLATE,t,1.009,1.015,0.06,3.943,22.473,2433.0,0.19619999999999999,0.3554
0,2046,2316,3,57443.173579,30.151,,,,0,0,,,,,ec0915.160225.519764_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,252,i,TEMPLATE,t,1.0003,1.103,0.069,3.908,22.514,2224.0,,
0,2046,2316,3,57453.11596,30.151,-2.33,6.0,1.12,9,9,-1.012e-07,2.599e-07,,,ec0915.160306.523732_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,259,i,TEMPLATE,t,0.963,1.228,0.104,4.24,23.034,1017.0,-0.10120000000000001,0.25989999999999996
0,2046,2316,3,57535.948737,30.151,31.0,19.69,0.98,9,9,1.344e-06,8.535e-07,,,ec0915.160527.545714_ooi_i_v1_N26_160305.523435_ooi_i_v1_N26.diff.fits,0x0000,261,i,TEMPLATE,t,0.5836,1.036,0.049,4.165,21.477,4540.0,1.3439999999999999,0.8534999999999999
